rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,goals,shots,shots_on_target,shots_on_target_pct,shots_per_90,shots_on_target_per_90,goals_per_shot,goals_per_shot_on_target,avg_distance,free_kicks,penalty_goals,penalty_attempts,expected_goals,non_penalty_xg,npxg_per_shot,goals_minus_xg,non_penalty_goals_minus_xg,shot_creating_actions_shot,passes_free_kick,season,table_type,processed_at
1789,Philipp Sander,GER,MF,Gladbach,Bundesliga,0.0,1998.0,3.8,0,0,3,50.0,1.58,0.79,0.0,0.0,18.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1790,James Sands,USA,MF,St. Pauli,Bundesliga,0.0,2000.0,5.7,0,0,2,50.0,0.7,0.35,0.0,0.0,17.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1791,Ibou Sané,SEN,"FW,MF",Metz,Ligue 1,0.0,2005.0,1.8,0,0,1,100.0,0.57,0.57,0.0,0.0,16.8,0,0,0,0.0,0.0,0.04,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1792,Sadibou Sané,SEN,DF,Metz,Ligue 1,0.0,2004.0,3.9,1,0,1,100.0,0.26,0.26,1.0,1.0,11.7,0,0,0,0.1,0.1,0.11,0.9,0.9,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1793,Arouna Sangante,SEN,DF,Le Havre,Ligue 1,0.0,2002.0,5.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1794,Ibrahim Sangaré,CIV,MF,Nott'ham Forest,Premier League,0.0,1997.0,3.9,0,0,0,0.0,0.51,0.0,0.0,0.0,30.8,0,0,0,0.0,0.0,0.01,0.0,0.0,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1795,Mamadou Sangare,MLI,MF,Lens,Ligue 1,0.0,2002.0,5.3,0,0,1,20.0,0.94,0.19,0.0,0.0,28.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,5,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1796,Nhoa Sangui,FRA,DF,Paris FC,Ligue 1,0.0,2006.0,3.2,0,0,0,0.0,0.31,0.0,0.0,0.0,11.5,0,0,0,0.1,0.1,0.12,-0.1,-0.1,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1797,Maroan Sannadi,MAR,FW,Athletic Club,La Liga,0.0,2001.0,2.5,1,0,4,66.7,2.38,1.59,0.17,0.25,16.5,0,0,0,1.0,1.0,0.17,0.0,0.0,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1798,Kaishu Sano,JPN,MF,Mainz 05,Bundesliga,0.0,2000.0,6.0,1,0,2,25.0,1.33,0.33,0.13,0.5,21.5,0,0,0,0.5,0.5,0.06,0.5,0.5,8,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1799,Morgan Sanson,FRA,MF,Nice,Ligue 1,0.0,1994.0,1.0,0,0,0,0.0,1.02,0.0,0.0,0.0,7.9,0,0,0,0.3,0.3,0.25,-0.3,-0.3,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1800,Baptiste Santamaria,FRA,MF,Valencia,La Liga,0.0,1995.0,5.8,1,0,2,33.3,1.04,0.35,0.17,0.5,23.4,0,0,0,0.4,0.4,0.06,0.6,0.6,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1801,Yellu Santiago,ESP,MF,Hellas Verona,Serie A,0.0,2004.0,0.0,0,0,0,0.0,90.0,0.0,0.0,0.0,35.5,0,0,0,0.0,0.0,0.01,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1802,Andrey Santos,BRA,MF,Chelsea,Premier League,0.0,2004.0,1.9,0,0,1,33.3,1.55,0.52,0.0,0.0,13.4,0,0,0,0.4,0.4,0.13,-0.4,-0.4,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1803,Kauã Santos,BRA,GK,Eint Frankfurt,Bundesliga,0.0,2003.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1804,Tiago Santos,POR,DF,Lille,Ligue 1,0.0,2002.0,1.2,0,0,0,0.0,0.87,0.0,0.0,0.0,31.7,0,0,0,0.0,0.0,0.01,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1805,Jeremy Sarmiento,ECU,MF,Cremonese,Serie A,0.0,2002.0,0.4,0,0,1,100.0,2.65,2.65,0.0,0.0,33.7,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1806,Amin Sarr,SWE,FW,Hellas Verona,Serie A,0.0,2001.0,2.4,0,0,1,25.0,1.69,0.42,0.0,0.0,18.1,0,0,0,0.3,0.3,0.09,-0.3,-0.3,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1807,Ismaila Sarr,SEN,"MF,FW",Crystal Palace,Premier League,0.0,1998.0,4.8,3,0,3,42.9,1.46,0.63,0.43,1.0,7.5,0,0,0,2.9,2.9,0.42,0.1,0.1,7,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1808,Malang Sarr,FRA,DF,Lens,Ligue 1,0.0,1999.0,7.0,0,0,1,25.0,0.57,0.14,0.0,0.0,7.2,0,0,0,0.4,0.4,0.1,-0.4,-0.4,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1809,Mamadou Sarr,FRA,DF,Strasbourg,Ligue 1,0.0,2005.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1810,Martin Satriano,URU,FW,Lyon,Ligue 1,0.0,2001.0,1.9,0,0,1,25.0,2.12,0.53,0.0,0.0,10.4,0,0,0,0.3,0.3,0.09,-0.3,-0.3,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1811,Mario Sauer,SVK,MF,Toulouse,Ligue 1,0.0,2004.0,3.8,0,0,1,20.0,1.3,0.26,0.0,0.0,27.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,5,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1812,Razvan Sava,ROU,GK,Udinese,Serie A,0.0,2002.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1813,Sávio,BRA,MF,Manchester City,Premier League,0.0,2004.0,1.9,0,0,1,50.0,1.07,0.53,0.0,0.0,12.4,0,0,0,0.0,0.0,0.02,0.0,0.0,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1814,Nicolò Savona,ITA,"DF,MF",Nott'ham Forest,Premier League,0.0,2003.0,1.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1815,Joe Scally,USA,DF,Gladbach,Bundesliga,0.0,2002.0,4.9,0,0,4,66.7,1.22,0.81,0.0,0.0,15.5,0,0,0,0.3,0.3,0.05,-0.3,-0.3,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1816,Giorgio Scalvini,ITA,DF,Atalanta,Serie A,0.0,2003.0,2.9,1,0,1,50.0,0.68,0.34,0.5,1.0,12.4,0,0,0,0.3,0.3,0.14,0.7,0.7,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1817,Gianluca Scamacca,ITA,FW,Atalanta,Serie A,0.0,1999.0,1.5,1,0,4,44.4,6.04,2.69,0.11,0.25,14.2,0,0,0,0.7,0.7,0.08,0.3,0.3,9,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1818,Kevin Schade,GER,FW,Brentford,Premier League,0.0,2001.0,6.4,1,0,3,33.3,1.42,0.47,0.11,0.33,13.4,0,0,1,1.7,0.9,0.1,-0.7,0.1,9,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1819,András Schäfer,HUN,MF,Union Berlin,Bundesliga,0.0,1999.0,2.1,0,0,0,0.0,0.97,0.0,0.0,0.0,20.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1820,Fabian Schär,SUI,DF,Newcastle Utd,Premier League,0.0,1991.0,3.9,0,0,0,0.0,1.03,0.0,0.0,0.0,39.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1821,Derry Scherhant,GER,"FW,MF",Freiburg,Bundesliga,0.0,2002.0,1.3,1,0,4,66.7,4.7,3.13,0.17,0.25,17.6,0,0,0,0.3,0.3,0.05,0.7,0.7,6,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1822,Patrik Schick,CZE,FW,Leverkusen,Bundesliga,0.0,1996.0,4.7,3,0,2,33.3,1.27,0.42,0.17,0.5,17.3,0,2,2,2.9,1.4,0.23,0.1,-0.4,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1823,Stefan Schimmer,GER,"FW,MF",Heidenheim,Bundesliga,0.0,1994.0,0.4,0,0,1,25.0,9.0,2.25,0.0,0.0,14.3,0,0,0,0.3,0.3,0.08,-0.3,-0.3,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1824,Xaver Schlager,AUT,MF,RB Leipzig,Bundesliga,0.0,1997.0,2.1,0,0,0,0.0,0.95,0.0,0.0,0.0,21.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1825,Keven Schlotterbeck,GER,DF,Augsburg,Bundesliga,0.0,1997.0,3.5,0,0,0,0.0,1.14,0.0,0.0,0.0,13.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1826,Nico Schlotterbeck,GER,DF,Dortmund,Bundesliga,0.0,1999.0,3.0,0,0,0,0.0,0.67,0.0,0.0,0.0,28.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1827,Romano Schmid,AUT,"MF,FW",Werder Bremen,Bundesliga,0.0,2000.0,5.6,2,0,0,0.0,0.71,0.0,0.0,0.0,33.4,0,2,3,2.6,0.2,0.05,-0.6,-0.2,4,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1828,Isaac Schmidt,SUI,"DF,MF",Werder Bremen,Bundesliga,0.0,1999.0,1.2,1,0,1,100.0,0.83,0.83,1.0,1.0,28.3,0,0,0,0.8,0.8,0.81,0.2,0.2,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1829,Joël Schmied,SUI,DF,Köln,Bundesliga,0.0,1998.0,5.4,0,0,0,0.0,0.18,0.0,0.0,0.0,13.8,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1830,Jan Schöppner,GER,"MF,DF",Heidenheim,Bundesliga,0.0,1999.0,4.7,0,0,1,50.0,0.42,0.21,0.0,0.0,16.3,0,0,0,0.2,0.2,0.09,-0.2,-0.2,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1831,Marvin Schwäbe,GER,GK,Köln,Bundesliga,0.0,1995.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1832,Léo Scienza,BRA,"MF,FW",Heidenheim,Bundesliga,0.0,1998.0,2.0,1,0,1,25.0,2.0,0.5,0.25,1.0,23.4,0,0,0,0.1,0.1,0.03,0.9,0.9,4,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1833,Alex Scott,ENG,MF,Bournemouth,Premier League,0.0,2003.0,5.0,1,0,1,14.3,1.4,0.2,0.14,1.0,22.6,0,0,0,0.4,0.4,0.05,0.6,0.6,7,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1834,Sebastian Sebulonsen,NOR,DF,Köln,Bundesliga,0.0,2000.0,5.3,0,0,0,0.0,1.51,0.0,0.0,0.0,19.3,0,0,0,0.5,0.5,0.06,-0.5,-0.5,8,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1835,Jenson Seelt,NED,DF,Sunderland,Premier League,0.0,2003.0,1.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1836,Jenson Seelt,NED,DF,Wolfsburg,Bundesliga,0.0,2003.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1837,Alidu Seidu,GHA,DF,Rennes,Ligue 1,0.0,2000.0,3.2,0,0,0,0.0,0.31,0.0,0.0,0.0,50.4,0,0,0,0.0,0.0,0.01,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1838,Nicolas Seiwald,AUT,MF,RB Leipzig,Bundesliga,0.0,2001.0,5.2,0,0,0,0.0,0.76,0.0,0.0,0.0,14.9,0,0,0,0.3,0.3,0.08,-0.3,-0.3,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1839,Ayumu Seko,JPN,"MF,DF",Le Havre,Ligue 1,0.0,2000.0,6.2,0,0,0,0.0,0.48,0.0,0.0,0.0,11.9,0,0,0,0.3,0.3,0.1,-0.3,-0.3,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1840,Matz Sels,BEL,GK,Nott'ham Forest,Premier League,0.0,1992.0,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1841,Antoine Semenyo,GHA,"FW,MF",Bournemouth,Premier League,0.0,2000.0,7.0,6,0,8,50.0,2.29,1.14,0.31,0.63,14.2,0,1,1,3.6,2.8,0.18,2.4,2.2,16,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1842,Adrian Šemper,CRO,GK,Pisa,Serie A,0.0,1998.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1843,Marvin Senaya,TOG,DF,Auxerre,Ligue 1,0.0,2001.0,6.8,0,0,2,25.0,1.18,0.29,0.0,0.0,17.4,0,0,0,0.6,0.6,0.08,-0.6,-0.6,8,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1844,Marcos Senesi,ARG,DF,Bournemouth,Premier League,0.0,1997.0,6.9,0,0,0,0.0,0.29,0.0,0.0,0.0,22.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1845,Suat Serdar,GER,MF,Hellas Verona,Serie A,0.0,1997.0,5.7,1,0,2,18.2,1.92,0.35,0.09,0.5,21.1,0,0,0,0.8,0.8,0.07,0.2,0.2,11,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1846,Nicolás Serrano,ESP,FW,Athletic Club,La Liga,0.0,2003.0,1.3,0,0,0,0.0,3.85,0.0,0.0,0.0,18.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3,5,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1847,Benjamin Šeško,SVN,FW,Manchester Utd,Premier League,0.0,2003.0,4.3,2,0,6,50.0,2.79,1.4,0.17,0.33,11.8,0,0,0,1.6,1.6,0.16,0.4,0.4,12,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1848,Ryan Sessegnon,ENG,DF,Fulham,Premier League,0.0,2000.0,5.3,1,0,2,100.0,0.38,0.38,0.5,0.5,13.6,0,0,0,0.5,0.5,0.23,0.5,0.5,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1849,Stephan El Shaarawy,ITA,"MF,FW",Roma,Serie A,0.0,1992.0,1.4,0,0,2,40.0,3.57,1.43,0.0,0.0,22.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3,5,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1850,Luke Shaw,ENG,DF,Manchester Utd,Premier League,0.0,1995.0,6.7,0,0,0,0.0,0.15,0.0,0.0,0.0,8.9,0,0,0,0.1,0.1,0.08,-0.1,-0.1,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1851,Kwasi Sibo,GHA,MF,Oviedo,La Liga,0.0,1998.0,3.3,0,0,1,50.0,0.61,0.31,0.0,0.0,25.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1852,Djibril Sidibé,FRA,"DF,MF",Toulouse,Ligue 1,0.0,1992.0,4.5,1,0,1,50.0,0.44,0.22,0.5,1.0,12.0,0,0,0,0.2,0.2,0.08,0.8,0.8,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1853,Armindo Sieb,GER,"FW,MF",Mainz 05,Bundesliga,0.0,2003.0,2.6,1,0,2,25.0,3.04,0.76,0.13,0.5,13.4,0,0,0,1.3,1.3,0.16,-0.3,-0.3,8,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1854,Jamil Siebert,GER,DF,Lecce,Serie A,0.0,2002.0,0.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1855,Francisco Sierralta,CHI,DF,Auxerre,Ligue 1,0.0,1997.0,5.7,1,0,1,20.0,0.88,0.18,0.2,1.0,9.5,0,0,0,1.0,1.0,0.2,0.0,0.0,5,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1856,Tim Siersleben,GER,DF,Heidenheim,Bundesliga,0.0,2000.0,3.0,0,0,1,50.0,0.67,0.34,0.0,0.0,16.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1857,André Silva,POR,FW,Elche,La Liga,0.0,1995.0,4.0,4,0,5,45.5,2.72,1.24,0.36,0.8,11.5,0,0,0,3.1,3.1,0.28,0.9,0.9,11,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1858,Bernardo Silva,POR,MF,Manchester City,Premier League,0.0,1994.0,4.1,0,0,0,0.0,0.24,0.0,0.0,0.0,9.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1859,Caio Henrique Oliveira Silva,BRA,DF,Monaco,Ligue 1,0.0,1997.0,4.6,0,0,0,0.0,0.22,0.0,0.0,0.0,26.5,0,0,0,0.1,0.1,0.11,-0.1,-0.1,1,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1860,Fábio Silva,POR,FW,Dortmund,Bundesliga,0.0,2002.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1861,Jota Silva,POR,FW,Nott'ham Forest,Premier League,0.0,1999.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1862,Marco Silvestri,ITA,GK,Cremonese,Serie A,0.0,1991.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1863,Abdallah Sima,SEN,MF,Lens,Ligue 1,0.0,2001.0,0.6,1,0,1,100.0,1.67,1.67,1.0,1.0,8.7,0,0,0,0.1,0.1,0.06,0.9,0.9,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1864,Giovanni Simeone,ARG,FW,Torino,Serie A,0.0,1995.0,4.7,2,0,5,29.4,3.65,1.07,0.12,0.4,17.3,0,0,0,1.9,1.9,0.11,0.1,0.1,17,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1865,Giuliano Simeone,ARG,"MF,FW",Atlético Madrid,La Liga,0.0,2002.0,6.7,1,0,3,21.4,2.08,0.44,0.07,0.33,11.6,0,0,0,2.4,2.4,0.17,-1.4,-1.4,14,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1866,Moses Simon,NGA,"FW,MF",Paris FC,Ligue 1,0.0,1995.0,5.8,2,0,5,33.3,2.58,0.86,0.13,0.4,18.2,0,0,0,1.6,1.6,0.1,0.4,0.4,15,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1867,Unai Simón,ESP,GK,Athletic Club,La Liga,0.0,1997.0,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1868,Xavi Simons,NED,"FW,MF",Tottenham,Premier League,0.0,2003.0,2.8,0,0,1,25.0,1.44,0.36,0.0,0.0,20.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1869,Xavi Simons,NED,MF,RB Leipzig,Bundesliga,0.0,2003.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1870,Danel Sinani,LUX,MF,St. Pauli,Bundesliga,0.0,1997.0,5.8,2,0,4,36.4,1.9,0.69,0.09,0.25,22.9,0,1,1,1.2,0.5,0.04,0.8,0.5,11,2,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1871,Lassine Sinayoko,MLI,"FW,MF",Auxerre,Ligue 1,0.0,1999.0,6.3,2,0,4,26.7,2.38,0.63,0.13,0.5,19.7,0,0,0,1.1,1.1,0.07,0.9,0.9,15,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1872,Antonio Sivera,ESP,GK,Alavés,La Liga,0.0,1996.0,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1873,Telli Siwe,FRA,DF,Auxerre,Ligue 1,0.0,2004.0,2.5,0,0,0,0.0,0.4,0.0,0.0,0.0,16.3,0,0,0,0.0,0.0,0.01,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1874,Tim Skarke,GER,"MF,DF",Union Berlin,Bundesliga,0.0,1996.0,1.4,0,0,1,50.0,1.48,0.74,0.0,0.0,13.7,0,0,0,0.2,0.2,0.09,-0.2,-0.2,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1875,Ellyes Skhiri,TUN,MF,Eint Frankfurt,Bundesliga,0.0,1995.0,1.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1876,Leo Skiri Østigård,NOR,DF,Genoa,Serie A,0.0,1999.0,3.5,0,0,0,0.0,0.57,0.0,0.0,0.0,4.2,0,0,0,0.5,0.5,0.27,-0.5,-0.5,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1877,Łukasz Skorupski,POL,GK,Bologna,Serie A,0.0,1991.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1878,Andreas Skov Olsen,DEN,FW,Wolfsburg,Bundesliga,0.0,1999.0,3.5,1,0,2,33.3,1.74,0.58,0.17,0.5,17.8,0,0,0,0.3,0.3,0.05,0.7,0.7,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1879,Robert Skov,DEN,DF,Union Berlin,Bundesliga,0.0,1996.0,2.4,0,0,0,0.0,0.41,0.0,0.0,0.0,28.8,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1880,Adam Smith,ENG,DF,Bournemouth,Premier League,0.0,1991.0,2.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1881,Eric Smith,SWE,DF,St. Pauli,Bundesliga,0.0,1997.0,6.0,1,0,2,66.7,0.5,0.33,0.33,0.5,21.8,0,0,0,0.2,0.2,0.06,0.8,0.8,3,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1882,Emile Smith Rowe,ENG,MF,Fulham,Premier League,0.0,2000.0,1.5,1,0,1,33.3,2.06,0.69,0.33,1.0,14.3,0,0,0,0.8,0.8,0.26,0.2,0.2,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1883,Ivan Smolčić,CRO,DF,Como,Serie A,0.0,2000.0,2.9,0,0,0,0.0,0.35,0.0,0.0,0.0,7.8,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1884,Simon Sohm,SUI,MF,Fiorentina,Serie A,0.0,2001.0,2.7,0,0,0,0.0,0.38,0.0,0.0,0.0,26.2,0,0,0,0.0,0.0,0.03,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1885,Alex Sola,ESP,FW,Getafe,La Liga,0.0,1999.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1886,Dominic Solanke,ENG,FW,Tottenham,Premier League,0.0,1997.0,0.4,0,0,1,50.0,5.45,2.73,0.0,0.0,15.0,0,0,0,0.2,0.2,0.1,-0.2,-0.2,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1887,Carlos Soler,ESP,MF,Real Sociedad,La Liga,0.0,1997.0,2.4,0,0,1,50.0,0.84,0.42,0.0,0.0,14.6,0,0,0,0.2,0.2,0.11,-0.2,-0.2,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1888,Julio Soler,ARG,FW,Bournemouth,Premier League,0.0,2005.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1889,Oumar Solet,FRA,DF,Udinese,Serie A,0.0,2000.0,6.0,0,0,0,0.0,1.33,0.0,0.0,0.0,24.7,0,0,0,0.5,0.5,0.07,-0.5,-0.5,8,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1890,Jhon Solis,COL,MF,Girona,La Liga,0.0,2004.0,3.3,0,0,1,100.0,0.3,0.3,0.0,0.0,15.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
