Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Comp,Unnamed: 6_level_0_Age,Unnamed: 7_level_0_Born,Unnamed: 8_level_0_90s,Unnamed: 9_level_0_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Unnamed: 24_level_0_Matches
990,Valentin Gendrey,fr FRA,DF,Hoffenheim,de Bundesliga,24,2000,15.7,690,515,171,7,0,2,51,164,0,0,0,0,482,4,17,Matches
991,Denis Genreau,au AUS,MF,Toulouse,fr Ligue 1,25,1999,2.5,127,111,15,3,0,0,9,4,6,2,3,0,105,1,3,Matches
992,Tyrique George,eng ENG,FW,Chelsea,eng Premier League,18,2006,2.0,54,53,1,0,0,0,3,1,0,0,0,0,43,0,2,Matches
993,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,de Bundesliga,30,1994,16.9,667,625,41,12,1,1,24,24,1,1,0,0,513,1,19,Matches
994,Max Geschwill,de GER,DF,Holstein Kiel,de Bundesliga,23,2001,14.2,668,595,73,16,0,2,10,54,0,0,0,0,496,0,18,Matches
995,Daniele Ghilardi,it ITA,DF,Hellas Verona,it Serie A,21,2003,22.5,807,756,48,19,1,10,10,28,0,0,0,0,633,3,10,Matches
996,Lautaro Gianetti,ar ARG,DF,Udinese,it Serie A,30,1993,9.8,384,340,44,19,0,2,0,2,0,0,0,0,317,0,1,Matches
997,Dimitris Giannoulis,gr GRE,DF,Augsburg,de Bundesliga,28,1995,29.4,1440,1145,291,7,2,2,120,270,13,6,1,0,1076,4,54,Matches
998,Morgan Gibbs-White,eng ENG,MF,Nott'ham Forest,eng Premier League,24,2000,31.1,1269,1241,18,7,19,12,45,1,1,0,0,0,993,10,27,Matches
999,Samuel Gigot,fr FRA,DF,Lazio,it Serie A,30,1993,7.6,312,295,17,12,0,0,0,1,0,0,0,0,287,0,2,Matches
1000,Armin Gigovic,ba BIH,MF,Holstein Kiel,de Bundesliga,22,2002,21.1,674,645,25,9,5,4,14,0,1,0,1,0,524,4,13,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1001,Bryan Gil,es ESP,"FW,MF",Girona,es La Liga,23,2001,19.1,759,731,23,1,0,0,78,8,14,6,6,0,621,5,23,Matches
1002,Mario Gila,es ESP,DF,Lazio,it Serie A,23,2000,30.5,2049,1956,89,55,4,20,6,7,0,0,0,0,1877,4,11,Matches
1003,Billy Gilmour,sct SCO,MF,Brighton,eng Premier League,23,2001,1.1,67,65,2,1,1,2,1,0,1,1,0,0,58,0,0,Matches
1004,Billy Gilmour,sct SCO,MF,Napoli,it Serie A,23,2001,13.1,908,878,30,18,3,3,18,2,10,7,3,0,804,0,5,Matches
1005,Benedikt Gimber,de GER,DF,Heidenheim,de Bundesliga,27,1997,29.7,1282,1221,55,44,0,6,3,3,0,0,0,0,1058,6,16,Matches
1006,Santiago Giménez,mx MEX,FW,Milan,it Serie A,23,2001,7.4,98,82,16,0,1,0,2,2,1,0,0,0,79,0,2,Matches
1007,Gvidas Gineitis,lt LTU,MF,Torino,it Serie A,20,2004,15.9,534,487,42,12,2,0,51,5,25,14,9,0,399,5,26,Matches
1008,Matthias Ginter,de GER,DF,Freiburg,de Bundesliga,30,1994,28.5,1521,1460,52,46,2,9,13,4,0,0,0,0,1256,9,10,Matches
1009,Jamie Gittens,eng ENG,"FW,MF",Dortmund,de Bundesliga,19,2004,19.7,558,548,8,1,4,3,49,5,2,0,0,0,427,2,22,Matches
1010,Serge Gnabry,de GER,"FW,MF",Bayern Munich,de Bundesliga,29,1995,13.8,597,576,19,3,5,1,22,13,1,0,0,0,498,2,14,Matches
1011,Ben Godfrey,eng ENG,DF,Ipswich Town,eng Premier League,26,1998,1.8,57,49,8,1,0,0,0,7,0,0,0,0,47,0,3,Matches
1012,Ben Godfrey,eng ENG,DF,Atalanta,it Serie A,26,1998,0.3,10,8,2,1,0,0,0,1,0,0,0,0,8,0,1,Matches
1013,Martial Godo,eng ENG,"FW,DF",Fulham,eng Premier League,21,2003,0.3,17,15,2,0,0,0,1,2,0,0,0,0,12,0,2,Matches
1014,Saba Goglichidze,ge GEO,DF,Empoli,it Serie A,20,2004,28.2,929,858,69,61,0,7,5,6,0,0,0,0,724,2,13,Matches
1015,Edoardo Goldaniga,it ITA,DF,Como,it Serie A,30,1993,28.1,1517,1366,145,63,0,13,9,58,0,0,0,0,1310,6,10,Matches
1016,Michael Golding,eng ENG,MF,Leicester City,eng Premier League,18,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1017,Pierluigi Gollini,it ITA,GK,Genoa,it Serie A,29,1995,7.0,250,181,69,17,0,0,0,0,0,0,0,0,206,0,0,Matches
1018,Aleksandr Golovin,ru RUS,"MF,FW",Monaco,fr Ligue 1,28,1996,12.8,678,648,25,12,9,4,23,6,7,2,3,0,523,5,13,Matches
1019,André Gomes,pt POR,MF,Lille,fr Ligue 1,31,1993,14.2,963,937,25,21,5,11,11,4,0,0,0,0,861,1,11,Matches
1020,Angel Gomes,eng ENG,MF,Lille,fr Ligue 1,23,2000,8.2,364,352,9,3,2,2,10,0,4,3,0,0,295,3,8,Matches
1021,João Gomes,br BRA,MF,Wolves,eng Premier League,23,2001,33.0,1623,1564,56,27,5,9,29,17,1,1,0,0,1380,3,24,Matches
1022,Rodrigo Gomes,pt POR,"DF,FW",Wolves,eng Premier League,21,2003,9.0,309,267,41,1,1,0,23,39,1,0,1,0,212,1,10,Matches
1023,Toti Gomes,pt POR,DF,Wolves,eng Premier League,25,1999,29.0,1714,1618,95,46,0,3,13,35,0,0,0,0,1473,1,21,Matches
1024,Carlos Gómez,co COL,"MF,DF",Rennes,fr Ligue 1,21,2002,4.2,115,110,5,0,1,0,19,5,0,0,0,0,84,0,2,Matches
1025,Dani Gómez,es ESP,FW,Valencia,es La Liga,26,1998,5.9,83,72,11,0,0,0,0,2,0,0,0,0,62,0,6,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1026,Diego Gómez,py PAR,MF,Brighton,eng Premier League,21,2003,5.7,302,283,19,2,4,2,12,1,6,2,3,0,243,0,9,Matches
1027,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,27,1997,5.8,425,406,18,12,1,5,2,6,0,0,0,0,377,1,2,Matches
1028,Moi Gómez,es ESP,"MF,FW",Osasuna,es La Liga,30,1994,8.8,494,480,13,7,0,9,28,1,2,1,1,0,398,1,16,Matches
1029,Sergi Gómez,es ESP,DF,Espanyol,es La Liga,32,1992,7.4,350,337,13,11,0,0,1,0,0,0,0,0,311,0,1,Matches
1030,Sergio Gómez,es ESP,"MF,DF",Real Sociedad,es La Liga,23,2000,30.4,1439,1186,244,58,1,9,231,46,133,47,67,0,1076,9,47,Matches
1031,Unai Gómez,es ESP,"MF,FW",Athletic Club,es La Liga,21,2003,14.3,305,278,26,3,2,0,23,1,12,11,0,0,223,1,6,Matches
1032,Tidiam Gomis,fr FRA,"MF,FW",RB Leipzig,de Bundesliga,17,2006,1.7,52,50,2,0,0,0,4,0,0,0,0,0,42,0,1,Matches
1033,Fabio González,es ESP,MF,Las Palmas,es La Liga,27,1997,0.6,53,53,0,0,0,1,1,0,0,0,0,0,43,0,3,Matches
1034,Nicolás González,es ESP,MF,Manchester City,eng Premier League,22,2002,8.4,625,603,21,19,1,0,1,2,0,0,0,0,575,1,5,Matches
1035,Nicolás González,ar ARG,"FW,MF",Juventus,it Serie A,26,1998,19.4,637,596,38,1,3,2,15,32,1,1,0,0,484,3,24,Matches
1036,Peter González,do DOM,"MF,FW",Getafe,es La Liga,22,2002,5.3,131,117,12,2,0,0,14,9,0,0,0,0,86,2,6,Matches
1037,Urko González,es ESP,MF,Espanyol,es La Liga,23,2001,15.3,432,425,6,4,2,1,3,1,1,0,1,0,335,1,14,Matches
1038,Urko González,es ESP,MF,Real Sociedad,es La Liga,23,2001,0.5,17,17,0,0,0,1,1,0,0,0,0,0,10,0,1,Matches
1039,Anthony Gordon,eng ENG,"FW,MF",Newcastle Utd,eng Premier League,23,2001,27.0,982,857,117,24,9,4,131,34,53,35,7,0,720,8,38,Matches
1040,Leon Goretzka,de GER,"MF,DF",Bayern Munich,de Bundesliga,29,1995,14.7,1225,1196,24,18,5,8,5,6,0,0,0,0,1101,5,12,Matches
1041,Mathieu Gorgelin,fr FRA,GK,Le Havre,fr Ligue 1,33,1990,16.0,536,385,149,50,0,2,0,0,0,0,0,0,417,2,0,Matches
1042,Andoni Gorosabel,es ESP,DF,Athletic Club,es La Liga,27,1996,16.5,884,690,193,14,0,0,41,179,0,0,0,0,736,1,21,Matches
1043,Robin Gosens,de GER,DF,Fiorentina,it Serie A,30,1994,28.0,1334,1106,223,24,1,4,64,199,0,0,0,0,1020,5,29,Matches
1044,Robin Gosens,de GER,DF,Union Berlin,de Bundesliga,30,1994,1.0,42,32,9,0,0,0,1,9,0,0,0,0,23,1,0,Matches
1045,Mario Götze,de GER,"MF,FW",Eint Frankfurt,de Bundesliga,32,1992,17.1,846,807,36,13,3,2,39,6,17,12,2,0,656,3,26,Matches
1046,Amine Gouiri,dz ALG,"FW,MF",Marseille,fr Ligue 1,24,2000,11.6,351,271,79,6,1,0,57,0,49,19,28,0,284,1,5,Matches
1047,Amine Gouiri,dz ALG,"MF,FW",Rennes,fr Ligue 1,24,2000,11.5,354,319,35,9,3,0,12,5,7,5,1,0,277,0,16,Matches
1048,Lucas Gourna-Douath,fr FRA,MF,Roma,it Serie A,20,2003,2.5,114,114,0,0,0,0,2,0,0,0,0,0,104,0,2,Matches
1049,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,33,1991,32.7,1694,1582,106,89,3,2,17,0,0,0,0,0,1400,6,10,Matches
1050,Kamil Grabara,pl POL,GK,Wolfsburg,de Bundesliga,25,1999,28.7,1139,896,237,83,1,2,0,0,0,0,0,0,791,6,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1051,Jonathan Gradit,fr FRA,DF,Lens,fr Ligue 1,31,1992,23.5,1332,1290,38,37,2,7,10,1,0,0,0,0,1133,4,11,Matches
1052,José Gragera,es ESP,MF,Espanyol,es La Liga,23,2000,6.3,217,206,10,10,0,1,0,0,0,0,0,0,190,1,2,Matches
1053,Samuel Grandsir,fr FRA,"MF,FW",Le Havre,fr Ligue 1,27,1996,0.9,32,28,4,1,1,0,5,1,2,2,0,0,20,0,1,Matches
1054,Alberto Grassi,it ITA,MF,Empoli,it Serie A,29,1995,24.5,850,807,37,30,2,1,10,4,0,0,0,0,634,6,14,Matches
1055,Ryan Gravenberch,nl NED,MF,Liverpool,eng Premier League,22,2002,35.1,1927,1889,32,16,8,7,7,10,0,0,0,0,1718,6,15,Matches
1056,Archie Gray,eng ENG,"DF,MF",Tottenham,eng Premier League,18,2006,19.5,1145,1053,88,30,1,3,17,45,4,0,4,0,1001,4,18,Matches
1057,Jack Grealish,eng ENG,"FW,MF",Manchester City,eng Premier League,28,1995,8.0,436,418,18,5,0,0,20,4,9,4,0,0,382,0,11,Matches
1058,Jacob Greaves,eng ENG,DF,Ipswich Town,eng Premier League,23,2000,24.5,1121,1041,78,30,0,0,1,23,0,0,0,0,962,2,4,Matches
1059,Mason Greenwood,eng ENG,"FW,MF",Marseille,fr Ligue 1,22,2001,31.2,1389,1313,71,13,13,25,110,8,43,29,4,0,1089,5,26,Matches
1060,Michael Gregoritsch,at AUT,FW,Freiburg,de Bundesliga,30,1994,7.1,158,149,8,0,0,0,1,0,0,0,0,0,100,1,8,Matches
1061,Dominik Greif,sk SVK,GK,Mallorca,es La Liga,27,1997,31.0,1047,745,295,102,0,2,0,0,0,0,0,0,735,7,1,Matches
1062,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,es La Liga,33,1991,27.4,1463,1313,145,26,12,9,138,13,81,28,29,0,1094,5,39,Matches
1063,Vincenzo Grifo,it ITA,"FW,MF",Freiburg,de Bundesliga,31,1993,27.0,1529,1335,188,61,10,10,155,11,72,40,28,0,1173,6,29,Matches
1064,Florian Grillitsch,at AUT,MF,Valladolid,es La Liga,28,1995,6.9,349,327,22,12,3,7,6,1,4,3,0,0,289,0,4,Matches
1065,Florian Grillitsch,at AUT,MF,Hoffenheim,de Bundesliga,28,1995,6.7,417,388,29,25,3,8,4,2,0,0,0,0,361,0,9,Matches
1066,Álex Grimaldo,es ESP,DF,Leverkusen,de Bundesliga,28,1995,29.3,2094,1804,285,35,4,10,217,145,105,62,26,0,1700,5,59,Matches
1067,Pascal Groß,de GER,"MF,DF",Dortmund,de Bundesliga,33,1991,25.9,1970,1736,228,68,3,12,174,48,98,46,30,3,1589,6,33,Matches
1068,Brajan Gruda,de GER,"MF,FW",Brighton,eng Premier League,20,2004,7.6,251,211,40,7,2,2,29,10,17,8,7,1,187,0,3,Matches
1069,Marco Grüll,at AUT,"FW,MF",Werder Bremen,de Bundesliga,26,1998,13.1,327,305,21,7,2,1,21,7,1,0,1,0,251,1,23,Matches
1070,Albert Grønbaek,dk DEN,"FW,MF",Southampton,eng Premier League,23,2001,1.6,18,18,0,0,0,0,1,0,0,0,0,0,13,0,1,Matches
1071,Albert Grønbaek,dk DEN,"MF,FW",Rennes,fr Ligue 1,23,2001,9.0,247,213,31,7,1,1,28,5,19,16,3,0,155,3,15,Matches
1072,Vicente Guaita,es ESP,GK,Celta Vigo,es La Liga,37,1987,34.0,972,680,290,60,0,1,0,0,0,0,0,0,798,2,0,Matches
1073,Sergi Guardiola,es ESP,FW,Rayo Vallecano,es La Liga,33,1991,4.0,84,81,3,0,0,0,4,0,0,0,0,0,56,0,5,Matches
1074,Nemanja Gudelj,rs SRB,"MF,DF",Sevilla,es La Liga,32,1991,27.7,1371,1260,106,62,1,9,31,0,23,15,3,0,1192,5,6,Matches
1075,Gabriel Gudmundsson,se SWE,DF,Lille,fr Ligue 1,25,1999,19.8,1055,882,173,20,1,8,59,147,4,0,2,0,866,0,25,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1076,Gonçalo Guedes,pt POR,"MF,FW",Wolves,eng Premier League,27,1996,11.1,349,312,34,0,1,5,22,14,1,1,0,0,259,3,10,Matches
1077,Axel Gueguin,fr FRA,FW,Montpellier,fr Ligue 1,19,2005,0.3,6,5,1,0,0,0,1,0,1,0,1,0,5,0,1,Matches
1078,Marc Guéhi,eng ENG,DF,Crystal Palace,eng Premier League,24,2000,34.0,1765,1664,95,76,7,14,13,6,0,0,0,0,1473,6,9,Matches
1079,Mattéo Guendouzi,fr FRA,MF,Lazio,it Serie A,25,1999,36.3,2183,2074,103,62,6,25,21,29,9,0,0,0,1961,6,23,Matches
1080,Javier Guerra,es ESP,MF,Valencia,es La Liga,21,2003,28.7,1314,1248,55,28,8,11,45,6,15,7,3,0,1023,11,40,Matches
1081,Raphaël Guerreiro,pt POR,"DF,MF",Bayern Munich,de Bundesliga,30,1993,17.5,1359,1235,118,16,8,2,27,95,5,3,1,0,1206,6,26,Matches
1082,Evann Guessand,ci CIV,"FW,MF",Nice,fr Ligue 1,23,2001,28.5,574,549,22,3,9,1,36,0,0,0,0,0,421,3,30,Matches
1083,Ander Guevara,es ESP,MF,Alavés,es La Liga,27,1997,21.6,995,950,37,22,0,6,5,2,0,0,0,0,762,8,19,Matches
1084,Pape Gueye,sn SEN,MF,Villarreal,es La Liga,25,1999,24.7,1144,1091,41,33,8,20,20,1,2,1,0,0,911,12,21,Matches
1085,Morgan Guilavogui,gn GUI,"FW,MF",St. Pauli,de Bundesliga,26,1998,20.1,549,541,2,0,1,3,13,2,0,0,0,0,362,6,24,Matches
1086,Frederic Guilbert,fr FRA,DF,Lecce,it Serie A,29,1994,27.1,1278,952,321,40,4,2,54,279,1,0,0,0,981,5,27,Matches
1087,Luis Guilherme,br BRA,"MF,FW",West Ham,eng Premier League,18,2006,1.7,67,64,3,0,0,0,8,1,2,0,2,0,58,0,2,Matches
1088,Hugo Guillamón,es ESP,MF,Valencia,es La Liga,24,2000,4.0,188,178,9,9,0,3,1,0,0,0,0,0,154,1,1,Matches
1089,Bruno Guimarães,br BRA,MF,Newcastle Utd,eng Premier League,26,1997,36.3,1798,1708,81,70,22,14,28,3,5,2,2,0,1481,9,38,Matches
1090,Carlos Guirao,es ESP,MF,Betis,es La Liga,21,2003,1.2,46,43,3,2,0,0,0,1,0,0,0,0,36,0,4,Matches
1091,Bahereba Guirassy,fr FRA,"FW,MF",Nantes,fr Ligue 1,17,2006,3.9,120,118,1,0,1,0,7,1,0,0,0,0,85,1,9,Matches
1092,Serhou Guirassy,gn GUI,FW,Dortmund,de Bundesliga,28,1996,28.9,627,578,48,0,9,3,1,0,0,0,0,0,456,1,12,Matches
1093,Marc Guiu,es ESP,FW,Chelsea,eng Premier League,18,2006,0.8,16,14,2,0,0,0,0,0,0,0,0,0,11,0,0,Matches
1094,Péter Gulácsi,hu HUN,GK,RB Leipzig,de Bundesliga,34,1990,29.2,904,660,241,45,0,0,0,0,0,0,0,0,742,3,0,Matches
1095,Arda Güler,tr TUR,"MF,FW",Real Madrid,es La Liga,19,2005,13.9,886,805,80,18,10,8,57,13,47,30,7,0,763,1,13,Matches
1096,Gerard Gumbau,es ESP,MF,Rayo Vallecano,es La Liga,29,1994,9.4,420,378,41,16,0,5,38,2,23,14,7,0,317,1,11,Matches
1097,Robert Gumny,pl POL,DF,Augsburg,de Bundesliga,26,1998,3.0,138,104,34,1,0,0,5,33,0,0,0,0,105,0,6,Matches
1098,İlkay Gündoğan,de GER,MF,Manchester City,eng Premier League,33,1990,24.7,1703,1590,108,33,7,3,60,4,46,31,4,1,1525,5,21,Matches
1099,Christian Günter,de GER,DF,Freiburg,de Bundesliga,31,1993,25.7,1143,885,256,25,2,1,121,196,35,23,6,0,851,2,33,Matches
1100,Jon Guridi,es ESP,"MF,FW",Alavés,es La Liga,29,1995,23.1,737,704,28,7,2,0,17,4,5,1,3,0,547,5,18,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1101,Gorka Guruzeta,es ESP,FW,Athletic Club,es La Liga,27,1996,20.4,411,383,25,0,1,4,5,3,0,0,0,0,298,3,13,Matches
1102,Malo Gusto,fr FRA,DF,Chelsea,eng Premier League,21,2003,20.7,1385,1230,153,37,2,3,53,116,0,0,0,0,1198,2,26,Matches
1103,Miguel Gutiérrez,es ESP,"DF,MF",Girona,es La Liga,23,2001,27.3,1502,1234,255,40,4,11,153,193,22,2,18,0,1241,13,41,Matches
1104,Albert Guðmundsson,is ISL,"FW,MF",Fiorentina,it Serie A,27,1997,14.1,500,459,40,8,1,1,24,5,7,6,0,0,415,1,14,Matches
1105,Joško Gvardiol,hr CRO,DF,Manchester City,eng Premier League,22,2002,36.4,2721,2502,211,41,6,11,22,163,0,0,0,0,2454,8,33,Matches
1106,Emmanuel Gyasi,gh GHA,"DF,FW",Empoli,it Serie A,30,1994,35.7,1084,791,289,2,2,3,37,287,0,0,0,0,836,4,35,Matches
1107,Christian Gytkjær,dk DEN,FW,Venezia,it Serie A,34,1990,8.4,157,148,8,0,0,0,1,0,0,0,0,0,87,1,11,Matches
1108,Erling Haaland,no NOR,FW,Manchester City,eng Premier League,24,2000,30.4,381,372,7,0,1,0,3,1,0,0,0,0,255,2,10,Matches
1109,Nicolas Haas,ch SUI,MF,Empoli,it Serie A,28,1996,3.2,121,119,1,0,0,0,0,1,0,0,0,0,99,1,1,Matches
1110,Janik Haberer,de GER,"MF,DF",Union Berlin,de Bundesliga,30,1994,18.8,740,675,63,3,1,1,15,52,0,0,0,0,570,2,23,Matches
1111,Robin Hack,de GER,"FW,MF",Gladbach,de Bundesliga,25,1998,24.1,898,834,59,15,12,9,61,21,23,18,3,0,684,5,28,Matches
1112,Saad El Haddad,ma MAR,MF,Venezia,it Serie A,19,2005,0.3,14,13,1,0,0,0,0,1,0,0,0,0,11,0,1,Matches
1113,Munir El Haddadi,ma MAR,"FW,MF",Leganés,es La Liga,28,1995,9.6,268,251,14,5,1,0,13,3,2,0,1,0,201,3,6,Matches
1114,Amadou Haidara,ml MLI,MF,RB Leipzig,de Bundesliga,26,1998,14.7,902,884,16,9,8,1,12,7,0,0,0,0,723,2,11,Matches
1115,Massadio Haïdara,ml MLI,DF,Brest,fr Ligue 1,31,1992,18.6,882,716,166,12,1,3,49,154,0,0,0,0,693,0,22,Matches
1116,Antoine Hainaut,fr FRA,"DF,FW",Parma,it Serie A,22,2002,13.4,496,422,73,6,0,3,26,66,1,0,0,0,372,1,7,Matches
1117,Mohamed Haj,tn TUN,MF,Parma,it Serie A,19,2005,5.0,151,145,6,3,0,0,7,0,2,0,0,0,118,0,4,Matches
1118,Achraf Hakimi,ma MAR,DF,Paris S-G,fr Ligue 1,25,1998,23.0,2140,1949,188,34,2,8,80,150,4,0,1,0,1898,3,32,Matches
1119,Lewis Hall,eng ENG,DF,Newcastle Utd,eng Premier League,19,2004,24.3,1592,1300,287,68,4,2,110,164,55,45,2,0,1300,5,27,Matches
1120,Sébastien Haller,ci CIV,FW,Leganés,es La Liga,30,1994,4.5,90,85,5,0,2,0,0,0,0,0,0,0,54,0,1,Matches
1121,Ali Al Hamadi,iq IRQ,FW,Ipswich Town,eng Premier League,22,2002,1.5,30,30,0,0,0,0,0,0,0,0,0,0,25,0,1,Matches
1122,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,de Bundesliga,27,1997,14.3,642,598,43,15,0,2,1,19,0,0,0,0,530,1,3,Matches
1123,Florent Hanin,dz ALG,DF,Angers,fr Ligue 1,34,1990,29.7,1654,1345,294,46,2,9,107,248,0,0,0,0,1282,15,28,Matches
1124,Ridgeciano Haps,sr SUR,DF,Venezia,it Serie A,31,1993,15.2,592,496,90,5,0,6,26,79,0,0,0,0,460,6,15,Matches
1125,Amine Harit,ma MAR,MF,Marseille,fr Ligue 1,27,1997,5.8,255,232,18,7,4,1,7,0,6,3,1,0,213,5,6,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1126,Marcus Harness,eng ENG,MF,Ipswich Town,eng Premier League,28,1996,0.5,16,16,0,0,0,0,0,0,0,0,0,0,10,0,1,Matches
1127,Phil Harres,de GER,FW,Holstein Kiel,de Bundesliga,22,2002,17.2,265,240,25,0,0,1,6,2,0,0,0,0,150,0,14,Matches
1128,Jack Harrison,eng ENG,FW,Everton,eng Premier League,27,1996,23.1,659,588,64,23,4,2,131,8,32,27,0,1,414,7,33,Matches
1129,Abdou Harroui,nl NED,"MF,FW",Hellas Verona,it Serie A,26,1998,5.1,202,197,4,1,1,0,9,3,0,0,0,0,160,1,6,Matches
1130,Taylor Harwood-Bellis,eng ENG,DF,Southampton,eng Premier League,22,2002,31.4,2164,2080,81,51,3,9,10,27,0,0,0,0,1892,3,11,Matches
1131,Hans Hateboer,nl NED,DF,Rennes,fr Ligue 1,30,1994,18.7,1128,1035,90,33,0,7,33,57,0,0,0,0,962,3,21,Matches
1132,Kjetil Haug,no NOR,GK,Toulouse,fr Ligue 1,26,1998,5.5,130,81,49,14,0,0,0,0,0,0,0,0,82,0,0,Matches
1133,Kai Havertz,de GER,"FW,MF",Arsenal,eng Premier League,25,1999,20.8,519,511,6,1,1,0,11,5,0,0,0,0,407,2,11,Matches
1134,Ayden Heaven,eng ENG,DF,Manchester Utd,eng Premier League,17,2006,1.9,106,104,1,1,0,0,0,0,0,0,0,0,90,1,3,Matches
1135,Jan Paul van Hecke,nl NED,DF,Brighton,eng Premier League,24,2000,32.9,2286,2146,138,104,4,19,11,8,0,0,0,0,2016,2,7,Matches
1136,Hwang Hee-chan,kr KOR,"MF,FW",Wolves,eng Premier League,28,1996,7.3,204,189,14,2,1,0,8,6,0,0,0,0,166,1,9,Matches
1137,Dean Henderson,eng ENG,GK,Crystal Palace,eng Premier League,27,1997,38.0,1216,842,373,100,0,0,0,0,0,0,0,0,745,1,1,Matches
1138,Liam Henderson,sct SCO,MF,Empoli,it Serie A,28,1996,26.0,1002,872,126,53,5,5,98,6,48,23,14,1,730,4,9,Matches
1139,Ramon Hendriks,nl NED,DF,Stuttgart,de Bundesliga,23,2001,12.8,688,604,84,16,0,1,12,61,0,0,0,0,576,0,9,Matches
1140,Paul Hennrich,de GER,MF,Hoffenheim,de Bundesliga,19,2005,0.1,3,2,0,0,0,0,0,0,0,0,0,0,2,1,0,Matches
1141,Benjamin Henrichs,de GER,DF,RB Leipzig,de Bundesliga,27,1997,10.4,476,413,62,5,1,3,19,57,0,0,0,0,360,1,13,Matches
1142,Henrique,br BRA,DF,Valladolid,es La Liga,30,1994,3.9,197,170,27,6,1,0,3,20,1,1,0,0,169,0,5,Matches
1143,Luis Henrique,br BRA,"DF,FW",Marseille,fr Ligue 1,22,2001,29.0,1427,1350,75,5,2,6,97,62,8,1,5,0,1156,2,31,Matches
1144,Rico Henry,jm JAM,DF,Brentford,eng Premier League,27,1997,1.1,49,39,10,0,0,0,2,10,0,0,0,0,33,0,3,Matches
1145,Mads Hermansen,dk DEN,GK,Leicester City,eng Premier League,24,2000,26.5,1073,840,229,86,0,2,0,0,0,0,0,0,654,4,1,Matches
1146,Mario Hermoso,es ESP,DF,Roma,it Serie A,29,1995,2.8,202,187,15,4,0,2,3,6,0,0,0,0,182,0,4,Matches
1147,Mario Hermoso,es ESP,DF,Leverkusen,de Bundesliga,29,1995,3.3,249,235,13,3,0,3,5,4,0,0,0,0,213,1,0,Matches
1148,Javi Hernández,es ESP,DF,Leganés,es La Liga,26,1998,26.5,1060,835,222,37,1,4,52,181,4,1,0,0,797,3,21,Matches
1149,Aridane Hernández,es ESP,DF,Rayo Vallecano,es La Liga,35,1989,11.4,527,484,42,15,0,5,0,0,0,0,0,0,463,1,2,Matches
1150,Lucas Hernández,fr FRA,DF,Paris S-G,fr Ligue 1,28,1996,9.7,907,834,73,16,1,5,2,56,0,0,0,0,832,0,8,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1151,Theo Hernández,fr FRA,DF,Milan,it Serie A,26,1997,30.0,1639,1314,320,70,4,10,111,175,75,52,4,0,1373,5,37,Matches
1152,Hernani,br BRA,MF,Parma,it Serie A,30,1994,14.7,615,553,58,30,2,8,33,6,18,9,6,0,463,4,20,Matches
1153,Jorge Herrando,es ESP,DF,Osasuna,es La Liga,23,2001,15.2,732,694,36,22,0,6,2,8,0,0,0,0,625,2,5,Matches
1154,Ander Herrera,es ESP,MF,Athletic Club,es La Liga,34,1989,3.0,200,194,6,5,0,0,1,1,0,0,0,0,181,0,0,Matches
1155,Sergio Herrera,es ESP,GK,Osasuna,es La Liga,31,1993,37.0,1246,851,391,114,0,3,0,1,0,0,0,0,871,4,0,Matches
