Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
2511,Petar Stojanović,si SVN,MF,Empoli,it Serie A,28,1995,0.0,1,3,33.3,9,4,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2512,Jakub Stolarczyk,pl POL,GK,Leicester City,eng Premier League,23,2000,10.0,238,386,61.7,6215,4560,0,0.0,0.0,0.0,0,2,0,0,1,Matches
2513,John Stones,eng ENG,"DF,MF",Manchester City,eng Premier League,30,1994,6.1,367,403,91.1,6382,1601,0,0.1,0.2,-0.1,2,42,0,0,21,Matches
2514,Jørgen Strand Larsen,no NOR,FW,Wolves,eng Premier League,24,2000,28.7,295,457,64.6,3818,697,4,3.0,1.0,+1.0,21,19,4,1,29,Matches
2515,Gabriel Strefezza,br BRA,"FW,MF",Como,it Serie A,27,1997,29.1,875,1158,75.6,13294,3416,4,3.9,4.1,+0.1,57,67,29,9,106,Matches
2516,Cristhian Stuani,uy URU,FW,Girona,es La Liga,37,1986,12.0,107,154,69.5,1450,161,2,0.6,1.0,+1.4,6,1,3,0,10,Matches
2517,Álex Suárez,es ESP,DF,Las Palmas,es La Liga,31,1993,27.3,1165,1357,85.9,21803,7921,0,0.1,0.2,-0.1,3,50,3,0,53,Matches
2518,Denis Suárez,es ESP,MF,Villarreal,es La Liga,30,1994,6.8,228,291,78.4,3710,1203,1,1.5,1.8,-0.5,14,21,8,3,35,Matches
2519,Gabriel Suazo,cl CHI,DF,Toulouse,fr Ligue 1,26,1997,24.0,994,1248,79.6,15858,6514,6,3.8,4.8,+2.2,40,75,38,12,109,Matches
2520,Luka Sučić,hr CRO,MF,Real Sociedad,es La Liga,21,2002,19.9,727,882,82.4,11561,2321,1,2.6,2.2,-1.6,25,52,13,2,79,Matches
2521,Yukinari Sugawara,jp JPN,"DF,MF",Southampton,eng Premier League,24,2000,17.3,713,891,80.0,11241,3454,1,2.2,2.5,-1.2,17,47,21,9,72,Matches
2522,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,28,1995,11.7,870,938,92.8,15061,5368,0,0.1,0.4,-0.1,3,74,0,0,47,Matches
2523,Ibrahim Sulemana,gh GHA,MF,Atalanta,it Serie A,21,2003,3.1,159,180,88.3,2852,722,0,0.0,0.1,0.0,1,18,1,0,12,Matches
2524,Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,eng Premier League,22,2002,15.6,285,357,79.8,4101,627,1,1.0,0.8,0.0,10,6,13,7,27,Matches
2525,Crysencio Summerville,nl NED,"FW,MF",West Ham,eng Premier League,22,2001,8.7,194,254,76.4,2881,640,1,1.7,1.7,-0.7,17,13,12,5,18,Matches
2526,Tomáš Suslov,sk SVK,"MF,FW",Hellas Verona,it Serie A,22,2002,23.1,387,529,73.2,7405,2018,1,1.9,1.7,-0.9,27,40,22,2,82,Matches
2527,Suso,es ESP,"FW,MF",Sevilla,es La Liga,30,1993,6.7,285,385,74.0,4789,1573,2,1.6,1.3,+0.4,22,31,13,4,43,Matches
2528,Zion Suzuki,jp JPN,GK,Parma,it Serie A,21,2002,36.8,1008,1496,67.4,29293,22017,0,0.0,0.1,0.0,0,47,1,0,0,Matches
2529,Mattias Svanberg,se SWE,MF,Wolfsburg,de Bundesliga,25,1999,13.5,259,377,68.7,3931,1508,1,1.7,1.6,-0.7,13,36,4,1,36,Matches
2530,Daniel Svensson,se SWE,"DF,FW",Dortmund,de Bundesliga,22,2002,8.7,394,497,79.3,6346,2266,3,1.2,1.3,+1.8,10,29,11,4,41,Matches
2531,Marin Šverko,hr CRO,DF,Venezia,it Serie A,26,1998,12.4,495,602,82.2,8857,3962,0,0.3,0.3,-0.3,2,39,5,0,38,Matches
2532,Mile Svilar,rs SRB,GK,Roma,it Serie A,24,1999,38.0,1151,1459,78.9,29765,16946,0,0.0,0.0,0.0,0,15,0,0,2,Matches
2533,Michael Svoboda,at AUT,DF,Venezia,it Serie A,25,1998,14.6,703,829,84.8,12684,4404,0,0.6,1.2,-0.6,5,44,2,0,43,Matches
2534,Williot Swedberg,se SWE,"FW,MF",Celta Vigo,es La Liga,20,2004,15.0,266,363,73.3,3749,737,5,2.6,2.2,+2.4,16,16,12,1,28,Matches
2535,Abakar Sylla,ci CIV,DF,Strasbourg,fr Ligue 1,21,2002,10.6,583,658,88.6,9980,3603,0,0.1,0.1,-0.1,1,21,1,0,21,Matches
2536,Issiaga Sylla,gn GUI,DF,Montpellier,fr Ligue 1,30,1994,12.8,435,563,77.3,7255,3005,0,0.6,0.7,-0.6,7,45,16,10,53,Matches
2537,Mamadou Sylla,sn SEN,"FW,MF",Valladolid,es La Liga,30,1994,17.6,177,282,62.8,2675,420,1,1.7,0.6,-0.7,14,13,5,0,22,Matches
2538,Wojciech Szczęsny,pl POL,GK,Barcelona,es La Liga,34,1990,15.0,402,454,88.5,9086,5717,0,0.0,0.0,0.0,0,1,0,0,0,Matches
2539,Sammie Szmodics,ie IRL,"FW,MF",Ipswich Town,eng Premier League,28,1995,11.0,149,201,74.1,2458,724,0,0.2,0.5,-0.2,5,11,4,1,19,Matches
2540,Dominik Szoboszlai,hu HUN,MF,Liverpool,eng Premier League,23,2000,27.7,1114,1322,84.3,17528,3641,6,7.4,5.9,-1.4,56,88,33,5,131,Matches
2541,Alexander Sørloth,no NOR,FW,Atlético Madrid,es La Liga,28,1995,17.4,229,359,63.8,2905,601,2,1.6,0.7,+0.4,13,19,10,1,31,Matches
2542,Musa Al-Taamari,jo JOR,"FW,MF",Montpellier,fr Ligue 1,27,1997,12.4,235,304,77.3,3364,662,1,1.5,1.1,-0.5,12,12,12,1,30,Matches
2543,Musa Al-Taamari,jo JOR,"FW,MF",Rennes,fr Ligue 1,27,1997,6.3,108,132,81.8,1444,233,0,1.3,1.4,-1.3,10,5,3,0,8,Matches
2544,Haris Tabakovic,ba BIH,FW,Hoffenheim,de Bundesliga,30,1994,9.1,134,213,62.9,1672,273,1,1.2,0.9,-0.2,9,8,2,1,7,Matches
2545,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,31,1992,21.1,1159,1338,86.6,17462,5435,1,0.8,1.4,+0.2,5,72,8,3,97,Matches
2546,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,28,1996,33.0,2145,2309,92.9,38573,15060,0,0.4,1.9,-0.4,4,202,6,3,169,Matches
2547,Adrien Tameze,cm CMR,"MF,DF",Torino,it Serie A,30,1994,7.2,259,301,86.0,4112,904,0,0.8,0.7,-0.8,6,10,6,1,23,Matches
2548,Axel Tapé,fr FRA,"DF,MF",Paris S-G,fr Ligue 1,16,2007,2.0,142,151,94.0,2651,619,0,0.0,0.0,0.0,1,6,0,0,5,Matches
2549,Renato Tapia,pe PER,"MF,DF",Leganés,es La Liga,29,1995,26.9,838,1070,78.3,14894,4774,0,0.4,0.8,-0.4,8,80,9,0,83,Matches
2550,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,25,1999,27.9,1703,1972,86.4,29215,10275,0,0.2,1.3,-0.2,4,195,9,2,164,Matches
2551,Florian Tardieu,fr FRA,MF,Saint-Étienne,fr Ligue 1,32,1992,13.9,869,1013,85.8,13919,5229,4,1.3,1.6,+2.7,19,127,24,0,139,Matches
2552,Mehdi Taremi,ir IRN,FW,Inter,it Serie A,32,1992,9.1,185,231,80.1,2442,471,2,1.6,1.1,+0.4,15,12,5,0,25,Matches
2553,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,28,1995,0.2,14,15,93.3,187,49,0,0.0,0.1,0.0,0,0,1,1,0,Matches
2554,Oussama Targhalline,ma MAR,MF,Le Havre,fr Ligue 1,22,2002,11.0,348,437,79.6,5782,1714,0,0.7,1.2,-0.7,6,50,13,2,66,Matches
2555,James Tarkowski,eng ENG,DF,Everton,eng Premier League,31,1992,32.5,1045,1290,81.0,22119,8229,1,2.9,2.4,-1.9,16,83,11,0,75,Matches
2556,César Tárrega,es ESP,DF,Valencia,es La Liga,22,2002,33.6,1428,1692,84.4,27168,9416,0,0.1,0.2,-0.1,3,79,1,0,79,Matches
2557,Nuno Tavares,pt POR,DF,Lazio,it Serie A,24,2000,18.7,820,1042,78.7,13097,5090,8,4.8,4.9,+3.2,33,69,44,23,111,Matches
2558,Marcus Tavernier,eng ENG,"FW,MF",Bournemouth,eng Premier League,25,1999,21.5,689,934,73.8,11654,3481,5,4.0,3.6,+1.0,43,80,40,14,128,Matches
2559,Charlie Taylor,eng ENG,DF,Southampton,eng Premier League,30,1993,4.0,196,223,87.9,3602,910,0,0.1,0.2,-0.1,1,9,3,1,9,Matches
2560,Jack Taylor,ie IRL,MF,Ipswich Town,eng Premier League,26,1998,9.6,349,421,82.9,6188,1673,0,0.5,0.8,-0.5,5,30,8,1,43,Matches
2561,Loum Tchaouna,fr FRA,"FW,MF",Lazio,it Serie A,20,2003,7.3,172,247,69.6,2582,567,0,0.6,0.7,-0.6,10,9,8,1,20,Matches
2562,Jackson Tchatchoua,cm CMR,"DF,MF",Hellas Verona,it Serie A,22,2001,35.2,837,1126,74.3,12483,4001,3,2.8,3.0,+0.2,34,39,29,18,72,Matches
2563,Enzo Tchato,cm CMR,DF,Montpellier,fr Ligue 1,21,2002,21.1,757,1010,75.0,12674,4703,0,1.5,1.2,-1.5,14,46,13,12,62,Matches
2564,Aurélien Tchouaméni,fr FRA,"DF,MF",Real Madrid,es La Liga,24,2000,29.9,1869,2025,92.3,32598,10694,0,0.6,0.9,-0.6,5,176,9,1,154,Matches
2565,Álvaro Tejero,es ESP,"MF,DF",Espanyol,es La Liga,28,1996,13.8,453,626,72.4,8414,3082,4,2.9,3.6,+1.1,33,26,21,12,46,Matches
2566,Martín Tejón,es ESP,"MF,DF",Valencia,es La Liga,20,2004,0.5,20,26,76.9,328,95,0,0.0,0.0,0.0,1,2,0,0,4,Matches
2567,Mathys Tel,fr FRA,FW,Tottenham,eng Premier League,19,2005,10.1,185,266,69.5,3172,666,1,2.6,1.5,-1.6,14,12,14,4,21,Matches
2568,Mathys Tel,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,19,2005,2.8,108,128,84.4,1721,329,1,0.3,0.6,+0.7,1,5,4,1,9,Matches
2569,Nathan Tella,ng NGA,"MF,FW",Leverkusen,de Bundesliga,25,1999,15.1,256,343,74.6,3452,603,4,1.5,1.6,+2.5,18,15,10,2,22,Matches
2570,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,28,1996,32.5,1017,1410,72.1,17640,8188,1,1.6,1.4,-0.6,19,85,19,9,103,Matches
2571,Arnau Tenas,es ESP,GK,Paris S-G,fr Ligue 1,23,2001,1.0,31,32,96.9,757,538,1,0.2,0.1,+0.8,2,2,1,0,1,Matches
2572,Casper Tengstedt,dk DEN,FW,Hellas Verona,it Serie A,24,2000,16.9,201,298,67.4,2875,528,1,0.9,1.1,+0.1,12,11,8,1,29,Matches
2573,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,32,1992,7.5,233,251,92.8,5847,4091,0,0.0,0.0,0.0,0,1,1,0,2,Matches
2574,Filippo Terracciano,it ITA,"DF,MF",Milan,it Serie A,21,2003,6.0,226,257,87.9,3828,822,0,0.1,0.1,-0.1,2,21,1,1,14,Matches
2575,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,34,1990,3.0,70,89,78.7,1552,957,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2576,Ramón Terrats,es ESP,"MF,FW",Villarreal,es La Liga,23,2000,1.5,64,79,81.0,1157,305,0,0.3,0.4,-0.3,1,7,2,1,7,Matches
2577,Ramón Terrats,es ESP,"MF,FW",Getafe,es La Liga,23,2000,13.5,228,352,64.8,3750,1171,1,2.5,1.1,-1.5,16,29,9,3,36,Matches
2578,Martin Terrier,fr FRA,"MF,FW",Leverkusen,de Bundesliga,27,1997,6.5,163,199,81.9,2144,377,1,0.9,1.7,+0.1,8,6,5,1,14,Matches
2579,Tanner Tessmann,us USA,MF,Lyon,fr Ligue 1,22,2001,13.7,685,766,89.4,11703,2664,0,0.6,0.8,-0.6,7,64,3,0,56,Matches
2580,Kenny Tete,nl NED,DF,Fulham,eng Premier League,28,1995,19.7,772,956,80.8,12358,4026,2,0.9,0.7,+1.1,9,65,13,6,63,Matches
2581,Teddy Teuma,mt MLT,MF,Reims,fr Ligue 1,30,1993,8.3,494,624,79.2,7958,2302,0,1.1,1.3,-1.1,13,41,9,4,47,Matches
2582,Jordan Teze,nl NED,DF,Monaco,fr Ligue 1,24,1999,6.3,287,363,79.1,4858,1860,0,1.5,2.0,-1.5,13,28,9,3,31,Matches
2583,Florian Thauvin,fr FRA,"FW,MF",Udinese,it Serie A,31,1993,21.7,544,819,66.4,9660,3359,3,3.8,4.7,-0.8,39,58,43,20,90,Matches
2584,Arthur Theate,be BEL,DF,Eint Frankfurt,de Bundesliga,24,2000,30.0,1539,1863,82.6,28003,10918,0,1.0,1.7,-1.0,13,184,22,5,171,Matches
2585,Norman Theuerkauf,de GER,MF,Heidenheim,de Bundesliga,37,1987,0.2,17,20,85.0,298,71,0,0.0,0.0,0.0,0,2,0,0,2,Matches
2586,Thiago,br BRA,"FW,MF",Brentford,eng Premier League,23,2001,1.9,40,56,71.4,568,73,0,0.1,0.0,-0.1,2,2,2,0,4,Matches
2587,Malick Thiaw,de GER,DF,Milan,it Serie A,22,2001,20.1,1181,1269,93.1,23117,7754,0,0.1,0.2,-0.1,4,87,1,0,89,Matches
2588,Denis Thomalla,de GER,MF,Heidenheim,de Bundesliga,31,1992,0.0,1,1,100.0,22,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2589,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,23,2001,12.3,493,629,78.4,8065,2702,0,0.5,0.5,-0.5,9,32,5,2,37,Matches
2590,Sorba Thomas,wls WAL,"FW,MF",Nantes,fr Ligue 1,24,1999,14.7,360,550,65.5,6320,2228,3,3.7,3.0,-0.7,36,27,24,17,34,Matches
2591,Adrien Thomasson,fr FRA,MF,Lens,fr Ligue 1,30,1993,29.1,1318,1612,81.8,20594,5103,7,6.0,5.2,+1.0,56,99,29,7,149,Matches
2592,Morten Thorsby,no NOR,"MF,FW",Genoa,it Serie A,28,1996,21.1,353,530,66.6,4602,1701,1,2.1,1.2,-1.1,27,45,10,1,58,Matches
2593,Khéphren Thuram,fr FRA,MF,Juventus,it Serie A,23,2001,25.8,1228,1389,88.4,18876,4695,5,3.6,1.8,+1.4,25,124,19,0,123,Matches
2594,Marcus Thuram,fr FRA,FW,Inter,it Serie A,26,1997,25.4,412,559,73.7,5263,1082,4,4.4,4.1,-0.4,39,24,27,4,53,Matches
2595,Youri Tielemans,be BEL,MF,Aston Villa,eng Premier League,27,1997,33.6,1694,2061,82.2,29049,10244,7,7.0,5.7,0.0,60,229,38,4,235,Matches
2596,Kieran Tierney,sct SCO,"DF,FW",Arsenal,eng Premier League,27,1997,2.9,145,173,83.8,2325,699,0,1.4,0.7,-1.4,8,13,5,2,15,Matches
2597,Phillip Tietz,de GER,FW,Augsburg,de Bundesliga,27,1997,18.7,300,481,62.4,4032,671,2,1.2,1.4,+0.8,22,18,9,1,29,Matches
2598,Jurriën Timber,nl NED,DF,Arsenal,eng Premier League,23,2001,26.9,1194,1395,85.6,17327,4642,3,0.8,1.3,+2.2,17,107,17,2,146,Matches
2599,Jean-Clair Todibo,fr FRA,DF,West Ham,eng Premier League,24,1999,20.3,951,1082,87.9,16772,5965,0,0.0,0.1,0.0,2,44,1,0,38,Matches
2600,Harry Toffolo,eng ENG,DF,Nott'ham Forest,eng Premier League,28,1995,1.5,47,67,70.1,653,304,0,0.0,0.0,0.0,0,1,0,0,2,Matches
2601,Umut Tohumcu,de GER,"MF,FW",Hoffenheim,de Bundesliga,19,2004,4.2,110,133,82.7,1577,398,1,0.4,0.3,+0.6,3,8,0,0,13,Matches
2602,Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,29,1994,25.9,1359,1602,84.8,20673,6018,4,4.9,4.9,-0.9,31,147,35,4,166,Matches
2603,John Tolkin,us USA,"DF,MF",Holstein Kiel,de Bundesliga,22,2002,8.2,250,368,67.9,4390,1920,2,0.7,1.1,+1.3,11,14,5,1,17,Matches
2604,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,33,1990,5.2,257,293,87.7,4198,1287,0,0.2,0.5,-0.2,3,20,5,0,26,Matches
2605,Raúl de Tomás,es ESP,"DF,FW",Rayo Vallecano,es La Liga,29,1994,0.2,5,6,83.3,50,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2606,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,de Bundesliga,22,2002,20.9,329,475,69.3,4977,1438,1,2.6,1.5,-1.6,20,33,13,3,50,Matches
2607,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,25,1998,0.1,3,4,75.0,42,10,0,0.0,0.0,0.0,0,0,0,0,1,Matches
2608,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,26,1997,17.7,1019,1103,92.4,18036,6914,1,0.7,0.8,+0.3,8,58,6,3,63,Matches
2609,Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,24,2000,29.2,1285,1535,83.7,20569,5348,2,2.2,2.8,-0.2,28,104,30,5,128,Matches
2610,Luka Topalović,si SVN,MF,Inter,it Serie A,18,2006,0.1,5,9,55.6,73,11,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2611,Pablo Torre,es ESP,"MF,FW",Barcelona,es La Liga,21,2003,3.4,180,220,81.8,2702,678,1,0.8,1.3,+0.2,8,13,4,1,17,Matches
2612,David Torres,es ESP,DF,Valladolid,es La Liga,21,2003,15.4,589,714,82.5,11231,4594,0,0.0,0.1,0.0,1,27,1,1,37,Matches
2613,Ferrán Torres,es ESP,"FW,MF",Barcelona,es La Liga,24,2000,12.3,267,360,74.2,3409,773,6,3.1,2.6,+2.9,19,17,18,2,35,Matches
2614,Pau Torres,es ESP,DF,Aston Villa,eng Premier League,27,1997,22.4,1217,1369,88.9,21319,7907,0,0.1,0.4,-0.1,3,110,8,0,97,Matches
2615,Lucas Torró,es ESP,MF,Osasuna,es La Liga,30,1994,32.9,1026,1363,75.3,17419,5017,0,1.2,1.7,-1.2,10,114,5,0,109,Matches
2616,Lorenzo Tosto,it ITA,DF,Empoli,it Serie A,18,2006,0.0,4,4,100.0,72,24,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2617,Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,30,1994,25.8,868,1059,82.0,16170,4315,1,0.4,1.1,+0.6,7,90,10,5,109,Matches
2618,Bazoumana Touré,ci CIV,"FW,MF",Hoffenheim,de Bundesliga,18,2006,6.8,125,187,66.8,1869,423,3,1.9,1.8,+1.1,13,9,11,5,14,Matches
2619,Birama Touré,ml MLI,"MF,DF",Montpellier,fr Ligue 1,32,1992,3.3,101,123,82.1,1809,621,0,0.1,0.0,-0.1,3,4,0,0,9,Matches
2620,Ousmane Toure,fr FRA,DF,Lille,fr Ligue 1,19,2005,0.1,4,6,66.7,92,47,0,0.0,0.0,0.0,0,0,0,0,2,Matches
2621,Souleymane Touré,fr FRA,DF,Udinese,it Serie A,21,2003,8.1,474,517,91.7,8403,2159,0,0.0,0.2,0.0,2,34,4,1,26,Matches
2622,Lucas Tousart,fr FRA,MF,Union Berlin,de Bundesliga,27,1997,6.2,108,162,66.7,1573,561,1,0.5,0.6,+0.5,3,7,4,0,18,Matches
2623,Conor Townsend,eng ENG,DF,Ipswich Town,eng Premier League,31,1993,3.7,80,127,63.0,1418,756,1,0.7,0.2,+0.3,4,7,2,2,8,Matches
2624,Adama Traoré,es ESP,"FW,MF",Fulham,eng Premier League,28,1996,19.7,424,587,72.2,6645,1683,7,4.9,4.5,+2.1,42,36,38,22,68,Matches
2625,Boubacar Traoré,ml MLI,MF,Wolves,eng Premier League,22,2001,0.0,0,0,,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2626,Hamari Traoré,ml MLI,DF,Real Sociedad,es La Liga,32,1992,7.8,381,460,82.8,6499,2206,1,0.2,0.4,+0.8,3,17,5,2,26,Matches
2627,Omar Traoré,de GER,DF,Heidenheim,de Bundesliga,26,1998,29.1,989,1399,70.7,17339,7260,1,1.6,3.3,-0.6,20,101,36,14,117,Matches
2628,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,34,1990,25.5,693,947,73.2,15726,11103,0,0.0,0.0,0.0,0,7,0,0,1,Matches
2629,Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,25,1999,5.0,100,142,70.4,3469,2692,0,0.0,0.0,0.0,0,3,0,0,0,Matches
2630,Óscar Trejo,ar ARG,MF,Rayo Vallecano,es La Liga,36,1988,5.5,261,312,83.7,3441,775,0,1.0,0.3,-1.0,9,30,5,0,37,Matches
2631,Philipp Treu,de GER,"MF,DF",St. Pauli,de Bundesliga,23,2000,32.0,1225,1532,80.0,18854,5713,2,2.5,2.8,-0.5,22,62,19,8,105,Matches
2632,Ryan Trevitt,eng ENG,MF,Brentford,eng Premier League,21,2003,0.0,4,7,57.1,73,23,0,0.0,0.0,0.0,0,1,0,0,0,Matches
2633,Christopher Trimmel,at AUT,"DF,MF",Union Berlin,de Bundesliga,37,1987,19.3,474,783,60.5,9565,4987,3,2.1,3.2,+0.9,35,60,18,10,73,Matches
2634,Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,33,1990,14.5,1036,1256,82.5,17676,6130,3,1.4,1.5,+1.6,22,70,22,2,117,Matches
2635,Leandro Trossard,be BEL,FW,Arsenal,eng Premier League,29,1994,28.3,711,954,74.5,11435,2972,7,6.1,4.1,+0.9,41,45,48,10,101,Matches
2636,Adrien Truffert,fr FRA,"DF,MF",Rennes,fr Ligue 1,22,2001,30.6,1263,1601,78.9,19719,6114,2,3.2,4.0,-1.2,39,56,39,20,104,Matches
2637,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,28,1996,9.3,550,654,84.1,9357,3100,1,2.1,2.3,-1.1,16,42,12,4,76,Matches
2638,Viktor Tsyhankov,ua UKR,"FW,MF",Girona,es La Liga,26,1997,21.3,646,871,74.2,9793,2532,5,3.9,4.3,+1.1,33,38,24,6,65,Matches
2639,Axel Tuanzebe,cd COD,DF,Ipswich Town,eng Premier League,26,1997,19.0,682,814,83.8,10396,4020,1,0.3,0.3,+0.7,5,63,6,1,61,Matches
2640,Stefano Turati,it ITA,GK,Monza,it Serie A,22,2001,29.7,764,1077,70.9,21304,16285,0,0.0,0.0,0.0,0,10,0,0,0,Matches
2641,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,22,2002,10.5,405,452,89.6,6925,1458,0,0.2,0.4,-0.2,3,40,2,1,42,Matches
2642,Tuta,br BRA,"DF,MF",Eint Frankfurt,de Bundesliga,25,1999,25.3,1265,1442,87.7,22286,8026,1,0.3,0.7,+0.7,4,79,11,0,78,Matches
2643,Christantus Uche,ng NGA,"FW,MF",Getafe,es La Liga,21,2003,27.6,387,592,65.4,5080,1266,6,2.9,3.1,+3.1,29,37,16,4,49,Matches
2644,Destiny Udogie,it ITA,DF,Tottenham,eng Premier League,21,2002,21.4,972,1115,87.2,14117,4770,1,1.5,1.2,-0.5,16,89,6,1,121,Matches
2645,Manuel Ugarte,uy URU,MF,Manchester Utd,eng Premier League,23,2001,19.8,800,910,87.9,13018,2801,2,1.1,0.7,+0.9,10,59,9,3,61,Matches
2646,Lesley Ugochukwu,fr FRA,MF,Southampton,eng Premier League,20,2004,18.4,600,706,85.0,9335,2081,1,1.0,0.6,0.0,14,54,7,1,49,Matches
2647,Lukas Ullrich,de GER,DF,Gladbach,de Bundesliga,20,2004,21.1,647,850,76.1,9822,3416,2,1.8,1.9,+0.2,8,29,9,6,39,Matches
2648,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,35,1988,1.0,25,30,83.3,551,414,0,0.0,0.0,0.0,0,1,0,0,0,Matches
2649,Enes Ünal,tr TUR,"FW,MF",Bournemouth,eng Premier League,27,1997,3.8,63,99,63.6,685,192,1,0.4,0.3,+0.6,4,4,4,0,12,Matches
2650,Deniz Undav,de GER,"FW,MF",Stuttgart,de Bundesliga,28,1996,19.2,431,589,73.2,6294,1741,3,3.6,3.8,-0.6,26,38,27,2,70,Matches
2651,Naci Ünüvar,nl NED,"MF,DF",Espanyol,es La Liga,21,2003,0.3,13,18,72.2,193,38,0,0.0,0.1,0.0,1,1,1,1,1,Matches
2652,Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,25,1998,19.5,1805,1923,93.9,34017,11145,0,0.5,1.2,-0.5,7,197,3,1,137,Matches
2653,Kacper Urbanski,pl POL,MF,Bologna,it Serie A,19,2004,2.7,106,126,84.1,1689,395,0,0.5,0.3,-0.5,9,14,5,1,15,Matches
2654,Kacper Urbanski,pl POL,MF,Monza,it Serie A,19,2004,5.6,215,249,86.3,3905,1045,0,0.1,0.3,-0.1,4,30,2,0,41,Matches
2655,Jonas Urbig,de GER,GK,Bayern Munich,de Bundesliga,20,2003,8.0,232,286,81.1,6043,4239,0,0.0,0.1,0.0,0,8,1,0,3,Matches
2656,Can Uzun,tr TUR,"MF,FW",Eint Frankfurt,de Bundesliga,18,2005,7.5,239,299,79.9,3821,1135,1,1.1,1.1,-0.1,14,25,18,4,42,Matches
2657,Josha Vagnoman,de GER,"DF,MF",Stuttgart,de Bundesliga,23,2000,20.4,725,902,80.4,11327,3154,1,2.1,2.2,-1.1,22,36,18,9,47,Matches
2658,Hákon Valdimarsson,is ISL,GK,Brentford,eng Premier League,22,2001,1.6,46,70,65.7,1445,1110,0,0.0,0.0,0.0,0,2,0,0,0,Matches
2659,Lautaro Valenti,ar ARG,DF,Parma,it Serie A,25,1999,17.3,701,830,84.5,13631,4181,0,0.2,0.2,-0.2,4,26,3,1,28,Matches
2660,Óscar Valentín,es ESP,MF,Rayo Vallecano,es La Liga,29,1994,20.4,688,830,82.9,10843,3821,0,0.9,1.1,-0.9,13,74,6,1,86,Matches
2661,Nicolás Valentini,ar ARG,DF,Hellas Verona,it Serie A,23,2001,12.5,316,468,67.5,6762,3269,0,0.8,0.4,-0.8,6,52,2,0,42,Matches
2662,Germán Valera,es ESP,MF,Valencia,es La Liga,22,2002,1.6,34,47,72.3,474,50,0,0.0,0.0,0.0,1,3,0,0,2,Matches
2663,Emanuele Valeri,it ITA,DF,Parma,it Serie A,25,1998,31.9,783,1193,65.6,14224,6316,6,4.7,3.4,+1.3,36,69,31,19,93,Matches
2664,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,28,1995,30.7,1195,1391,85.9,22418,8493,0,0.1,0.5,-0.1,4,84,4,0,91,Matches
2665,Álex Valle,es ESP,DF,Como,it Serie A,20,2004,11.4,562,661,85.0,8597,3030,0,0.7,0.5,-0.7,11,51,9,4,44,Matches
2666,Jesús Vallejo,es ESP,DF,Real Madrid,es La Liga,27,1997,1.5,60,67,89.6,1094,392,1,0.1,0.2,+0.9,2,5,1,0,5,Matches
2667,Mattia Valoti,it ITA,MF,Monza,it Serie A,30,1993,0.4,12,19,63.2,235,60,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2668,Federico Valverde,uy URU,"MF,DF",Real Madrid,es La Liga,26,1998,33.7,2010,2237,89.9,34974,10229,4,3.1,3.2,+0.9,39,232,31,2,226,Matches
2669,Ignace Van Der Brempt,be BEL,DF,Como,it Serie A,22,2002,14.0,551,679,81.1,8534,2594,1,0.5,0.4,+0.5,10,32,6,3,42,Matches
