rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,yellow_cards,red_cards,second_yellow,fouls,fouled,offsides,crosses,interceptions,tackles_won,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerial_win_pct,shot_creating_actions_foul_drawn,passes_offsides,passes_crosses,own_goals_against,season,table_type,processed_at
1292,David Jurásek,CZE,DF,Hoffenheim,Bundesliga,23.0,2000.0,6.9,0,0,0,1,0,0,0,6,3,0,0,0,40,3,2,60.0,2,1,55,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1293,Stanko Jurić,CRO,MF,Valladolid,La Liga,27.0,1996.0,19.2,7,1,1,38,0,0,0,24,24,0,0,0,92,50,22,69.4,9,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1294,James Justin,ENG,DF,Leicester City,Premier League,26.0,1998.0,32.4,6,0,0,29,0,0,0,46,37,0,0,0,88,69,55,55.6,44,2,57,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1295,Filip Jørgensen,DEN,GK,Chelsea,Premier League,22.0,2002.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0.0,1,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1296,Mohamed Kaba,FRA,MF,Lecce,Serie A,22.0,2001.0,5.0,1,0,0,6,0,0,0,4,8,0,0,0,19,8,12,40.0,10,0,1,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1297,Yusuf Kabadayı,GER,"FW,MF",Augsburg,Bundesliga,20.0,2004.0,0.8,0,0,0,1,0,0,0,0,0,0,0,0,6,0,2,0.0,1,1,1,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1298,Almugera Kabar,GER,DF,Dortmund,Bundesliga,18.0,2006.0,1.5,2,1,1,2,0,0,0,1,3,0,0,0,4,2,3,40.0,2,0,1,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1299,Christian Kabasele,BEL,DF,Udinese,Serie A,33.0,1991.0,12.9,0,0,0,20,0,0,0,14,9,0,2,0,33,35,20,63.6,16,0,2,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1300,Issa Kaboré,BFA,"DF,FW",Werder Bremen,Bundesliga,23.0,2001.0,3.4,0,0,0,4,0,0,0,2,4,1,0,0,20,6,3,66.7,8,1,19,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1301,Yaya Kader Fofana,MLI,"MF,FW",Reims,Ligue 1,20.0,2004.0,7.0,4,0,0,16,0,0,0,3,11,0,0,0,33,4,10,28.6,7,0,6,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1302,Pavel Kadeřábek,CZE,DF,Hoffenheim,Bundesliga,32.0,1992.0,17.5,6,0,0,21,0,0,0,20,14,0,0,0,25,57,44,56.4,8,4,74,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1303,Tino Kadewere,ZIM,"MF,FW",Nantes,Ligue 1,28.0,1996.0,5.7,1,0,0,6,0,0,0,6,8,0,0,0,34,15,12,55.6,3,2,2,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1304,Ferdi Kadioglu,TUR,"DF,MF",Brighton,Premier League,24.0,1999.0,4.3,1,0,0,5,0,0,0,8,6,0,0,0,14,3,1,75.0,3,1,9,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1305,Arnaud Kalimuendo,FRA,"FW,MF",Rennes,Ligue 1,22.0,2002.0,28.6,2,0,0,29,0,0,0,4,12,1,0,0,63,22,59,27.2,40,12,13,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1306,Pierre Kalulu,FRA,DF,Juventus,Serie A,24.0,2000.0,26.0,2,1,0,26,0,0,0,17,25,0,1,0,95,27,47,36.5,19,2,22,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1307,Justin-Noël Kalumba,FRA,"FW,MF",Angers,Ligue 1,19.0,2004.0,0.3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0.0,1,0,1,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1308,Daichi Kamada,JPN,MF,Crystal Palace,Premier League,27.0,1996.0,17.4,4,1,0,28,0,0,0,18,29,0,0,0,89,4,13,23.5,21,2,31,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1309,Warren Kamanzi,NOR,"DF,MF",Toulouse,Ligue 1,23.0,2000.0,11.4,3,0,0,16,0,0,0,9,13,0,0,0,56,7,1,87.5,13,2,16,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1310,Boubacar Kamara,FRA,MF,Aston Villa,Premier League,24.0,1999.0,19.2,2,0,0,30,0,0,0,19,21,0,0,0,87,21,26,44.7,35,0,1,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1311,Glen Kamara,FIN,MF,Rennes,Ligue 1,28.0,1995.0,7.4,0,0,0,7,0,0,0,7,11,0,0,0,42,2,6,25.0,4,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1312,Hassane Kamara,CIV,DF,Udinese,Serie A,30.0,1994.0,22.2,8,1,1,25,0,0,0,26,25,0,0,0,92,21,11,65.6,22,1,106,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1313,Noham Kamara,FRA,DF,Paris S-G,Ligue 1,17.0,2007.0,0.8,0,0,0,0,0,0,0,1,1,0,0,0,4,2,0,100.0,0,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1314,Willy Kambwala,FRA,DF,Villarreal,La Liga,19.0,2004.0,12.4,1,1,0,5,0,0,0,10,12,0,0,0,30,16,18,47.1,0,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1315,Jakub Kamiński,POL,"DF,MF",Wolfsburg,Bundesliga,22.0,2002.0,12.6,2,0,0,10,0,0,0,13,8,1,0,0,52,7,19,26.9,3,0,50,1,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1316,Kevin Kampl,SVN,MF,RB Leipzig,Bundesliga,33.0,1990.0,17.7,5,0,0,20,0,0,0,24,18,0,0,0,100,3,13,18.8,7,1,29,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1317,Nordine Kandil,FRA,MF,Strasbourg,Ligue 1,22.0,2001.0,0.1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,50.0,0,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1318,Harry Kane,ENG,FW,Bayern Munich,Bundesliga,31.0,1993.0,26.5,5,0,0,9,0,0,0,2,11,2,0,0,61,29,20,59.2,21,16,13,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1319,Lee Kang-in,KOR,"FW,MF",Paris S-G,Ligue 1,23.0,2001.0,18.5,1,0,0,21,0,0,0,3,17,0,0,0,73,5,10,33.3,28,1,94,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1320,Yann Karamoh,FRA,"MF,FW",Torino,Serie A,26.0,1998.0,11.6,2,0,0,12,0,0,0,3,2,0,0,0,42,5,9,35.7,14,4,23,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1321,Atakan Karazor,None,MF,Stuttgart,Bundesliga,27.0,1996.0,29.1,10,1,1,38,0,0,0,32,29,0,0,0,171,57,44,56.4,59,2,4,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1322,Jesper Karlsson,SWE,FW,Bologna,Serie A,26.0,1998.0,3.3,1,0,0,6,0,0,0,0,0,0,0,0,8,2,4,33.3,4,1,4,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1323,Jesper Karlsson,SWE,FW,Lecce,Serie A,26.0,1998.0,5.5,2,0,0,4,0,0,0,0,2,0,1,0,12,1,6,14.3,0,0,28,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1324,Jesper Karlström,SWE,MF,Udinese,Serie A,29.0,1995.0,35.4,9,0,0,42,0,0,0,35,34,0,0,0,146,31,31,50.0,25,1,15,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1325,Lior Kasa,ISR,"MF,FW",Genoa,Serie A,18.0,2005.0,2.6,2,0,0,4,0,0,0,3,4,0,0,0,14,1,3,25.0,3,0,2,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1326,Grigoris Kastanos,CYP,"MF,FW",Hellas Verona,Serie A,26.0,1998.0,9.7,4,0,0,15,0,0,0,7,16,0,0,0,48,15,17,46.9,19,1,23,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1327,Mikkel Kaufmann,DEN,FW,Heidenheim,Bundesliga,23.0,2001.0,4.1,2,0,0,5,0,0,0,2,4,1,0,0,13,17,19,47.2,14,0,1,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1328,Joachim Kayi Sanda,FRA,DF,Southampton,Premier League,17.0,2006.0,0.2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0.0,0,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1329,Michael Kayode,ITA,DF,Brentford,Premier League,20.0,2004.0,5.9,2,0,0,8,0,0,0,7,11,0,0,0,34,9,4,69.2,3,0,10,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1330,Michael Kayode,ITA,"DF,FW",Fiorentina,Serie A,20.0,2004.0,1.4,0,0,0,1,0,0,0,2,1,0,0,0,6,2,0,100.0,2,0,6,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1331,Moise Kean,ITA,FW,Fiorentina,Serie A,24.0,2000.0,30.0,6,0,0,41,0,0,0,6,5,0,1,0,52,51,48,51.5,52,57,9,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1332,Michael Keane,ENG,DF,Everton,Premier League,31.0,1993.0,11.7,5,0,0,9,0,0,0,16,9,0,0,0,26,26,20,56.5,0,0,1,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1333,Yassine Kechta,MAR,"MF,FW",Le Havre,Ligue 1,22.0,2002.0,23.3,4,0,0,42,0,0,0,26,36,1,0,0,113,10,27,27.0,33,4,36,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1334,Thilo Kehrer,GER,DF,Monaco,Ligue 1,27.0,1996.0,26.5,1,0,0,23,0,0,0,36,23,0,0,0,132,54,34,61.4,20,1,2,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1335,Abdoulaye Keita,ESP,"FW,MF",Getafe,La Liga,21.0,2002.0,1.1,0,0,0,6,0,0,0,0,2,0,0,0,6,3,3,50.0,0,0,1,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1336,Mandela Keita,BEL,MF,Parma,Serie A,22.0,2002.0,20.3,6,1,1,28,0,0,0,21,25,0,1,0,94,14,14,50.0,33,1,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1337,Yannik Keitel,GER,MF,Stuttgart,Bundesliga,24.0,2000.0,3.0,1,0,0,2,0,0,0,4,6,0,0,0,7,4,4,50.0,6,0,2,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1338,Andu Kelati,GER,"MF,DF",Holstein Kiel,Bundesliga,21.0,2002.0,3.2,2,1,1,4,0,0,0,3,4,0,0,0,19,0,2,0.0,5,0,6,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1339,Caoimhín Kelleher,IRL,GK,Liverpool,Premier League,25.0,1998.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,100.0,3,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1340,Thomas Keller,GER,"DF,MF",Heidenheim,Bundesliga,24.0,1999.0,1.6,2,0,0,6,0,0,0,4,5,0,0,0,3,4,4,50.0,4,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1341,Lloyd Kelly,ENG,DF,Newcastle Utd,Premier League,25.0,1998.0,3.4,2,0,0,5,0,0,0,1,4,0,0,0,19,6,2,75.0,5,1,1,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1342,Lloyd Kelly,ENG,DF,Juventus,Serie A,25.0,1998.0,11.3,1,0,0,14,0,0,0,2,11,0,0,0,55,36,25,59.0,4,0,14,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1343,Aljoscha Kemlein,GER,MF,Union Berlin,Bundesliga,19.0,2004.0,10.2,3,0,0,15,0,0,0,6,4,0,1,0,58,19,14,57.6,2,1,5,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1344,Marc-Oliver Kempf,GER,DF,Como,Serie A,29.0,1995.0,29.1,6,1,1,21,0,0,0,33,20,0,0,0,106,108,39,73.5,20,0,4,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1345,Kenedy,BRA,"MF,FW",Valladolid,La Liga,28.0,1996.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1346,Luca Kerber,GER,"MF,DF",Heidenheim,Bundesliga,22.0,2002.0,8.7,4,0,0,22,0,0,0,5,16,0,0,0,27,11,17,39.3,8,0,3,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1347,Milos Kerkez,HUN,DF,Bournemouth,Premier League,20.0,2003.0,37.1,4,0,0,30,0,0,0,45,26,0,0,0,169,28,49,36.4,50,3,142,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1348,Reda Khadra,GER,"MF,FW",Reims,Ligue 1,23.0,2001.0,0.9,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0.0,3,0,3,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1349,Bilal El Khannouss,MAR,"MF,FW",Leicester City,Premier League,20.0,2004.0,24.2,4,0,0,30,0,0,0,6,30,0,0,0,92,19,24,44.2,13,1,89,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1350,Wahbi Khazri,TUN,"FW,MF",Montpellier,Ligue 1,33.0,1991.0,12.4,4,0,0,23,0,0,0,5,18,0,0,0,44,8,21,27.6,28,7,48,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1351,Rani Khedira,GER,MF,Union Berlin,Bundesliga,30.0,1994.0,30.3,7,0,0,45,0,0,0,44,40,0,1,0,108,42,42,50.0,18,1,22,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1352,Abdukodir Khusanov,UZB,DF,Manchester City,Premier League,20.0,2004.0,5.6,1,0,0,3,0,0,0,3,4,0,0,0,27,6,4,60.0,3,0,1,1,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1353,Abdukodir Khusanov,UZB,DF,Lens,Ligue 1,20.0,2004.0,10.8,2,1,0,13,0,0,0,26,11,0,1,0,50,27,12,69.2,3,0,5,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1354,Kialonda,ANG,DF,Lecce,Serie A,26.0,1997.0,23.8,3,0,0,9,0,0,0,32,12,0,1,0,58,90,44,67.2,20,0,3,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1355,Kiké,ESP,FW,Alavés,La Liga,34.0,1989.0,28.2,5,1,1,49,0,0,0,1,14,1,0,0,90,110,100,52.4,59,22,13,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1356,Max Kilman,ENG,DF,West Ham,Premier League,27.0,1997.0,37.2,5,0,0,23,0,0,0,38,24,0,0,0,146,113,55,67.3,13,2,4,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1357,Joshua Kimmich,GER,MF,Bayern Munich,Bundesliga,29.0,1995.0,31.6,4,0,0,15,0,0,0,25,29,0,0,0,190,12,9,57.1,27,2,176,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1358,Presnel Kimpembe,FRA,DF,Paris S-G,Ligue 1,28.0,1995.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,1,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1359,Joshua King,ENG,MF,Fulham,Premier League,17.0,2007.0,1.4,0,0,0,3,0,0,0,1,5,0,0,0,5,1,2,33.3,2,0,2,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1360,Joshua King,NOR,"FW,MF",Toulouse,Ligue 1,32.0,1992.0,18.6,2,0,0,35,0,0,0,6,11,1,0,0,60,35,51,40.7,27,7,9,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1361,Tom King,WAL,GK,Wolves,Premier League,29.0,1995.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1362,Antonín Kinský,CZE,GK,Tottenham,Premier League,21.0,2003.0,6.0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,0,100.0,0,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1363,Cédric Kipré,CIV,DF,Reims,Ligue 1,27.0,1996.0,24.3,4,2,0,24,0,0,0,32,30,0,1,0,73,41,24,63.1,12,1,12,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1364,Jakub Kiwior,POL,DF,Arsenal,Premier League,24.0,2000.0,12.5,1,0,0,10,0,0,0,6,8,0,0,0,31,11,13,45.8,4,1,2,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1365,Tim Kleindienst,GER,FW,Gladbach,Bundesliga,28.0,1995.0,30.4,5,1,1,75,0,0,0,12,15,2,1,0,74,149,123,54.8,25,23,16,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1366,Lukas Klostermann,GER,DF,RB Leipzig,Bundesliga,28.0,1996.0,20.4,5,0,0,13,0,0,0,24,14,0,0,0,74,20,30,40.0,7,0,11,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1367,Justin Kluivert,NED,MF,Bournemouth,Premier League,25.0,1999.0,26.0,8,0,0,47,0,0,0,14,11,1,0,0,78,8,28,22.2,33,5,85,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1368,Ansgar Knauff,GER,"MF,DF",Eint Frankfurt,Bundesliga,22.0,2002.0,17.7,3,0,0,27,0,0,0,12,22,0,0,0,76,19,27,41.3,28,11,32,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1369,Magnus Knudsen,NOR,MF,Holstein Kiel,Bundesliga,23.0,2001.0,20.6,7,0,0,28,0,0,0,12,29,0,0,0,79,10,28,26.3,10,0,8,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1370,Gregor Kobel,SUI,GK,Dortmund,Bundesliga,26.0,1997.0,32.0,1,0,0,0,0,0,0,1,0,0,0,0,61,5,0,100.0,2,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1371,Robin Koch,GER,DF,Eint Frankfurt,Bundesliga,28.0,1996.0,28.7,3,0,0,24,0,0,0,25,11,0,1,0,112,102,48,68.0,13,1,1,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1372,Hervé Koffi,BFA,GK,Lens,Ligue 1,27.0,1996.0,5.0,2,0,0,0,0,0,0,0,1,0,0,0,3,1,0,100.0,0,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1373,Magnus Kofod Andersen,DEN,MF,Venezia,Serie A,25.0,1999.0,7.7,1,0,0,7,0,0,0,6,4,0,0,0,31,8,7,53.3,5,0,16,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1374,Derrick Köhn,GHA,"DF,FW",Werder Bremen,Bundesliga,25.0,1999.0,14.9,2,0,0,14,0,0,0,10,10,0,0,0,57,8,13,38.1,19,4,58,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1375,Philipp Köhn,SUI,GK,Monaco,Ligue 1,26.0,1998.0,19.0,1,0,0,0,0,0,0,0,0,0,0,0,37,3,0,100.0,1,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1376,Dominik Kohr,GER,"DF,MF",Mainz 05,Bundesliga,30.0,1994.0,25.5,11,1,0,46,0,0,0,42,46,0,2,0,99,38,34,52.8,36,1,16,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1377,Koka,EGY,FW,Le Havre,Ligue 1,31.0,1993.0,9.5,2,0,0,14,0,0,0,4,1,0,0,0,24,20,21,48.8,2,1,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1378,Koke,ESP,MF,Atlético Madrid,La Liga,32.0,1992.0,21.4,4,0,0,23,0,0,0,20,23,0,0,0,122,8,9,47.1,16,0,22,1,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1379,Sead Kolašinac,BIH,DF,Atalanta,Serie A,31.0,1993.0,21.1,7,0,0,38,0,0,0,25,26,0,0,0,135,34,26,56.7,20,3,10,1,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1380,Randal Kolo Muani,FRA,FW,Juventus,Serie A,25.0,1998.0,12.9,0,0,0,27,0,0,0,4,7,0,0,0,33,10,27,27.0,20,6,8,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1381,Randal Kolo Muani,FRA,FW,Paris S-G,Ligue 1,25.0,1998.0,4.0,0,0,0,7,0,0,0,0,4,1,0,0,8,9,3,75.0,7,2,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1382,Marco Komenda,CRO,DF,Holstein Kiel,Bundesliga,27.0,1996.0,14.5,3,0,0,16,0,0,0,6,17,0,0,0,37,15,31,32.6,13,0,16,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1383,Mert Kömür,GER,MF,Augsburg,Bundesliga,19.0,2005.0,7.3,1,0,0,7,0,0,0,3,2,0,0,0,32,11,18,37.9,12,3,26,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1384,Ibrahima Konaté,FRA,DF,Liverpool,Premier League,25.0,1999.0,28.4,5,0,0,27,0,0,0,17,26,0,0,0,98,74,29,71.8,20,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1385,Ismael Konate,ITA,"FW,MF",Empoli,Serie A,18.0,2006.0,1.3,0,0,0,5,0,0,0,0,2,0,0,0,3,5,8,38.5,2,0,1,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1386,Geoffrey Kondogbia,CTA,"DF,MF",Marseille,Ligue 1,31.0,1993.0,22.4,1,0,0,19,0,0,0,22,38,0,0,0,108,27,15,64.3,17,1,4,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1387,Abdoul Koné,FRA,DF,Reims,Ligue 1,19.0,2005.0,1.5,0,0,0,3,0,0,0,1,3,0,0,0,7,2,0,100.0,3,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1388,Amadou Koné,MLI,MF,Reims,Ligue 1,19.0,2005.0,14.4,3,1,0,19,0,0,0,19,32,0,1,0,79,22,22,50.0,52,0,3,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1389,Ismaël Koné,CAN,"MF,FW",Marseille,Ligue 1,22.0,2002.0,4.0,0,0,0,4,0,0,0,4,4,0,0,0,14,2,5,28.6,11,1,3,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1390,Ismaël Koné,CAN,MF,Rennes,Ligue 1,22.0,2002.0,5.2,1,0,0,8,0,0,0,4,6,0,1,0,19,2,0,100.0,8,0,2,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1391,Manu Koné,FRA,MF,Roma,Serie A,23.0,2001.0,28.6,6,0,0,28,0,0,0,24,26,0,1,0,131,20,33,37.7,86,2,2,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1392,Ezri Konsa,ENG,DF,Aston Villa,Premier League,26.0,1997.0,32.6,1,0,0,9,0,0,0,24,18,0,0,0,97,31,23,57.4,47,1,5,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1393,Teun Koopmeiners,NED,"MF,FW",Juventus,Serie A,26.0,1998.0,22.2,3,0,0,32,0,0,0,8,16,0,0,0,51,22,22,50.0,9,3,113,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1394,Kacper Koscierski,GER,DF,Bochum,Bundesliga,17.0,2007.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1395,Odilon Kossounou,CIV,DF,Atalanta,Serie A,23.0,2001.0,12.5,1,0,0,15,0,0,0,13,11,0,0,0,62,23,17,57.5,6,1,3,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1396,Christian Kouamé,CIV,"FW,MF",Fiorentina,Serie A,26.0,1997.0,6.9,1,0,0,13,0,0,0,2,8,0,0,0,20,29,19,60.4,14,2,6,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1397,Christian Kouamé,CIV,"FW,MF",Empoli,Serie A,26.0,1997.0,5.6,0,0,0,7,0,0,0,0,4,0,0,0,18,48,24,66.7,15,2,2,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1398,Henri Koudossou,GER,DF,Augsburg,Bundesliga,24.0,1999.0,8.3,1,0,0,7,0,0,0,15,10,0,0,0,39,8,7,53.3,5,2,24,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1399,Konstantinos Koulierakis,GRE,DF,Wolfsburg,Bundesliga,20.0,2003.0,27.4,4,0,0,24,0,0,0,33,20,0,0,0,93,59,39,60.2,13,2,13,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1400,Emmanuel Koum Mbondo,FRA,DF,Marseille,Ligue 1,18.0,2006.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1401,Jules Koundé,FRA,DF,Barcelona,La Liga,25.0,1998.0,28.9,4,0,0,22,0,0,0,20,43,0,0,0,107,30,23,56.6,19,7,63,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1402,Boubakar Kouyaté,MLI,DF,Montpellier,Ligue 1,27.0,1997.0,8.4,6,1,1,15,0,0,0,12,17,0,0,0,18,22,15,59.5,8,4,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1403,Mateo Kovačić,CRO,MF,Manchester City,Premier League,30.0,1994.0,24.4,5,1,0,24,0,0,0,24,38,0,0,0,114,10,9,52.6,26,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1404,Viktor Kovalenko,UKR,MF,Empoli,Serie A,28.0,1996.0,0.9,0,0,0,2,0,0,0,0,1,0,0,0,3,3,3,50.0,2,0,1,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1405,Matej Kovar,CZE,GK,Leverkusen,Bundesliga,24.0,2000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,50.0,1,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1406,Mateusz Kowalski,POL,MF,Parma,Serie A,19.0,2005.0,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1407,Goduine Koyalipou,CTA,FW,Lens,Ligue 1,24.0,2000.0,9.8,0,0,0,7,0,0,0,1,2,0,0,0,15,16,24,40.0,6,6,2,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1408,Caleb Kporha,ENG,DF,Crystal Palace,Premier League,18.0,2006.0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0,0,2,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1409,Emil Krafth,SWE,DF,Newcastle Utd,Premier League,29.0,1994.0,3.8,2,0,0,5,0,0,0,2,2,0,0,0,19,8,8,50.0,2,0,2,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
1410,Alex Král,CZE,MF,Espanyol,La Liga,26.0,1998.0,30.2,1,0,0,31,0,0,0,28,37,0,0,0,127,38,28,57.6,23,0,38,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
