Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,Matches
1356,Yerry Mina,co COL,DF,Cagliari,it Serie A,31-022,1994,5.2,3,0.58,1,1,0,0,0,1,0,0.00,Matches
1357,Takumi Minamino,jp JPN,"MF,FW",Monaco,fr Ligue 1,30-272,1995,5.1,8,1.57,7,0,0,1,0,0,1,0.20,Matches
1358,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,32-216,1993,5.3,5,0.94,4,0,0,1,0,0,0,0.00,Matches
1359,Óscar Mingueza,es ESP,"DF,MF",Celta Vigo,es La Liga,26-155,1999,5.0,16,3.19,15,1,0,0,0,0,0,0.00,Matches
1360,Yankuba Minteh,gm GAM,FW,Brighton,eng Premier League,21-085,2004,6.6,24,3.65,14,1,5,2,1,1,3,0.46,Matches
1361,Bojan Miovski,mk MKD,FW,Girona,es La Liga,26-113,1999,0.5,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1362,Rafa Mir,es ESP,FW,Elche,es La Liga,28-119,1997,5.5,5,0.91,3,0,1,0,1,0,2,0.36,Matches
1363,Juan Miranda,es ESP,DF,Bologna,it Serie A,25-269,2000,3.4,11,3.21,5,5,0,1,0,0,1,0.29,Matches
1364,Tyrick Mitchell,eng ENG,"DF,MF",Crystal Palace,eng Premier League,26-044,1999,7.0,20,2.86,16,1,1,0,1,1,1,0.14,Matches
1365,Kaoru Mitoma,jp JPN,FW,Brighton,eng Premier League,28-148,1997,5.6,12,2.13,10,0,2,0,0,0,1,0.18,Matches
1366,Maximilian Mittelstädt,de GER,DF,Stuttgart,de Bundesliga,28-211,1997,4.9,16,3.27,15,1,0,0,0,0,2,0.41,Matches
1367,Henrikh Mkhitaryan,am ARM,MF,Inter,it Serie A,36-267,1989,4.0,20,4.99,13,2,2,1,1,1,3,0.75,Matches
1368,Rui Modesto,ao ANG,"MF,DF",Udinese,it Serie A,26-008,1999,0.5,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1369,Luka Modrić,hr CRO,MF,Milan,it Serie A,40-036,1985,5.7,26,4.56,14,9,0,1,2,0,1,0.18,Matches
1370,Max Moerstedt,de GER,"FW,MF",Hoffenheim,de Bundesliga,19-273,2006,0.7,1,1.38,0,0,0,1,0,0,0,0.00,Matches
1371,Terem Moffi,ng NGA,FW,Nice,fr Ligue 1,26-143,1999,3.5,7,1.97,5,0,0,2,0,0,0,0.00,Matches
1372,Mostafa Mohamed,eg EGY,FW,Nantes,fr Ligue 1,27-321,1997,5.4,3,0.55,2,0,0,1,0,0,0,0.00,Matches
1373,Johan Mojica,co COL,DF,Mallorca,es La Liga,33-055,1992,6.2,12,1.93,10,1,1,0,0,0,0,0.00,Matches
1374,Enzo Molebe,fr FRA,FW,Lyon,fr Ligue 1,18-027,2007,0.1,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1375,Alberto Moleiro,es ESP,"MF,FW",Villarreal,es La Liga,22-015,2003,4.1,13,3.16,9,2,2,0,0,0,0,0.00,Matches
1376,Nahuel Molina,ar ARG,DF,Atlético Madrid,es La Liga,27-192,1998,1.2,8,6.55,8,0,0,0,0,0,1,0.82,Matches
1377,Jon Moncayola,es ESP,"MF,DF",Osasuna,es La Liga,27-155,1998,7.8,15,1.91,10,5,0,0,0,0,2,0.26,Matches
1378,Lorenzo Montipò,it ITA,GK,Hellas Verona,it Serie A,29-237,1996,6.0,2,0.33,1,1,0,0,0,0,0,0.00,Matches
1379,Álvaro Morata,es ESP,FW,Como,it Serie A,32-357,1992,2.5,6,2.40,6,0,0,0,0,0,1,0.40,Matches
1380,Morato,br BRA,DF,Nott'ham Forest,eng Premier League,24-107,2001,3.8,1,0.26,1,0,0,0,0,0,0,0.00,Matches
1381,Afonso Moreira,pt POR,FW,Lyon,fr Ligue 1,20-210,2005,0.6,1,1.64,1,0,0,0,0,0,0,0.00,Matches
1382,Diego Moreira,be BEL,"DF,FW",Strasbourg,fr Ligue 1,21-070,2004,4.9,15,3.05,13,0,2,0,0,0,2,0.41,Matches
1383,Álex Moreno,es ESP,"DF,MF",Girona,es La Liga,32-129,1993,6.5,8,1.23,5,1,1,1,0,0,0,0.00,Matches
1384,Gerard Moreno,es ESP,FW,Villarreal,es La Liga,33-191,1992,0.5,7,13.70,6,0,0,1,0,0,0,0.00,Matches
1385,Matias Moreno,ar ARG,DF,Levante,es La Liga,22-021,2003,3.8,2,0.53,2,0,0,0,0,0,0,0.00,Matches
1386,Tete Morente,es ESP,"FW,MF",Lecce,it Serie A,28-315,1996,4.1,13,3.20,8,2,0,3,0,0,0,0.00,Matches
1387,Stefano Moreo,it ITA,"FW,MF",Pisa,it Serie A,32-107,1993,2.6,8,3.08,6,0,0,1,0,1,0,0.00,Matches
1388,Mateu Morey,es ESP,DF,Mallorca,es La Liga,25-227,2000,4.2,9,2.15,9,0,0,0,0,0,0,0.00,Matches
1389,Ilaix Moriba,gn GUI,MF,Celta Vigo,es La Liga,22-269,2003,5.0,11,2.19,8,1,0,2,0,0,2,0.40,Matches
1390,Manu Morlanes,es ESP,MF,Mallorca,es La Liga,26-276,1999,5.0,6,1.21,5,1,0,0,0,0,1,0.20,Matches
1391,Luca Moro,it ITA,FW,Sassuolo,it Serie A,24-263,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1392,Nikola Moro,hr CRO,MF,Bologna,it Serie A,27-217,1998,3.3,12,3.64,9,2,0,1,0,0,1,0.30,Matches
1393,Tyler Morton,eng ENG,MF,Lyon,fr Ligue 1,22-349,2002,5.8,17,2.92,7,9,1,0,0,0,1,0.17,Matches
1394,Daren Mosengo,fr FRA,MF,Le Havre,fr Ligue 1,19-065,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1395,Cristhian Mosquera,es ESP,DF,Arsenal,eng Premier League,21-110,2004,2.8,1,0.36,1,0,0,0,0,0,0,0.00,Matches
1396,Daniel Mosquera,co COL,FW,Hellas Verona,it Serie A,25-360,1999,0.5,1,2.05,1,0,0,0,0,0,0,0.00,Matches
1397,Yerson Mosquera,co COL,DF,Wolves,eng Premier League,24-166,2001,1.5,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1398,Mason Mount,eng ENG,MF,Manchester Utd,eng Premier League,26-278,1999,3.0,9,2.98,8,0,0,0,1,0,0,0.00,Matches
1399,Samir El Mourabet,ma MAR,MF,Strasbourg,fr Ligue 1,20-009,2005,3.8,7,1.83,4,1,0,0,1,1,0,0.00,Matches
1400,Santiago Mouriño,uy URU,DF,Villarreal,es La Liga,23-244,2002,6.8,9,1.31,7,0,0,0,1,1,1,0.15,Matches
1401,Louis Mouton,fr FRA,MF,Angers,fr Ligue 1,23-134,2002,3.3,5,1.53,5,0,0,0,0,0,1,0.31,Matches
1402,Tarik Muharemovic,ba BIH,DF,Sassuolo,it Serie A,22-229,2003,6.0,3,0.50,1,0,1,1,0,0,1,0.17,Matches
1403,Miro Muheim,ch SUI,"MF,DF",Hamburger SV,de Bundesliga,27-205,1998,5.9,16,2.71,12,4,0,0,0,0,0,0.00,Matches
1404,Ngal'Ayel Mukau,cd COD,"MF,FW",Lille,fr Ligue 1,20-319,2004,3.4,9,2.63,5,0,1,1,2,0,0,0.00,Matches
1405,Nordan Mukiele,fr FRA,MF,Rennes,fr Ligue 1,19-245,2006,0.3,2,6.21,1,0,1,0,0,0,0,0.00,Matches
1406,Nordi Mukiele,fr FRA,DF,Sunderland,eng Premier League,27-348,1997,5.0,9,1.80,3,4,0,1,0,1,0,0.00,Matches
1407,Marshall Munetsi,zw ZIM,"FW,MF",Wolves,eng Premier League,29-115,1996,5.8,6,1.04,6,0,0,0,0,0,2,0.35,Matches
1408,Rodrigo Muniz,br BRA,FW,Fulham,eng Premier League,24-164,2001,3.5,2,0.57,1,0,0,0,1,0,1,0.29,Matches
1409,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,28-060,1997,3.1,4,1.30,2,1,0,0,0,1,0,0.00,Matches
1410,Daniel Muñoz,co COL,"DF,MF",Crystal Palace,eng Premier League,29-142,1996,7.0,13,1.86,10,1,0,1,1,0,2,0.29,Matches
1411,Iker Muñoz,es ESP,MF,Osasuna,es La Liga,22-344,2002,0.3,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1412,Javier Muñoz,es ESP,"MF,FW",Getafe,es La Liga,30-229,1995,1.7,1,0.60,1,0,0,0,0,0,0,0.00,Matches
1413,Víctor Muñoz,es ESP,"FW,MF",Osasuna,es La Liga,22-094,2003,5.5,12,2.19,5,0,4,1,2,0,1,0.18,Matches
1414,Arijanet Muric,xk KVX,GK,Sassuolo,it Serie A,26-342,1998,5.0,2,0.40,1,1,0,0,0,0,0,0.00,Matches
1415,Murillo,br BRA,DF,Nott'ham Forest,eng Premier League,23-103,2002,3.4,4,1.18,4,0,0,0,0,0,0,0.00,Matches
1416,Vedat Muriqi,xk KVX,FW,Mallorca,es La Liga,31-174,1994,6.2,4,0.65,1,0,1,2,0,0,0,0.00,Matches
1417,Jacob Murphy,eng ENG,"FW,MF",Newcastle Utd,eng Premier League,30-233,1995,3.5,14,4.06,10,0,3,1,0,0,1,0.29,Matches
1418,Yunus Musah,us USA,MF,Atalanta,it Serie A,22-320,2002,0.6,4,7.06,2,0,1,0,1,0,0,0.00,Matches
1419,Yunus Musah,us USA,DF,Milan,it Serie A,22-320,2002,1.0,4,4.00,4,0,0,0,0,0,0,0.00,Matches
1420,Almoatasem Al Musrati,ly LBY,MF,Hellas Verona,it Serie A,29-192,1996,0.6,1,1.61,1,0,0,0,0,0,0,0.00,Matches
1421,Cheveyo Muy,,FW,Milan,it Serie A,,,0.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1422,Yvon Mvogo,ch SUI,GK,Lorient,fr Ligue 1,31-131,1994,4.0,1,0.25,1,0,0,0,0,0,0,0.00,Matches
1423,Joel Mvuka,no NOR,"DF,MF",Lorient,fr Ligue 1,22-337,2002,2.8,4,1.42,1,0,2,1,0,0,0,0.00,Matches
1424,Junior Mwanga,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,22-157,2003,2.0,6,3.00,3,0,1,1,0,1,0,0.00,Matches
1425,Junior Mwanga,fr FRA,"MF,DF",Nantes,fr Ligue 1,22-157,2003,3.8,8,2.08,7,1,0,0,0,0,0,0.00,Matches
1426,Phillipp Mwene,at AUT,"DF,MF",Mainz 05,de Bundesliga,31-259,1994,5.0,10,2.01,8,1,0,0,1,0,0,0.00,Matches
1427,Vitaliy Mykolenko,ua UKR,DF,Everton,eng Premier League,26-139,1999,3.9,4,1.01,3,1,0,0,0,0,2,0.51,Matches
1428,Joakim Mæhle,dk DEN,DF,Wolfsburg,de Bundesliga,28-148,1997,3.9,12,3.08,11,1,0,0,0,0,1,0.26,Matches
1429,David Møller Wolfe,no NOR,"MF,DF",Wolves,eng Premier League,23-175,2002,1.6,2,1.23,2,0,0,0,0,0,1,0.62,Matches
1430,Obite N'Dicka,ci CIV,DF,Roma,it Serie A,26-056,1999,5.8,4,0.69,3,0,0,0,0,1,0,0.00,Matches
1431,Konan N'dri,ci CIV,"MF,FW",Lecce,it Serie A,24-353,2000,0.8,5,6.16,1,2,1,1,0,0,0,0.00,Matches
1432,Bilal Nadir,ma MAR,"MF,FW",Marseille,fr Ligue 1,21-321,2003,1.9,10,5.14,7,0,0,1,1,1,5,2.57,Matches
1433,Mahamadou Nagida,cm CMR,DF,Rennes,fr Ligue 1,20-109,2005,0.8,1,1.20,1,0,0,0,0,0,0,0.00,Matches
1434,Younes Namli,dk DEN,"MF,FW",Le Havre,fr Ligue 1,31-117,1994,2.1,3,1.42,3,0,0,0,0,0,0,0.00,Matches
1435,Sebastian Nanasi,se SWE,MF,Strasbourg,fr Ligue 1,23-152,2002,0.7,1,1.41,1,0,0,0,0,0,0,0.00,Matches
1436,Nikolas Nartey,dk DEN,"DF,MF",Stuttgart,de Bundesliga,25-235,2000,0.3,1,3.75,1,0,0,0,0,0,0,0.00,Matches
1437,Natan,br BRA,DF,Betis,es La Liga,24-251,2001,8.0,4,0.50,4,0,0,0,0,0,0,0.00,Matches
1438,Pau Navarro,es ESP,DF,Villarreal,es La Liga,20-173,2005,0.6,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1439,Roberto Navarro,es ESP,"FW,MF",Athletic Club,es La Liga,23-186,2002,2.7,11,4.02,10,0,1,0,0,0,0,0.00,Matches
1440,Corrie Ndaba,ie IRL,"DF,MF",Lecce,it Serie A,25-294,1999,0.8,2,2.57,2,0,0,0,0,0,0,0.00,Matches
1441,Michel Ndary Adopo,fr FRA,MF,Cagliari,it Serie A,25-088,2000,5.6,12,2.15,10,0,1,1,0,0,1,0.18,Matches
1442,Iliman Ndiaye,sn SEN,FW,Everton,eng Premier League,25-223,2000,6.5,20,3.07,15,0,4,0,1,0,1,0.15,Matches
1443,Rassoul Ndiaye,sn SEN,MF,Le Havre,fr Ligue 1,23-308,2001,4.7,7,1.50,7,0,0,0,0,0,1,0.21,Matches
1444,Quentin Ndjantou Mbitcha,fr FRA,MF,Paris S-G,fr Ligue 1,18-084,2007,1.3,2,1.51,2,0,0,0,0,0,0,0.00,Matches
1445,Cher Ndour,it ITA,MF,Fiorentina,it Serie A,21-080,2004,1.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1446,Dan Ndoye,ch SUI,FW,Nott'ham Forest,eng Premier League,24-355,2000,5.5,8,1.46,6,0,1,1,0,0,2,0.36,Matches
1447,Joseph Nduquidi,fr FRA,MF,Metz,fr Ligue 1,20-349,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1448,Paul Nebel,de GER,MF,Mainz 05,de Bundesliga,23-005,2002,3.7,16,4.38,8,5,0,2,1,0,1,0.27,Matches
1449,Kosta Nedeljković,rs SRB,DF,RB Leipzig,de Bundesliga,19-303,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1450,Loïc Nego,hu HUN,DF,Le Havre,fr Ligue 1,34-273,1991,5.9,14,2.39,11,2,0,1,0,0,1,0.17,Matches
1451,Dan Neil,eng ENG,MF,Sunderland,eng Premier League,23-306,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1452,Victor Nelsson,dk DEN,DF,Hellas Verona,it Serie A,27-001,1998,6.0,2,0.33,1,1,0,0,0,0,0,0.00,Matches
1453,David Neres,br BRA,"MF,FW",Napoli,it Serie A,28-226,1997,1.5,1,0.66,1,0,0,0,0,0,0,0.00,Matches
1454,Martim Neto,pt POR,MF,Elche,es La Liga,22-274,2003,3.0,11,3.71,7,0,3,1,0,0,3,1.01,Matches
1455,Pedro Neto,pt POR,FW,Chelsea,eng Premier League,25-220,2000,5.6,20,3.54,10,5,2,1,1,1,2,0.35,Matches
1456,Luca Netz,de GER,"DF,MF",Gladbach,de Bundesliga,22-153,2003,1.8,8,4.36,5,3,0,0,0,0,2,1.09,Matches
1457,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,39-202,1986,6.0,1,0.17,1,0,0,0,0,0,1,0.17,Matches
1458,Florian Neuhaus,de GER,"MF,FW",Gladbach,de Bundesliga,28-213,1997,2.0,7,3.42,7,0,0,0,0,0,2,0.98,Matches
1459,João Neves,pt POR,MF,Paris S-G,fr Ligue 1,21-018,2004,2.0,4,2.05,3,0,0,0,1,0,0,0.00,Matches
1460,Yvan Neyou,cm CMR,MF,Getafe,es La Liga,28-285,1997,0.7,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1461,Cyril Ngonge,be BEL,FW,Torino,it Serie A,25-142,2000,4.5,13,2.90,8,1,1,1,2,0,1,0.22,Matches
1462,Mikayil Ngor Faye,sn SEN,DF,Cremonese,it Serie A,21-093,2004,0.4,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1463,Mikayil Ngor Faye,sn SEN,DF,Rennes,fr Ligue 1,21-093,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1464,Nathan Ngoy,be BEL,DF,Lille,fr Ligue 1,22-127,2003,7.0,10,1.43,9,0,0,1,0,0,1,0.14,Matches
1465,Bernard Nguene,cm CMR,FW,Nice,fr Ligue 1,19-072,2006,0.4,1,2.31,1,0,0,0,0,0,0,0.00,Matches
1466,Rio Ngumoha,eng ENG,"FW,MF",Liverpool,eng Premier League,17-047,2008,0.1,1,7.50,1,0,0,0,0,0,0,0.00,Matches
1467,Moussa Niakhate,sn SEN,DF,Lyon,fr Ligue 1,29-221,1996,7.0,10,1.43,10,0,0,0,0,0,1,0.14,Matches
1468,Abdoulaye Niakhate Ndiaye,sn SEN,DF,Parma,it Serie A,23-188,2002,4.0,3,0.75,1,0,0,0,1,1,0,0.00,Matches
1469,Tanguy Nianzou,fr FRA,DF,Sevilla,es La Liga,23-130,2002,1.9,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1470,Cheikh Niasse,sn SEN,"MF,DF",Hellas Verona,it Serie A,25-269,2000,1.2,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1471,Rasmus Nicolaisen,dk DEN,DF,Toulouse,fr Ligue 1,28-213,1997,4.8,3,0.63,1,0,0,1,0,1,0,0.00,Matches
1472,Moritz Nicolas,de GER,GK,Gladbach,de Bundesliga,27-359,1997,6.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1473,Hans Nicolussi Caviglia,it ITA,MF,Fiorentina,it Serie A,25-119,2000,3.2,9,2.84,4,4,0,0,1,0,1,0.32,Matches
1474,Julian Niehues,de GER,MF,Heidenheim,de Bundesliga,24-181,2001,2.1,2,0.97,2,0,0,0,0,0,0,0.00,Matches
1475,Oliver Nielsen,dk DEN,DF,Lazio,it Serie A,22-133,2003,2.1,2,0.96,2,0,0,0,0,0,0,0.00,Matches
1476,Alieu Njie,se SWE,FW,Torino,it Serie A,20-154,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1477,Justin Njinmah,de GER,FW,Werder Bremen,de Bundesliga,24-334,2000,4.0,5,1.25,4,0,0,0,1,0,0,0.00,Matches
1478,Obed Nkambadio,fr FRA,GK,Paris FC,fr Ligue 1,22-250,2003,6.0,1,0.17,0,1,0,0,0,0,0,0.00,Matches
1479,Eddie Nketiah,eng ENG,"MF,FW",Crystal Palace,eng Premier League,26-138,1999,0.6,2,3.40,1,0,0,1,0,0,0,0.00,Matches
1480,Niels Nkounkou,fr FRA,"MF,DF",Torino,it Serie A,24-348,2000,1.1,6,5.57,5,0,1,0,0,0,2,1.86,Matches
1481,Christopher Nkunku,fr FRA,FW,Milan,it Serie A,27-335,1997,0.6,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1482,Felix Nmecha,de GER,MF,Dortmund,de Bundesliga,25-005,2000,4.2,6,1.44,6,0,0,0,0,0,2,0.48,Matches
1483,Lukas Nmecha,de GER,FW,Leeds United,eng Premier League,26-305,1998,1.7,4,2.38,3,0,0,1,0,0,0,0.00,Matches
1484,Arnaud Nordin,fr FRA,"MF,DF",Mainz 05,de Bundesliga,27-120,1998,3.6,6,1.65,4,0,0,1,1,0,0,0.00,Matches
1485,Brooke Norton-Cuffy,eng ENG,"DF,FW",Genoa,it Serie A,21-276,2004,6.0,12,2.00,8,0,3,1,0,0,3,0.50,Matches
1486,Tijjani Noslin,nl NED,"MF,FW",Lazio,it Serie A,26-100,1999,0.2,1,4.09,0,0,0,0,1,0,1,4.09,Matches
1487,Randy Nteka,ao ANG,FW,Rayo Vallecano,es La Liga,27-313,1997,0.4,1,2.50,0,0,0,0,1,0,0,0.00,Matches
1488,Alexander Nübel,de GER,GK,Stuttgart,de Bundesliga,29-015,1996,6.0,1,0.17,1,0,0,0,0,0,0,0.00,Matches
1489,Matheus Nunes,pt POR,DF,Manchester City,eng Premier League,27-049,1998,3.7,1,0.27,1,0,0,0,0,0,0,0.00,Matches
1490,Álvaro Núñez,es ESP,"DF,FW",Elche,es La Liga,25-100,2000,7.9,16,2.02,13,3,0,0,0,0,0,0.00,Matches
1491,Unai Núñez,es ESP,DF,Hellas Verona,it Serie A,28-258,1997,5.9,10,1.69,6,1,0,1,0,2,0,0.00,Matches
1492,Antonio Nusa,no NOR,FW,RB Leipzig,de Bundesliga,20-181,2005,3.1,13,4.21,6,1,2,3,1,0,0,0.00,Matches
1493,Ethan Nwaneri,eng ENG,MF,Arsenal,eng Premier League,18-208,2007,1.7,4,2.42,3,0,0,1,0,0,1,0.60,Matches
1494,Ørjan Nyland,no NOR,GK,Sevilla,es La Liga,35-035,1990,4.0,2,0.50,2,0,0,0,0,0,0,0.00,Matches
1495,Allan Nyom,cm CMR,FW,Getafe,es La Liga,37-158,1988,0.2,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1496,Rabby Nzingoula,fr FRA,MF,Strasbourg,fr Ligue 1,19-324,2005,0.0,1,,1,0,0,0,0,0,0,,Matches
1497,M'Bala Nzola,ao ANG,"FW,MF",Pisa,it Serie A,29-058,1996,3.6,10,2.77,6,0,2,1,1,0,0,0.00,Matches
1498,Jake O'Brien,ie IRL,DF,Everton,eng Premier League,24-153,2001,7.0,7,1.00,4,2,0,1,0,0,0,0.00,Matches
1499,Matt O'Riley,dk DEN,MF,Brighton,eng Premier League,24-328,2000,2.0,4,2.03,2,1,0,0,0,1,0,0.00,Matches
1500,Matt O'Riley,dk DEN,MF,Marseille,fr Ligue 1,24-328,2000,3.4,9,2.66,9,0,0,0,0,0,1,0.30,Matches
1501,Adam Obert,sk SVK,DF,Cagliari,it Serie A,23-053,2002,5.6,9,1.62,5,3,0,0,0,1,0,0.00,Matches
1502,Jan Oblak,si SVN,GK,Atlético Madrid,es La Liga,32-281,1993,8.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1503,Jens Odgaard,dk DEN,MF,Bologna,it Serie A,26-198,1999,2.1,2,0.94,2,0,0,0,0,0,0,0.00,Matches
1504,Wilson Odobert,fr FRA,FW,Tottenham,eng Premier League,20-321,2004,2.7,9,3.36,9,0,0,0,0,0,0,0.00,Matches
1505,Álvaro Odriozola,es ESP,DF,Real Sociedad,es La Liga,29-305,1995,0.6,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1506,Noah Okafor,ch SUI,FW,Leeds United,eng Premier League,25-144,2000,3.4,12,3.54,7,0,0,3,1,1,1,0.30,Matches
1507,David Okereke,ng NGA,FW,Cremonese,it Serie A,28-047,1997,0.9,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1508,Olasagasti,es ESP,MF,Levante,es La Liga,25-060,2000,2.2,5,2.24,3,2,0,0,0,0,1,0.45,Matches
1509,Michael Olise,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,23-307,2001,5.2,36,6.95,25,3,2,2,4,0,4,0.77,Matches
1510,Mathías Olivera,uy URU,DF,Napoli,it Serie A,27-349,1997,1.9,3,1.60,3,0,0,0,0,0,1,0.53,Matches
1511,Dani Olmo,es ESP,MF,Barcelona,es La Liga,27-161,1998,5.4,24,4.42,19,2,0,2,1,0,4,0.74,Matches
1512,Tani Oluwaseyi,ca CAN,FW,Villarreal,es La Liga,25-153,2000,2.5,6,2.38,2,0,2,2,0,0,2,0.79,Matches
1513,Warmed Omari,km COM,DF,Hamburger SV,de Bundesliga,25-175,2000,4.8,5,1.03,4,0,1,0,0,0,0,0.00,Matches
1514,Andrew Omobamidele,ie IRL,DF,Strasbourg,fr Ligue 1,23-114,2002,0.7,1,1.34,1,0,0,0,0,0,0,0.00,Matches
1515,Amadou Onana,be BEL,MF,Aston Villa,eng Premier League,24-060,2001,1.7,2,1.17,2,0,0,0,0,0,0,0.00,Matches
1516,Frank Onyeka,ng NGA,MF,Brentford,eng Premier League,27-287,1998,1.0,1,0.98,1,0,0,0,0,0,1,0.98,Matches
1517,Loïs Openda,be BEL,FW,Juventus,it Serie A,25-241,2000,1.5,4,2.63,2,0,1,0,1,0,2,1.31,Matches
1518,Loïs Openda,be BEL,FW,RB Leipzig,de Bundesliga,25-241,2000,0.6,5,8.82,2,0,1,1,1,0,0,0.00,Matches
1519,Fredrik Oppegard,no NOR,DF,Auxerre,fr Ligue 1,23-069,2002,2.1,2,0.95,2,0,0,0,0,0,0,0.00,Matches
1520,Louis Oppie,de GER,DF,St. Pauli,de Bundesliga,23-151,2002,6.0,8,1.33,5,1,0,1,1,0,0,0.00,Matches
1521,Gift Orban,ng NGA,FW,Hellas Verona,it Serie A,23-090,2002,3.9,6,1.55,3,0,0,3,0,0,0,0.00,Matches
1522,Willi Orban,hu HUN,DF,RB Leipzig,de Bundesliga,32-346,1992,6.0,7,1.17,5,1,0,1,0,0,0,0.00,Matches
1523,Christian Ordoñez,ar ARG,MF,Parma,it Serie A,21-083,2004,1.3,1,0.76,0,0,0,1,0,0,0,0.00,Matches
1524,Gaetano Oristanio,it ITA,"MF,FW",Parma,it Serie A,23-017,2002,1.8,6,3.38,3,0,1,0,2,0,0,0.00,Matches
1525,Aimar Oroz,es ESP,"FW,MF",Osasuna,es La Liga,23-322,2001,3.5,14,4.03,11,0,1,1,1,0,1,0.29,Matches
1526,Riccardo Orsolini,it ITA,FW,Bologna,it Serie A,28-264,1997,5.0,11,2.20,9,0,0,2,0,0,1,0.20,Matches
1527,Ángel Ortíz,es ESP,DF,Betis,es La Liga,21-082,2004,1.1,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1528,Asier Osambela,es ESP,MF,Osasuna,es La Liga,21-249,2004,0.7,2,3.00,2,0,0,0,0,0,0,0.00,Matches
1529,Gabriel Osho,ng NGA,DF,Auxerre,fr Ligue 1,27-062,1998,1.5,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1530,Ibrahim Osman,gh GHA,"MF,FW",Auxerre,fr Ligue 1,20-320,2004,2.8,10,3.54,8,0,0,1,1,0,2,0.71,Matches
1531,Patrick Osterhage,de GER,MF,Freiburg,de Bundesliga,25-256,2000,3.9,5,1.30,4,0,1,0,0,0,0,0.00,Matches
1532,William Osula,dk DEN,FW,Newcastle Utd,eng Premier League,22-072,2003,1.8,1,0.55,1,0,0,0,0,0,0,0.00,Matches
1533,Sebastian Otoa,dk DEN,DF,Genoa,it Serie A,21-155,2004,0.5,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1534,Abdoul Ouattara,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,19-358,2005,5.1,10,1.96,8,0,1,1,0,0,1,0.20,Matches
1535,Dango Ouattara,bf BFA,FW,Brentford,eng Premier League,23-246,2002,3.5,5,1.43,3,0,1,1,0,0,1,0.29,Matches
1536,Kassoum Ouattara,fr FRA,DF,Monaco,fr Ligue 1,21-001,2004,2.4,9,3.77,4,1,2,1,1,0,0,0.00,Matches
1537,Assan Ouedraogo,de GER,MF,RB Leipzig,de Bundesliga,19-159,2006,2.2,8,3.67,5,0,0,2,1,0,2,0.92,Matches
1538,Azzedine Ounahi,ma MAR,"MF,FW",Girona,es La Liga,25-179,2000,3.7,17,4.57,13,0,3,0,1,0,1,0.27,Matches
1539,Elisha Owusu,gh GHA,MF,Auxerre,fr Ligue 1,27-342,1997,6.8,5,0.74,5,0,0,0,0,0,0,0.00,Matches
1540,Mikel Oyarzabal,es ESP,FW,Real Sociedad,es La Liga,28-177,1997,7.6,25,3.27,21,1,2,1,0,0,2,0.26,Matches
1541,Daniel Oyegoke,eng ENG,DF,Hellas Verona,it Serie A,22-285,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1542,Salih Özcan,tr TUR,"DF,MF",Dortmund,de Bundesliga,27-277,1998,0.2,1,4.09,1,0,0,0,0,0,0,0.00,Matches
1543,Berke Özer,tr TUR,GK,Lille,fr Ligue 1,25-143,2000,6.0,2,0.33,2,0,0,0,0,0,1,0.17,Matches
