Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
1825,Keven Schlotterbeck,de GER,DF,Augsburg,de Bundesliga,28-170,1997,3.5,140,173,80.9,2693,1012,0,0.0,0.1,0.0,0,14,2,0,14,Matches
1826,Nico Schlotterbeck,de GER,DF,Dortmund,de Bundesliga,25-318,1999,3.0,188,214,87.9,3929,1438,0,0.0,0.1,0.0,1,17,1,0,20,Matches
1827,Romano Schmid,at AUT,"MF,FW",Werder Bremen,de Bundesliga,25-261,2000,5.6,175,246,71.1,2811,972,0,1.8,1.9,-1.8,15,19,26,6,47,Matches
1828,Isaac Schmidt,ch SUI,"DF,MF",Werder Bremen,de Bundesliga,25-312,1999,1.2,58,70,82.9,889,337,0,0.2,0.1,-0.2,4,7,1,0,7,Matches
1829,Joël Schmied,ch SUI,DF,Köln,de Bundesliga,27-022,1998,5.4,152,180,84.4,2576,587,0,0.1,0.1,-0.1,2,9,0,0,5,Matches
1830,Jan Schöppner,de GER,"MF,DF",Heidenheim,de Bundesliga,26-125,1999,4.7,81,122,66.4,1361,383,0,0.0,0.1,0.0,0,8,1,0,11,Matches
1831,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,30-173,1995,6.0,192,288,66.7,6129,4535,0,0.0,0.0,0.0,0,7,0,0,0,Matches
1832,Léo Scienza,br BRA,"MF,FW",Heidenheim,de Bundesliga,27-032,1998,2.0,32,52,61.5,592,142,0,1.1,0.4,-1.1,3,1,4,1,3,Matches
1833,Alex Scott,eng ENG,MF,Bournemouth,eng Premier League,22-055,2003,5.0,203,250,81.2,3261,650,0,0.3,0.2,-0.3,4,13,3,2,13,Matches
1834,Sebastian Sebulonsen,no NOR,DF,Köln,de Bundesliga,25-261,2000,5.3,106,164,64.6,1847,659,0,1.1,1.1,-1.1,7,7,6,4,4,Matches
1835,Jenson Seelt,nl NED,DF,Sunderland,eng Premier League,22-145,2003,1.5,96,110,87.3,1786,705,0,0.0,0.0,0.0,0,6,0,0,14,Matches
1836,Jenson Seelt,nl NED,DF,Wolfsburg,de Bundesliga,22-145,2003,0.1,5,5,100.0,68,20,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1837,Alidu Seidu,gh GHA,DF,Rennes,fr Ligue 1,25-133,2000,3.2,216,239,90.4,3597,1001,1,0.8,0.5,+0.2,3,22,2,2,25,Matches
1838,Nicolas Seiwald,at AUT,MF,RB Leipzig,de Bundesliga,24-164,2001,5.2,146,171,85.4,2384,679,0,0.1,0.4,-0.1,3,8,3,1,6,Matches
1839,Ayumu Seko,jp JPN,"MF,DF",Le Havre,fr Ligue 1,25-130,2000,6.2,160,201,79.6,2740,693,0,0.0,0.1,0.0,1,14,0,0,13,Matches
1840,Matz Sels,be BEL,GK,Nott'ham Forest,eng Premier League,33-231,1992,7.0,138,192,71.9,3345,2180,0,0.0,0.0,0.0,0,6,0,0,0,Matches
1841,Antoine Semenyo,gh GHA,"FW,MF",Bournemouth,eng Premier League,25-281,2000,7.0,147,219,67.1,2343,704,3,0.5,0.4,+2.5,10,7,12,0,24,Matches
1842,Adrian Šemper,hr CRO,GK,Pisa,it Serie A,27-276,1998,6.0,124,199,62.3,4489,3622,0,0.0,0.0,0.0,0,3,0,0,0,Matches
1843,Marvin Senaya,tg TOG,DF,Auxerre,fr Ligue 1,24-260,2001,6.8,196,269,72.9,3659,1613,0,0.1,0.2,-0.1,2,19,5,3,16,Matches
1844,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,28-158,1997,6.9,349,450,77.6,7803,3495,2,0.3,1.1,+1.7,4,49,11,3,40,Matches
1845,Suat Serdar,de GER,MF,Hellas Verona,it Serie A,28-187,1997,5.7,135,192,70.3,2614,1180,0,0.6,0.5,-0.6,8,35,4,0,32,Matches
1846,Nicolás Serrano,es ESP,FW,Athletic Club,es La Liga,22-224,2003,1.3,42,56,75.0,772,156,0,0.1,0.2,-0.1,2,2,2,2,5,Matches
1847,Benjamin Šeško,si SVN,FW,Manchester Utd,eng Premier League,22-137,2003,4.3,49,74,66.2,589,107,0,0.2,0.1,-0.2,5,4,1,0,5,Matches
1848,Ryan Sessegnon,eng ENG,DF,Fulham,eng Premier League,25-150,2000,5.3,177,251,70.5,2697,873,0,0.8,0.6,-0.8,4,18,3,0,18,Matches
1849,Stephan El Shaarawy,it ITA,"MF,FW",Roma,it Serie A,32-353,1992,1.4,47,64,73.4,701,173,0,0.0,0.0,0.0,0,2,0,0,5,Matches
1850,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,30-095,1995,6.7,335,400,83.8,5553,1873,0,0.1,0.1,-0.1,1,30,2,0,31,Matches
1851,Kwasi Sibo,gh GHA,MF,Oviedo,es La Liga,27-113,1998,3.3,103,117,88.0,1756,437,0,0.0,0.0,0.0,1,2,0,0,4,Matches
1852,Djibril Sidibé,fr FRA,"DF,MF",Toulouse,fr Ligue 1,33-078,1992,4.5,143,202,70.8,2459,1039,0,0.1,0.4,-0.1,2,20,7,2,18,Matches
1853,Armindo Sieb,de GER,"FW,MF",Mainz 05,de Bundesliga,22-240,2003,2.6,42,62,67.7,556,109,0,0.2,0.3,-0.2,4,5,2,2,2,Matches
1854,Jamil Siebert,de GER,DF,Lecce,it Serie A,23-196,2002,0.9,37,38,97.4,688,192,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1855,Francisco Sierralta,cl CHI,DF,Auxerre,fr Ligue 1,28-162,1997,5.7,248,277,89.5,4980,1234,0,0.0,0.0,0.0,0,11,0,0,13,Matches
1856,Tim Siersleben,de GER,DF,Heidenheim,de Bundesliga,25-220,2000,3.0,98,131,74.8,1921,647,0,0.0,0.0,0.0,0,4,0,0,7,Matches
1857,André Silva,pt POR,FW,Elche,es La Liga,29-343,1995,4.0,87,110,79.1,1155,225,0,0.3,0.3,-0.3,4,5,6,0,13,Matches
1858,Bernardo Silva,pt POR,MF,Manchester City,eng Premier League,31-066,1994,4.1,171,200,85.5,2741,629,1,1.7,1.1,-0.7,7,15,4,2,16,Matches
1859,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,28-076,1997,4.6,189,256,73.8,2977,948,0,0.4,0.7,-0.4,4,14,8,4,20,Matches
1860,Fábio Silva,pt POR,FW,Dortmund,de Bundesliga,23-088,2002,0.2,4,6,66.7,62,14,0,0.3,0.1,-0.3,2,0,2,0,2,Matches
1861,Jota Silva,pt POR,FW,Nott'ham Forest,eng Premier League,26-075,1999,0.1,2,3,66.7,27,5,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1862,Marco Silvestri,it ITA,GK,Cremonese,it Serie A,34-227,1991,2.0,54,83,65.1,1531,1158,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1863,Abdallah Sima,sn SEN,MF,Lens,fr Ligue 1,24-120,2001,0.6,9,14,64.3,137,36,0,0.1,0.0,-0.1,2,2,1,0,2,Matches
1864,Giovanni Simeone,ar ARG,FW,Torino,it Serie A,30-102,1995,4.7,64,81,79.0,999,162,0,0.5,0.2,-0.5,3,8,2,0,6,Matches
1865,Giuliano Simeone,ar ARG,"MF,FW",Atlético Madrid,es La Liga,22-301,2002,6.7,224,273,82.1,2754,614,2,0.8,1.4,+1.2,6,10,5,1,16,Matches
1866,Moses Simon,ng NGA,"FW,MF",Paris FC,fr Ligue 1,30-095,1995,5.8,109,157,69.4,1780,378,2,1.4,1.5,+0.6,6,1,7,3,11,Matches
1867,Unai Simón,es ESP,GK,Athletic Club,es La Liga,28-126,1997,8.0,159,245,64.9,4047,2992,0,0.0,0.0,0.0,0,4,0,0,0,Matches
1868,Xavi Simons,nl NED,"FW,MF",Tottenham,eng Premier League,22-177,2003,2.8,89,119,74.8,1518,348,1,0.6,0.5,+0.4,5,6,7,2,17,Matches
1869,Xavi Simons,nl NED,MF,RB Leipzig,de Bundesliga,22-177,2003,1.0,33,39,84.6,524,165,0,0.0,0.0,0.0,1,2,1,0,5,Matches
1870,Danel Sinani,lu LUX,MF,St. Pauli,de Bundesliga,28-193,1997,5.8,236,333,70.9,3765,1308,1,1.4,1.9,-0.4,15,27,14,1,42,Matches
1871,Lassine Sinayoko,ml MLI,"FW,MF",Auxerre,fr Ligue 1,25-311,1999,6.3,91,130,70.0,1156,268,1,1.3,0.6,-0.3,9,6,4,0,13,Matches
1872,Antonio Sivera,es ESP,GK,Alavés,es La Liga,29-065,1996,8.0,121,203,59.6,5108,4626,0,0.0,0.0,0.0,0,10,0,0,0,Matches
1873,Telli Siwe,fr FRA,DF,Auxerre,fr Ligue 1,20-305,2004,2.5,56,66,84.8,995,417,0,0.0,0.0,0.0,1,3,0,0,4,Matches
1874,Tim Skarke,de GER,"MF,DF",Union Berlin,de Bundesliga,29-038,1996,1.4,20,34,58.8,312,71,0,0.0,0.0,0.0,1,1,0,0,1,Matches
1875,Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,de Bundesliga,30-158,1995,1.9,94,104,90.4,1453,402,0,0.0,0.0,0.0,0,6,0,0,3,Matches
1876,Leo Skiri Østigård,no NOR,DF,Genoa,it Serie A,25-321,1999,3.5,194,218,89.0,3821,1247,0,0.0,0.0,0.0,0,9,0,0,8,Matches
1877,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,34-163,1991,6.0,241,297,81.1,6414,4110,0,0.0,0.0,0.0,0,7,0,0,0,Matches
1878,Andreas Skov Olsen,dk DEN,FW,Wolfsburg,de Bundesliga,25-290,1999,3.5,94,112,83.9,1489,249,0,0.8,0.9,-0.8,6,3,4,1,9,Matches
1879,Robert Skov,dk DEN,DF,Union Berlin,de Bundesliga,29-148,1996,2.4,51,86,59.3,881,351,0,0.0,0.1,0.0,1,6,3,3,4,Matches
1880,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,34-169,1991,2.3,69,87,79.3,1169,441,0,0.3,0.1,-0.3,1,7,0,0,6,Matches
1881,Eric Smith,se SWE,DF,St. Pauli,de Bundesliga,28-280,1997,6.0,370,427,86.7,7429,2444,0,0.0,0.2,0.0,0,32,3,0,17,Matches
1882,Emile Smith Rowe,eng ENG,MF,Fulham,eng Premier League,25-079,2000,1.5,76,87,87.4,1145,170,0,0.0,0.1,0.0,1,5,2,0,8,Matches
1883,Ivan Smolčić,hr CRO,DF,Como,it Serie A,25-059,2000,2.9,122,150,81.3,2197,688,0,0.1,0.1,-0.1,3,9,2,1,8,Matches
1884,Simon Sohm,ch SUI,MF,Fiorentina,it Serie A,24-187,2001,2.7,98,118,83.1,1633,411,0,1.0,0.7,-1.0,4,8,1,0,11,Matches
1885,Alex Sola,es ESP,FW,Getafe,es La Liga,26-128,1999,0.1,0,0,,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1886,Dominic Solanke,eng ENG,FW,Tottenham,eng Premier League,28-031,1997,0.4,2,2,100.0,19,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1887,Carlos Soler,es ESP,MF,Real Sociedad,es La Liga,28-286,1997,2.4,130,154,84.4,2164,623,0,0.4,0.4,-0.4,5,18,3,0,24,Matches
1888,Julio Soler,ar ARG,FW,Bournemouth,eng Premier League,20-241,2005,0.0,0,0,,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1889,Oumar Solet,fr FRA,DF,Udinese,it Serie A,25-250,2000,6.0,359,408,88.0,7265,2086,1,0.3,0.6,+0.7,4,34,6,0,39,Matches
1890,Jhon Solis,co COL,MF,Girona,es La Liga,21-012,2004,3.3,115,130,88.5,1719,358,0,0.0,0.1,0.0,1,9,1,0,8,Matches
1891,Manor Solomon,il ISR,"MF,DF",Villarreal,es La Liga,26-083,1999,1.1,22,34,64.7,338,100,1,0.2,0.3,+0.8,1,1,1,1,4,Matches
1892,Yann Sommer,ch SUI,GK,Inter,it Serie A,36-302,1988,4.0,114,125,91.2,2607,1654,0,0.0,0.0,0.0,0,1,0,0,1,Matches
1893,Oliver Sonne,pe PER,"DF,FW",Burnley,eng Premier League,24-339,2000,1.2,19,29,65.5,247,88,0,0.0,0.1,0.0,1,1,2,1,4,Matches
1894,David Soria,es ESP,GK,Getafe,es La Liga,32-194,1993,8.0,95,228,41.7,4295,3758,0,0.0,0.0,0.0,1,6,0,0,0,Matches
1895,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,21-300,2003,6.0,388,440,88.2,6949,2558,1,1.1,1.2,-0.1,15,55,4,1,47,Matches
1896,Florian Sotoca,fr FRA,"MF,FW",Lens,fr Ligue 1,34-355,1990,0.3,5,11,45.5,61,15,0,0.0,0.0,0.0,0,1,0,0,1,Matches
1897,Riccardo Sottil,it ITA,FW,Lecce,it Serie A,26-134,1999,2.7,59,77,76.6,936,149,1,0.8,0.6,+0.2,3,2,2,1,5,Matches
1898,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,30-230,1995,2.6,70,91,76.9,945,258,0,0.0,0.0,0.0,0,5,0,0,4,Matches
1899,Matìas Soulé,ar ARG,"MF,FW",Roma,it Serie A,22-183,2003,5.4,193,246,78.5,3210,903,2,0.9,0.9,+1.1,13,26,5,2,29,Matches
1900,Aboubaka Soumahoro,fr FRA,DF,Hamburger SV,de Bundesliga,20-253,2005,0.5,18,20,90.0,276,61,0,0.0,0.0,0.0,0,1,0,0,1,Matches
1901,Sambou Soumano,sn SEN,FW,Lorient,fr Ligue 1,24-285,2001,3.3,39,52,75.0,582,62,2,0.6,0.1,+1.4,3,2,2,0,4,Matches
1902,Issa Soumaré,sn SEN,"FW,MF",Le Havre,fr Ligue 1,25-005,2000,7.0,120,173,69.4,1954,443,1,1.7,1.5,-0.7,9,8,8,6,15,Matches
1903,Vinicius Souza,br BRA,MF,Wolfsburg,de Bundesliga,26-120,1999,5.1,124,148,83.8,1918,617,0,0.1,0.2,-0.1,3,8,0,0,18,Matches
1904,Djibril Sow,ch SUI,MF,Sevilla,es La Liga,28-251,1997,2.8,92,108,85.2,1866,441,0,0.2,0.2,-0.2,1,12,1,0,20,Matches
1905,Djed Spence,eng ENG,DF,Tottenham,eng Premier League,25-067,2000,4.5,207,261,79.3,3558,1060,0,0.1,0.2,-0.1,2,22,3,1,24,Matches
1906,Leonardo Spinazzola,it ITA,DF,Napoli,it Serie A,32-204,1993,3.1,124,163,76.1,2229,686,1,0.7,0.3,+0.3,6,8,4,1,10,Matches
1907,Anton Stach,de GER,MF,Leeds United,eng Premier League,26-334,1998,6.7,195,266,73.3,2950,819,1,1.0,0.6,0.0,13,21,5,2,34,Matches
1908,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,28-341,1996,3.2,86,124,69.4,1560,507,0,0.2,0.2,-0.2,1,7,2,0,8,Matches
1909,Benjamin Stambouli,fr FRA,MF,Metz,fr Ligue 1,35-063,1990,4.9,182,232,78.4,3246,960,0,0.9,0.6,-0.9,6,12,3,1,14,Matches
1910,Nicolae Stanciu,ro ROU,"MF,FW",Genoa,it Serie A,32-161,1993,1.9,60,88,68.2,944,264,0,0.1,0.2,-0.1,2,4,1,0,4,Matches
1911,Otto Stange,de GER,MF,Hamburger SV,de Bundesliga,18-248,2007,0.2,1,2,50.0,26,21,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1912,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,25-196,2000,3.0,146,170,85.9,2164,565,0,0.0,0.1,0.0,0,16,0,0,11,Matches
1913,Carl Starfelt,se SWE,DF,Celta Vigo,es La Liga,30-136,1995,1.4,90,93,96.8,1506,447,0,0.0,0.0,0.0,0,9,0,0,3,Matches
1914,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,30-184,1995,1.5,74,80,92.5,1583,501,0,0.0,0.0,0.0,0,4,0,0,6,Matches
1915,Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,es La Liga,21-047,2004,1.3,9,18,50.0,129,19,0,0.3,0.1,-0.3,1,0,0,0,1,Matches
1916,Calvin Stengs,nl NED,MF,Pisa,it Serie A,26-301,1998,0.1,13,18,72.2,221,85,0,0.0,0.0,0.0,0,2,2,0,5,Matches
1917,Angelo Stiller,de GER,MF,Stuttgart,de Bundesliga,24-194,2001,5.4,364,424,85.8,6115,1984,1,0.9,1.7,+0.1,9,28,9,3,40,Matches
1918,Kevin Stöger,at AUT,MF,Gladbach,de Bundesliga,32-049,1993,3.1,126,167,75.4,2140,693,0,1.1,1.0,-1.1,10,13,4,1,14,Matches
1919,John Stones,eng ENG,DF,Manchester City,eng Premier League,31-140,1994,2.9,201,220,91.4,3334,1262,0,0.0,0.0,0.0,0,11,1,0,14,Matches
1920,Jørgen Strand Larsen,no NOR,FW,Wolves,eng Premier League,25-251,2000,4.0,51,76,67.1,666,91,0,0.0,0.1,0.0,0,7,0,0,2,Matches
1921,Pascal Struijk,nl NED,DF,Leeds United,eng Premier League,26-065,1999,7.0,384,412,93.2,7069,2504,0,0.1,0.1,-0.1,2,29,1,0,18,Matches
1922,Cristhian Stuani,uy URU,FW,Girona,es La Liga,39-003,1986,1.2,8,14,57.1,102,4,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1923,Nikola Štulić,rs SRB,FW,Lecce,it Serie A,24-037,2001,3.8,46,70,65.7,591,64,0,0.4,0.6,-0.4,5,1,1,0,5,Matches
1924,Denis Suárez,es ESP,MF,Alavés,es La Liga,31-282,1994,1.8,93,110,84.5,1388,427,0,0.1,0.1,-0.1,1,11,1,0,9,Matches
1925,Gabriel Suazo,cl CHI,"DF,MF",Sevilla,es La Liga,28-067,1997,5.3,222,281,79.0,3649,1487,0,0.3,0.7,-0.3,6,11,9,4,18,Matches
1926,Luka Sučić,hr CRO,MF,Real Sociedad,es La Liga,23-037,2002,1.4,42,55,76.4,703,180,0,0.1,0.1,-0.1,1,4,1,0,7,Matches
1927,Petar Sucic,hr CRO,MF,Inter,it Serie A,21-355,2003,3.0,122,138,88.4,2162,516,2,0.7,0.3,+1.3,7,16,6,2,23,Matches
1928,Yukinari Sugawara,jp JPN,DF,Werder Bremen,de Bundesliga,25-109,2000,4.8,183,232,78.9,3033,1131,1,0.1,0.2,+0.9,2,11,2,1,17,Matches
1929,Pavel Šulc,cz CZE,"FW,MF",Lyon,fr Ligue 1,24-290,2000,1.7,29,39,74.4,392,128,1,1.0,0.5,0.0,2,2,0,0,3,Matches
1930,Kamaldeen Sulemana,gh GHA,MF,Atalanta,it Serie A,23-242,2002,3.8,88,106,83.0,1433,383,1,0.9,1.1,+0.1,4,10,4,0,16,Matches
1931,Crysencio Summerville,nl NED,"MF,FW",West Ham,eng Premier League,23-350,2001,3.5,89,103,86.4,1208,264,1,0.2,0.4,+0.8,2,4,2,1,12,Matches
1932,Yuito Suzuki,jp JPN,MF,Freiburg,de Bundesliga,23-355,2001,1.5,25,37,67.6,323,58,0,0.2,0.2,-0.2,3,2,0,0,3,Matches
1933,Zion Suzuki,jp JPN,GK,Parma,it Serie A,23-055,2002,6.0,148,228,64.9,4742,3504,0,0.0,0.0,0.0,0,9,0,0,0,Matches
1934,Mattias Svanberg,se SWE,MF,Wolfsburg,de Bundesliga,26-283,1999,2.5,41,58,70.7,623,315,0,0.1,0.0,-0.1,2,7,0,0,12,Matches
1935,Daniel Svensson,se SWE,"DF,MF",Dortmund,de Bundesliga,23-245,2002,6.0,251,308,81.5,4165,926,0,0.9,1.6,-0.9,8,14,6,2,23,Matches
1936,Mile Svilar,rs SRB,GK,Roma,it Serie A,26-049,1999,6.0,183,245,74.7,5270,3131,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1937,Williot Swedberg,se SWE,"MF,FW",Celta Vigo,es La Liga,21-256,2004,2.6,42,52,80.8,670,133,0,0.1,0.2,-0.1,1,4,2,0,4,Matches
1938,Lamine Sy,mr MTN,DF,Auxerre,fr Ligue 1,23-066,2002,0.3,12,16,75.0,217,99,0,0.4,0.2,-0.4,1,1,1,0,5,Matches
1939,Fodé Sylla,fr FRA,MF,Lens,fr Ligue 1,19-182,2006,0.7,33,41,80.5,491,101,0,0.0,0.0,0.0,0,3,0,0,3,Matches
1940,Wojciech Szczęsny,pl POL,GK,Barcelona,es La Liga,35-180,1990,2.0,61,72,84.7,1240,682,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1941,Dominik Szoboszlai,hu HUN,"MF,DF",Liverpool,eng Premier League,24-355,2000,7.0,390,468,83.3,6945,1627,0,1.0,0.7,-1.0,8,44,6,3,42,Matches
1942,Alexander Sørloth,no NOR,FW,Atlético Madrid,es La Liga,29-314,1995,3.3,41,70,58.6,602,95,0,0.1,0.2,-0.1,1,5,1,0,4,Matches
1943,Musa Al-Taamari,jo JOR,"FW,MF",Rennes,fr Ligue 1,28-127,1997,3.1,66,88,75.0,927,179,1,0.9,1.0,+0.1,7,2,4,1,8,Matches
1944,Haris Tabakovic,ba BIH,FW,Gladbach,de Bundesliga,31-117,1994,2.7,20,34,58.8,238,22,1,0.2,0.0,+0.8,1,1,0,0,1,Matches
1945,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,33-045,1992,3.6,182,217,83.9,2869,732,1,0.4,0.3,+0.6,3,10,2,1,16,Matches
1946,Jonathan Tah,de GER,DF,Bayern Munich,de Bundesliga,29-246,1996,5.7,388,409,94.9,6102,1991,0,0.0,0.2,0.0,0,26,0,0,22,Matches
1947,Chemsdine Talbi,ma MAR,FW,Sunderland,eng Premier League,20-159,2005,5.6,116,149,77.9,1816,267,1,0.3,0.3,+0.7,5,2,3,2,4,Matches
1948,Montassar Talbi,tn TUN,DF,Lorient,fr Ligue 1,27-142,1998,7.0,290,316,91.8,5078,2068,0,0.0,0.1,0.0,1,19,1,0,18,Matches
1949,Adrien Tameze,cm CMR,"DF,MF",Torino,it Serie A,31-253,1994,2.1,72,88,81.8,1384,472,0,0.0,0.0,0.0,1,5,1,0,7,Matches
1950,Ao Tanaka,jp JPN,MF,Leeds United,eng Premier League,27-035,1998,2.0,89,104,85.6,1408,315,0,0.2,0.1,-0.2,3,10,1,0,10,Matches
1951,Axel Tapé,fr FRA,DF,Leverkusen,de Bundesliga,18-066,2007,1.8,61,66,92.4,962,145,0,0.0,0.0,0.0,0,3,0,0,2,Matches
1952,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,26-255,1999,6.0,462,514,89.9,7759,3191,0,0.1,0.1,-0.1,3,26,0,0,26,Matches
1953,James Tarkowski,eng ENG,DF,Everton,eng Premier League,32-330,1992,7.0,249,312,79.8,5210,1844,0,0.3,0.4,-0.3,3,22,2,1,22,Matches
1954,César Tárrega,es ESP,DF,Valencia,es La Liga,23-231,2002,8.0,356,419,85.0,6901,2516,0,0.1,0.0,-0.1,2,12,1,0,15,Matches
1955,Tylel Tati,fr FRA,DF,Nantes,fr Ligue 1,17-269,2008,5.7,275,311,88.4,5409,1132,0,0.0,0.1,0.0,1,3,1,0,6,Matches
1956,Nuno Tavares,pt POR,DF,Lazio,it Serie A,25-262,2000,4.2,222,283,78.4,3737,1445,0,0.3,0.3,-0.3,7,25,2,2,21,Matches
1957,Marcus Tavernier,eng ENG,MF,Bournemouth,eng Premier League,26-207,1999,5.5,164,211,77.7,2656,623,0,0.5,0.5,-0.5,7,18,6,0,26,Matches
1958,Loum Tchaouna,fr FRA,MF,Burnley,eng Premier League,22-037,2003,3.5,51,73,69.9,654,181,0,0.1,0.2,-0.1,1,3,6,2,7,Matches
1959,Jackson Tchatchoua,cm CMR,"DF,MF",Wolves,eng Premier League,24-031,2001,4.0,126,173,72.8,2093,588,0,0.1,0.1,-0.1,3,4,3,3,4,Matches
1960,Aurélien Tchouaméni,fr FRA,"MF,DF",Real Madrid,es La Liga,25-261,2000,7.2,386,419,92.1,6249,1857,0,0.0,0.3,0.0,0,48,3,0,39,Matches
1961,Mathys Tel,fr FRA,FW,Tottenham,eng Premier League,20-171,2005,2.0,22,32,68.8,461,190,0,0.0,0.0,0.0,0,4,1,1,3,Matches
1962,Nathan Tella,ng NGA,"MF,FW",Leverkusen,de Bundesliga,26-102,1999,2.8,45,58,77.6,709,145,1,0.7,0.4,+0.3,5,1,2,0,9,Matches
1963,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,29-236,1996,7.0,211,260,81.2,4198,1532,0,0.0,0.0,0.0,1,17,0,0,20,Matches
1964,Arnau Tenas,es ESP,GK,Villarreal,es La Liga,24-138,2001,2.0,30,59,50.8,910,661,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1965,Filippo Terracciano,it ITA,DF,Cremonese,it Serie A,22-249,2003,5.0,273,329,83.0,4735,1534,0,0.0,0.1,0.0,1,11,1,0,14,Matches
1966,Pietro Terracciano,it ITA,GK,Milan,it Serie A,35-221,1990,1.4,33,36,91.7,1026,574,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1967,Ramón Terrats,es ESP,MF,Espanyol,es La Liga,24-362,2000,1.1,25,34,73.5,407,101,0,0.3,0.1,-0.3,1,3,1,0,3,Matches
1968,Tanner Tessmann,us USA,MF,Lyon,fr Ligue 1,24-021,2001,7.0,309,356,86.8,5567,1682,0,0.9,0.5,-0.9,4,35,2,1,35,Matches
1969,Kenny Tete,nl NED,DF,Fulham,eng Premier League,30-006,1995,5.0,207,251,82.5,3212,1442,0,0.1,0.4,-0.1,2,12,3,1,24,Matches
1970,Jordan Teze,nl NED,"DF,MF",Monaco,fr Ligue 1,26-015,1999,5.5,244,311,78.5,4031,1508,0,0.7,1.0,-0.7,6,28,11,0,38,Matches
1971,Florian Thauvin,fr FRA,MF,Lens,fr Ligue 1,32-262,1993,5.7,179,255,70.2,3058,1020,0,1.1,1.2,-1.1,15,13,12,3,36,Matches
1972,Arthur Theate,be BEL,DF,Eint Frankfurt,de Bundesliga,25-143,2000,6.0,422,479,88.1,7904,3077,0,0.1,0.4,-0.1,3,56,4,0,54,Matches
1973,Thiago,br BRA,FW,Brentford,eng Premier League,24-111,2001,6.2,69,96,71.9,927,186,0,1.1,0.2,-1.1,4,4,3,2,6,Matches
1974,Malick Thiaw,de GER,DF,Newcastle Utd,eng Premier League,24-068,2001,3.0,92,107,86.0,1789,595,0,0.3,0.0,-0.3,1,8,1,0,13,Matches
1975,Jan Thielmann,de GER,"FW,MF",Köln,de Bundesliga,23-142,2002,4.1,49,73,67.1,855,159,1,0.4,0.2,+0.6,4,4,1,1,5,Matches
1976,Adrien Thomasson,fr FRA,MF,Lens,fr Ligue 1,31-309,1993,7.0,252,330,76.4,4373,1375,2,1.5,1.3,+0.5,17,10,6,0,26,Matches
1977,Morten Thorsby,no NOR,"MF,FW",Genoa,it Serie A,29-163,1996,0.7,8,13,61.5,135,44,0,0.0,0.0,0.0,0,0,0,0,2,Matches
1978,Kristian Thorstvedt,no NOR,MF,Sassuolo,it Serie A,26-216,1999,1.1,36,43,83.7,431,139,0,0.1,0.0,-0.1,2,5,0,0,5,Matches
1979,Khéphren Thuram,fr FRA,MF,Juventus,it Serie A,24-203,2001,4.5,224,253,88.5,3440,728,1,0.2,0.4,+0.8,2,20,3,0,18,Matches
1980,Marcus Thuram,fr FRA,FW,Inter,it Serie A,28-070,1997,4.1,68,94,72.3,1006,119,1,1.1,0.3,-0.1,7,4,2,1,7,Matches
1981,Cheikh Tidiane Sabaly,sn SEN,"MF,FW",Metz,fr Ligue 1,26-225,1999,4.0,67,88,76.1,1108,287,1,0.8,0.5,+0.2,3,7,5,0,14,Matches
1982,Youri Tielemans,be BEL,MF,Aston Villa,eng Premier League,28-161,1997,3.5,195,235,83.0,3535,862,0,0.2,0.4,-0.2,4,25,1,0,21,Matches
1983,Phillip Tietz,de GER,"FW,MF",Augsburg,de Bundesliga,28-098,1997,1.4,32,46,69.6,407,58,0,0.1,0.1,-0.1,3,1,2,0,4,Matches
