Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Comp,Unnamed: 6_level_0_Age,Unnamed: 7_level_0_Born,Unnamed: 8_level_0_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Unnamed: 23_level_0_Ast,Unnamed: 24_level_0_xAG,Expected_xA,Expected_A-xAG,Unnamed: 27_level_0_KP,Unnamed: 28_level_0_1/3,Unnamed: 29_level_0_PPA,Unnamed: 30_level_0_CrsPA,Unnamed: 31_level_0_PrgP,Unnamed: 32_level_0_Matches
1964,Abdallah Sima,sn SEN,MF,Lens,fr Ligue 1,24-162,2001,1.6,30,44,68.2,422,51,17,24,70.8,10,12,83.3,1,2,50.0,0,0.1,0.1,-0.1,2,3,1,0,2,Matches
1965,Giovanni Simeone,ar ARG,FW,Torino,it Serie A,30-144,1995,8.3,115,156,73.7,1709,346,59,68,86.8,39,53,73.6,8,14,57.1,0,1.6,0.5,-1.6,8,14,3,0,12,Matches
1966,Giuliano Simeone,ar ARG,"MF,FW",Atlético Madrid,es La Liga,22-343,2002,9.9,334,418,79.9,4396,995,214,237,90.3,96,123,78.0,10,18,55.6,4,2.6,2.3,+1.4,12,15,9,1,26,Matches
1967,Moses Simon,ng NGA,"FW,MF",Paris FC,fr Ligue 1,30-137,1995,10.4,178,260,68.5,2809,634,91,105,86.7,70,96,72.9,11,36,30.6,2,1.9,2.1,+0.1,11,3,15,6,20,Matches
1968,Unai Simón,es ESP,GK,Athletic Club,es La Liga,28-168,1997,13.0,278,430,64.7,7471,5682,56,57,98.2,140,143,97.9,81,227,35.7,0,0.0,0.0,0.0,0,8,0,0,0,Matches
1969,Xavi Simons,nl NED,"MF,FW",Tottenham,eng Premier League,22-219,2003,6.4,208,266,78.2,3458,761,102,118,86.4,86,101,85.1,15,34,44.1,1,0.6,0.7,+0.4,6,12,10,2,42,Matches
1970,Xavi Simons,nl NED,MF,RB Leipzig,de Bundesliga,22-219,2003,1.0,33,39,84.6,524,165,14,15,93.3,16,16,100.0,1,3,33.3,0,0.0,0.0,0.0,1,2,1,0,5,Matches
1971,Danel Sinani,lu LUX,"MF,FW",St. Pauli,de Bundesliga,28-235,1997,8.7,352,512,68.8,5614,1826,196,228,86.0,116,150,77.3,30,93,32.3,1,1.6,2.3,-0.6,20,49,18,1,58,Matches
1972,Lassine Sinayoko,ml MLI,"FW,MF",Auxerre,fr Ligue 1,25-353,1999,12.0,200,277,72.2,2505,576,121,152,79.6,53,71,74.6,8,12,66.7,1,1.8,1.1,-0.8,14,14,7,1,28,Matches
1973,Antonio Sivera,es ESP,GK,Alavés,es La Liga,29-107,1996,13.0,208,361,57.6,8395,7551,15,15,100.0,68,72,94.4,125,272,46.0,0,0.0,0.0,0.0,0,15,0,0,0,Matches
1974,Telli Siwe,fr FRA,DF,Auxerre,fr Ligue 1,20-347,2004,2.5,56,66,84.8,995,417,20,24,83.3,29,31,93.5,6,10,60.0,0,0.0,0.0,0.0,1,3,0,0,4,Matches
1975,Tim Skarke,de GER,"MF,DF",Union Berlin,de Bundesliga,29-080,1996,3.7,63,95,66.3,877,223,40,47,85.1,19,23,82.6,3,10,30.0,0,0.1,0.2,-0.1,4,3,2,1,5,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
1976,Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,de Bundesliga,30-200,1995,4.8,251,287,87.5,3945,1071,134,141,95.0,101,116,87.1,12,20,60.0,0,0.1,0.2,-0.1,3,21,5,0,19,Matches
1977,Leo Skiri Østigård,no NOR,DF,Genoa,it Serie A,25-363,1999,9.5,487,555,87.7,9699,3454,134,146,91.8,302,323,93.5,45,76,59.2,1,0.7,0.3,+0.3,3,24,0,0,19,Matches
1978,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,34-205,1991,9.1,334,423,79.0,8701,5429,44,44,100.0,200,204,98.0,90,174,51.7,0,0.0,0.0,0.0,0,10,0,0,0,Matches
1979,Andreas Skov Olsen,dk DEN,FW,Wolfsburg,de Bundesliga,25-332,1999,4.0,113,135,83.7,1795,275,54,63,85.7,47,51,92.2,8,12,66.7,0,0.9,0.9,-0.9,7,3,4,1,10,Matches
1980,Robert Skov,dk DEN,DF,Union Berlin,de Bundesliga,29-190,1996,2.4,51,86,59.3,881,351,24,28,85.7,20,35,57.1,6,19,31.6,0,0.0,0.1,0.0,1,6,3,3,4,Matches
1981,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,34-211,1991,2.4,71,90,78.9,1199,452,36,40,90.0,28,31,90.3,7,16,43.8,0,0.3,0.1,-0.3,1,7,0,0,6,Matches
1982,Eric Smith,se SWE,DF,St. Pauli,de Bundesliga,28-322,1997,11.0,654,761,85.9,13182,4479,202,217,93.1,357,379,94.2,83,144,57.6,0,0.0,0.3,0.0,2,51,4,0,46,Matches
1983,Emile Smith Rowe,eng ENG,MF,Fulham,eng Premier League,25-121,2000,2.8,142,161,88.2,2058,340,82,93,88.2,49,53,92.5,5,6,83.3,0,0.2,0.3,-0.2,4,9,3,0,14,Matches
1984,Ivan Smolčić,hr CRO,DF,Como,it Serie A,25-101,2000,7.2,337,400,84.3,5875,1787,136,149,91.3,167,181,92.3,28,52,53.8,0,1.0,0.3,-1.0,6,29,4,3,29,Matches
1985,Simon Sohm,ch SUI,MF,Fiorentina,it Serie A,24-229,2001,5.4,189,216,87.5,3098,774,84,94,89.4,88,93,94.6,12,16,75.0,1,1.6,1.2,-0.6,7,15,4,1,18,Matches
1986,Alex Sola,es ESP,FW,Getafe,es La Liga,26-170,1999,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1987,Dominic Solanke,eng ENG,FW,Tottenham,eng Premier League,28-073,1997,0.4,2,2,100.0,19,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1988,Carlos Soler,es ESP,MF,Real Sociedad,es La Liga,28-328,1997,6.0,228,274,83.2,3863,1179,119,135,88.1,83,91,91.2,24,41,58.5,1,0.6,0.7,+0.4,10,30,8,2,36,Matches
1989,Julio Soler,ar ARG,FW,Bournemouth,eng Premier League,20-283,2005,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1990,Oumar Solet,fr FRA,DF,Udinese,it Serie A,25-292,2000,11.7,630,718,87.7,12638,3823,210,230,91.3,315,336,93.8,99,132,75.0,1,0.4,0.7,+0.6,6,50,8,0,52,Matches
1991,Jhon Solis,co COL,MF,Girona,es La Liga,21-054,2004,3.7,121,138,87.7,1818,405,65,73,89.0,48,50,96.0,5,10,50.0,0,0.0,0.1,0.0,1,10,1,0,9,Matches
1992,Manor Solomon,il ISR,MF,Villarreal,es La Liga,26-125,1999,1.4,36,48,75.0,548,193,20,21,95.2,13,19,68.4,2,6,33.3,1,0.3,0.4,+0.7,2,2,2,1,7,Matches
1993,Yann Sommer,ch SUI,GK,Inter,it Serie A,36-344,1988,10.0,331,379,87.3,7941,4990,78,78,100.0,170,172,98.8,83,129,64.3,0,0.0,0.0,0.0,0,3,0,0,1,Matches
1994,Oliver Sonne,pe PER,"DF,FW",Burnley,eng Premier League,25-016,2000,1.2,19,29,65.5,247,88,14,17,82.4,3,7,42.9,1,3,33.3,0,0.0,0.1,0.0,1,1,2,1,4,Matches
1995,David Soria,es ESP,GK,Getafe,es La Liga,32-236,1993,13.0,153,368,41.6,7180,6367,7,7,100.0,25,26,96.2,121,328,36.9,0,0.0,0.0,0.0,1,16,0,0,0,Matches
1996,Borna Sosa,hr CRO,DF,Crystal Palace,eng Premier League,27-309,1998,0.0,2,5,40.0,12,2,2,3,66.7,0,0,,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1997,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,21-342,2003,7.9,484,554,87.4,8458,2973,205,217,94.5,231,250,92.4,39,67,58.2,1,1.2,1.3,-0.2,16,59,5,1,54,Matches
1998,Florian Sotoca,fr FRA,"MF,FW",Lens,fr Ligue 1,35-032,1990,0.6,21,32,65.6,312,77,13,17,76.5,4,5,80.0,2,2,100.0,0,0.1,0.1,-0.1,1,3,0,0,3,Matches
1999,Riccardo Sottil,it ITA,FW,Lecce,it Serie A,26-176,1999,3.6,72,100,72.0,1141,202,36,43,83.7,25,35,71.4,6,12,50.0,1,0.8,0.6,+0.2,3,2,3,1,8,Matches
2000,Tomáš Souček,cz CZE,"MF,FW",West Ham,eng Premier League,30-272,1995,5.2,123,180,68.3,1714,453,70,92,76.1,38,52,73.1,5,15,33.3,0,0.0,0.0,0.0,1,8,1,0,11,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
2001,Matìas Soulé,ar ARG,"MF,FW",Roma,it Serie A,22-225,2003,9.6,337,428,78.7,5378,1313,177,199,88.9,116,136,85.3,29,57,50.9,2,1.5,1.7,+0.5,20,38,9,3,45,Matches
2002,Aboubaka Soumahoro,fr FRA,DF,Hamburger SV,de Bundesliga,20-295,2005,0.5,18,20,90.0,276,61,8,8,100.0,10,10,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
2003,Sambou Soumano,sn SEN,FW,Lorient,fr Ligue 1,24-327,2001,5.0,62,86,72.1,878,134,38,52,73.1,17,23,73.9,3,5,60.0,2,0.9,0.4,+1.1,6,4,4,0,10,Matches
2004,Issa Soumaré,sn SEN,"FW,MF",Le Havre,fr Ligue 1,25-047,2000,13.0,207,306,67.6,3109,772,114,148,77.0,66,98,67.3,13,23,56.5,2,2.1,1.8,-0.1,15,15,11,7,31,Matches
2005,Vinicius Souza,br BRA,MF,Wolfsburg,de Bundesliga,26-162,1999,8.7,241,285,84.6,3956,1279,105,116,90.5,111,124,89.5,16,24,66.7,0,0.1,0.3,-0.1,3,24,2,1,34,Matches
2006,Djibril Sow,ch SUI,MF,Sevilla,es La Liga,28-293,1997,6.9,242,279,86.7,4362,1031,103,114,90.4,102,109,93.6,29,38,76.3,0,0.4,0.5,-0.4,5,22,2,0,34,Matches
2007,Djed Spence,eng ENG,DF,Tottenham,eng Premier League,25-109,2000,9.3,355,447,79.4,6114,1719,166,180,92.2,157,188,83.5,27,53,50.9,0,0.1,0.2,-0.1,2,36,4,1,34,Matches
2008,Leonardo Spinazzola,it ITA,"DF,MF",Napoli,it Serie A,32-246,1993,5.9,240,315,76.2,4384,1487,96,109,88.1,120,146,82.2,22,44,50.0,2,1.2,0.8,+0.8,13,21,11,5,24,Matches
2009,Anton Stach,de GER,MF,Leeds United,eng Premier League,27-011,1998,9.1,308,401,76.8,4858,1277,168,197,85.3,96,116,82.8,28,51,54.9,1,1.1,0.8,-0.1,15,29,6,2,45,Matches
2010,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,29-018,1996,8.2,245,326,75.2,4260,1304,107,133,80.5,117,140,83.6,17,33,51.5,0,0.3,0.4,-0.3,3,21,3,0,25,Matches
2011,Benjamin Stambouli,fr FRA,MF,Metz,fr Ligue 1,35-105,1990,5.9,215,272,79.0,3980,1344,85,92,92.4,92,102,90.2,27,55,49.1,0,0.9,0.7,-0.9,6,19,3,1,17,Matches
2012,Nicolae Stanciu,ro ROU,"MF,FW",Genoa,it Serie A,32-203,1993,1.9,60,88,68.2,944,264,36,42,85.7,12,21,57.1,8,16,50.0,0,0.1,0.2,-0.1,2,4,1,0,4,Matches
2013,Otto Stange,de GER,MF,Hamburger SV,de Bundesliga,18-290,2007,0.2,1,2,50.0,26,21,0,1,0.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2014,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,25-238,2000,5.1,282,322,87.6,4180,1122,160,177,90.4,107,117,91.5,10,15,66.7,1,0.1,0.3,+0.9,2,28,1,1,24,Matches
2015,Carl Starfelt,se SWE,DF,Celta Vigo,es La Liga,30-178,1995,4.7,287,298,96.3,5252,1733,86,88,97.7,182,189,96.3,15,16,93.8,0,0.0,0.0,0.0,0,14,0,0,9,Matches
2016,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,30-226,1995,1.6,75,81,92.6,1597,501,19,20,95.0,45,47,95.7,10,12,83.3,0,0.0,0.0,0.0,0,4,0,0,6,Matches
2017,Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,es La Liga,21-089,2004,1.3,9,18,50.0,129,19,6,9,66.7,3,5,60.0,0,1,0.0,0,0.3,0.1,-0.3,1,0,0,0,1,Matches
2018,Calvin Stengs,nl NED,MF,Pisa,it Serie A,26-343,1998,0.1,13,18,72.2,221,85,3,3,100.0,9,11,81.8,0,3,0.0,0,0.0,0.0,0.0,0,2,2,0,5,Matches
2019,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,29-251,1996,0.7,30,46,65.2,596,74,13,15,86.7,11,17,64.7,6,12,50.0,0,0.0,0.0,0.0,0,3,0,0,2,Matches
2020,Angelo Stiller,de GER,MF,Stuttgart,de Bundesliga,24-236,2001,9.6,675,787,85.8,11064,3676,334,364,91.8,283,313,90.4,44,79,55.7,3,1.9,3.0,+1.1,23,71,22,6,80,Matches
2021,Kevin Stöger,at AUT,MF,Gladbach,de Bundesliga,32-091,1993,4.6,180,232,77.6,2980,937,94,103,91.3,64,74,86.5,18,37,48.6,0,1.1,1.1,-1.1,10,20,4,1,22,Matches
2022,John Stones,eng ENG,DF,Manchester City,eng Premier League,31-182,1994,3.6,227,248,91.5,3714,1403,102,106,96.2,118,125,94.4,6,12,50.0,0,0.1,0.1,-0.1,1,12,1,0,15,Matches
2023,Jørgen Strand Larsen,no NOR,FW,Wolves,eng Premier League,25-293,2000,8.9,107,160,66.9,1357,238,73,101,72.3,21,34,61.8,5,8,62.5,0,0.4,0.4,-0.4,5,12,0,0,7,Matches
2024,Pascal Struijk,nl NED,DF,Leeds United,eng Premier League,26-107,1999,9.1,550,595,92.4,9884,3475,216,225,96.0,298,307,97.1,30,49,61.2,0,0.1,0.1,-0.1,2,47,1,0,29,Matches
2025,Cristhian Stuani,uy URU,FW,Girona,es La Liga,39-045,1986,2.3,20,31,64.5,219,26,17,25,68.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
2026,Nikola Štulić,rs SRB,FW,Lecce,it Serie A,24-079,2001,7.7,90,138,65.2,1199,150,47,73,64.4,29,41,70.7,4,4,100.0,0,0.5,0.7,-0.5,9,4,1,0,9,Matches
2027,Denis Suárez,es ESP,MF,Alavés,es La Liga,31-324,1994,5.5,314,362,86.7,4656,1406,177,186,95.2,107,119,89.9,17,32,53.1,0,0.5,0.6,-0.5,6,40,5,2,34,Matches
2028,Gabriel Suazo,cl CHI,"DF,MF",Sevilla,es La Liga,28-109,1997,10.3,483,612,78.9,8052,3404,251,275,91.3,176,224,78.6,45,78,57.7,2,1.2,1.9,+0.8,24,27,18,8,41,Matches
2029,Luka Sučić,hr CRO,MF,Real Sociedad,es La Liga,23-079,2002,1.5,49,66,74.2,822,198,18,23,78.3,18,21,85.7,8,11,72.7,0,0.1,0.1,-0.1,1,5,1,0,8,Matches
2030,Petar Sucic,hr CRO,MF,Inter,it Serie A,22-032,2003,7.0,301,346,87.0,5238,1286,138,150,92.0,126,136,92.6,31,43,72.1,2,0.8,0.6,+1.2,11,36,13,2,61,Matches
2031,Yukinari Sugawara,jp JPN,DF,Werder Bremen,de Bundesliga,25-151,2000,9.8,423,543,77.9,7297,2891,189,209,90.4,183,226,81.0,43,80,53.8,3,0.7,1.1,+2.3,10,37,14,8,51,Matches
2032,Pavel Šulc,cz CZE,"FW,MF",Lyon,fr Ligue 1,24-332,2000,6.0,109,141,77.3,1450,332,71,85,83.5,27,35,77.1,3,5,60.0,1,1.4,0.7,-0.4,8,6,6,1,16,Matches
2033,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,30-084,1995,0.5,16,17,94.1,355,102,5,5,100.0,9,10,90.0,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
2034,Ibrahim Sulemana,gh GHA,MF,Bologna,it Serie A,22-188,2003,0.1,5,6,83.3,65,11,3,4,75.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
2035,Kamaldeen Sulemana,gh GHA,MF,Atalanta,it Serie A,23-284,2002,5.4,131,157,83.4,2157,545,68,74,91.9,53,60,88.3,9,13,69.2,1,0.9,1.3,+0.1,4,12,8,1,24,Matches
2036,Crysencio Summerville,nl NED,"FW,MF",West Ham,eng Premier League,24-027,2001,7.1,160,191,83.8,2162,492,105,112,93.8,40,46,87.0,7,14,50.0,1,0.3,0.5,+0.7,4,9,4,1,20,Matches
2037,Yuito Suzuki,jp JPN,"MF,FW",Freiburg,de Bundesliga,24-032,2001,3.9,59,81,72.8,856,209,33,38,86.8,21,26,80.8,2,6,33.3,0,0.3,0.2,-0.3,4,3,0,0,6,Matches
2038,Zion Suzuki,jp JPN,GK,Parma,it Serie A,23-097,2002,11.0,290,447,64.9,10435,7978,29,29,100.0,125,125,100.0,135,291,46.4,0,0.0,0.1,0.0,0,15,0,0,0,Matches
2039,Mattias Svanberg,se SWE,"MF,FW",Wolfsburg,de Bundesliga,26-325,1999,5.2,95,134,70.9,1511,627,46,57,80.7,42,51,82.4,5,10,50.0,1,0.9,0.4,+0.1,4,13,4,0,24,Matches
2040,Daniel Svensson,se SWE,"DF,MF",Dortmund,de Bundesliga,23-287,2002,9.5,356,441,80.7,5822,1453,173,191,90.6,160,192,83.3,18,35,51.4,0,1.0,2.2,-1.0,11,16,11,4,33,Matches
2041,Mile Svilar,rs SRB,GK,Roma,it Serie A,26-091,1999,12.0,334,447,74.7,9622,5983,36,37,97.3,187,189,98.9,110,219,50.2,0,0.0,0.0,0.0,0,1,0,0,0,Matches
2042,Williot Swedberg,se SWE,"MF,FW",Celta Vigo,es La Liga,21-298,2004,2.6,42,52,80.8,670,133,22,25,88.0,18,21,85.7,1,3,33.3,0,0.1,0.2,-0.1,1,4,2,0,4,Matches
2043,Lamine Sy,mr MTN,DF,Auxerre,fr Ligue 1,23-108,2002,1.5,42,60,70.0,657,281,21,23,91.3,17,23,73.9,3,8,37.5,0,0.4,0.2,-0.4,1,2,1,0,9,Matches
2044,Fodé Sylla,fr FRA,MF,Lens,fr Ligue 1,19-224,2006,0.7,33,41,80.5,491,101,18,23,78.3,9,10,90.0,3,4,75.0,0,0.0,0.0,0.0,0,3,0,0,3,Matches
2045,Wojciech Szczęsny,pl POL,GK,Barcelona,es La Liga,35-222,1990,6.0,179,217,82.5,3857,2094,41,41,100.0,117,117,100.0,21,55,38.2,0,0.0,0.0,0.0,0,2,0,0,0,Matches
2046,Dominik Szoboszlai,hu HUN,"MF,DF",Liverpool,eng Premier League,25-032,2000,12.0,746,890,83.8,13400,3315,338,377,89.7,298,325,91.7,92,143,64.3,1,1.8,1.6,-0.8,21,91,17,7,104,Matches
2047,Alexander Sørloth,no NOR,FW,Atlético Madrid,es La Liga,29-356,1995,5.8,70,121,57.9,1039,148,35,58,60.3,27,44,61.4,3,5,60.0,0,0.4,0.4,-0.4,5,8,2,1,5,Matches
2048,Musa Al-Taamari,jo JOR,"DF,FW",Rennes,fr Ligue 1,28-169,1997,7.3,153,209,73.2,2168,457,94,108,87.0,45,63,71.4,7,15,46.7,2,1.7,1.7,+0.3,15,3,8,4,10,Matches
2049,Haris Tabakovic,ba BIH,FW,Gladbach,de Bundesliga,31-159,1994,7.1,87,125,69.6,1087,210,56,77,72.7,22,29,75.9,2,4,50.0,3,0.6,0.2,+2.4,5,3,2,0,6,Matches
2050,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,33-087,1992,7.1,294,356,82.6,4621,1276,148,163,90.8,130,149,87.2,11,26,42.3,1,0.4,0.3,+0.6,3,17,4,1,23,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
2051,Jonathan Tah,de GER,DF,Bayern Munich,de Bundesliga,29-288,1996,9.7,718,750,95.7,11361,3810,341,350,97.4,331,338,97.9,27,40,67.5,0,0.1,0.6,-0.1,2,60,2,0,39,Matches
2052,Chemsdine Talbi,ma MAR,"FW,MF",Sunderland,eng Premier League,20-201,2005,6.9,141,187,75.4,2220,364,82,98,83.7,43,58,74.1,11,20,55.0,1,0.3,0.3,+0.7,5,4,4,2,5,Matches
2053,Montassar Talbi,tn TUN,DF,Lorient,fr Ligue 1,27-184,1998,13.0,552,620,89.0,10001,3770,185,199,93.0,327,343,95.3,34,68,50.0,0,0.1,0.3,-0.1,3,27,1,0,28,Matches
2054,Adrien Tameze,cm CMR,"DF,MF",Torino,it Serie A,31-295,1994,6.0,198,252,78.6,3740,1334,69,88,78.4,109,126,86.5,19,31,61.3,0,0.2,0.1,-0.2,4,19,3,1,23,Matches
2055,Ao Tanaka,jp JPN,MF,Leeds United,eng Premier League,27-077,1998,4.1,207,237,87.3,3340,707,105,113,92.9,81,90,90.0,13,18,72.2,0,0.3,0.1,-0.3,5,21,2,1,23,Matches
2056,Axel Tapé,fr FRA,DF,Leverkusen,de Bundesliga,18-108,2007,1.8,61,66,92.4,962,145,29,31,93.5,30,31,96.8,1,2,50.0,0,0.0,0.0,0.0,0,3,0,0,2,Matches
2057,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,26-297,1999,10.6,867,957,90.6,14721,5480,421,431,97.7,376,401,93.8,62,110,56.4,2,0.4,0.4,+1.6,5,57,1,1,40,Matches
2058,James Tarkowski,eng ENG,DF,Everton,eng Premier League,33-007,1992,12.0,406,506,80.2,8152,2864,128,143,89.5,218,251,86.9,53,92,57.6,0,0.5,0.5,-0.5,6,34,2,1,33,Matches
2059,César Tárrega,es ESP,DF,Valencia,es La Liga,23-273,2002,13.0,607,705,86.1,11285,3853,217,236,91.9,338,364,92.9,47,93,50.5,0,0.1,0.1,-0.1,2,21,1,0,27,Matches
2060,Tylel Tati,fr FRA,DF,Nantes,fr Ligue 1,17-311,2008,11.7,530,599,88.5,10356,2339,150,157,95.5,341,358,95.3,37,77,48.1,0,0.0,0.1,0.0,1,14,1,0,19,Matches
2061,Nuno Tavares,pt POR,DF,Lazio,it Serie A,25-304,2000,5.1,279,342,81.6,4606,1776,137,155,88.4,107,123,87.0,23,44,52.3,0,0.3,0.4,-0.3,7,28,2,2,26,Matches
2062,Marcus Tavernier,eng ENG,"MF,FW",Bournemouth,eng Premier League,26-249,1999,10.5,328,418,78.5,5084,1252,174,196,88.8,117,140,83.6,23,51,45.1,1,1.7,1.6,-0.7,16,32,13,0,47,Matches
2063,Loum Tchaouna,fr FRA,"MF,FW",Burnley,eng Premier League,22-079,2003,5.7,96,140,68.6,1335,441,57,71,80.3,27,40,67.5,5,8,62.5,0,0.2,0.3,-0.2,2,9,9,2,15,Matches
2064,Jackson Tchatchoua,cm CMR,"DF,MF",Wolves,eng Premier League,24-073,2001,6.8,201,280,71.8,3393,1097,100,118,84.7,79,111,71.2,18,39,46.2,0,0.2,0.2,-0.2,5,9,7,7,7,Matches
2065,Aurélien Tchouaméni,fr FRA,MF,Real Madrid,es La Liga,25-303,2000,9.7,512,559,91.6,8553,2510,249,261,95.4,213,228,93.4,37,50,74.0,0,0.5,0.7,-0.5,3,66,4,0,57,Matches
2066,Mathys Tel,fr FRA,FW,Tottenham,eng Premier League,20-213,2005,2.8,31,46,67.4,627,249,14,17,82.4,12,15,80.0,5,9,55.6,0,0.0,0.1,0.0,0,4,1,1,3,Matches
2067,Nathan Tella,ng NGA,"MF,FW",Leverkusen,de Bundesliga,26-144,1999,2.8,47,60,78.3,721,147,24,26,92.3,19,23,82.6,2,5,40.0,1,0.7,0.4,+0.3,5,1,2,0,9,Matches
2068,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,29-278,1996,12.0,408,480,85.0,8118,3131,123,130,94.6,237,259,91.5,44,74,59.5,0,0.0,0.1,0.0,1,24,0,0,27,Matches
2069,Arnau Tenas,es ESP,GK,Villarreal,es La Liga,24-180,2001,3.0,47,90,52.2,1319,979,11,11,100.0,22,23,95.7,14,56,25.0,0,0.0,0.0,0.0,0,2,0,0,0,Matches
2070,Filippo Terracciano,it ITA,DF,Cremonese,it Serie A,22-291,2003,10.9,525,638,82.3,9413,3227,243,262,92.7,222,260,85.4,52,83,62.7,0,0.1,0.1,-0.1,3,34,1,0,41,Matches
2071,Pietro Terracciano,it ITA,GK,Milan,it Serie A,35-263,1990,1.4,33,36,91.7,1026,574,2,2,100.0,19,20,95.0,12,14,85.7,0,0.0,0.0,0.0,0,1,0,0,0,Matches
2072,Ramón Terrats,es ESP,"MF,FW",Espanyol,es La Liga,25-039,2000,2.1,37,52,71.2,592,155,18,22,81.8,15,19,78.9,2,6,33.3,0,0.9,0.1,-0.9,3,3,1,0,3,Matches
2073,Martin Terrier,fr FRA,"MF,FW",Leverkusen,de Bundesliga,28-267,1997,1.3,46,54,85.2,518,103,28,34,82.4,11,13,84.6,1,1,100.0,0,0.3,0.3,-0.3,3,3,1,0,4,Matches
2074,Tanner Tessmann,us USA,MF,Lyon,fr Ligue 1,24-063,2001,10.5,454,532,85.3,8267,2362,203,223,91.0,204,230,88.7,39,57,68.4,0,1.5,0.7,-1.5,9,51,3,2,49,Matches
2075,Kenny Tete,nl NED,DF,Fulham,eng Premier League,30-048,1995,9.0,374,465,80.4,5848,2434,208,229,90.8,131,159,82.4,28,50,56.0,0,0.3,0.5,-0.3,5,23,6,3,38,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
2076,Jordan Teze,nl NED,"MF,DF",Monaco,fr Ligue 1,26-057,1999,10.6,484,602,80.4,8427,3131,214,236,90.7,210,251,83.7,48,79,60.8,0,1.8,1.9,-1.8,17,53,13,0,62,Matches
2077,Florian Thauvin,fr FRA,MF,Lens,fr Ligue 1,32-304,1993,11.0,354,500,70.8,5932,1960,204,245,83.3,103,148,69.6,44,83,53.0,2,2.8,2.8,-0.8,27,31,22,5,63,Matches
2078,Arthur Theate,be BEL,DF,Eint Frankfurt,de Bundesliga,25-185,2000,11.0,783,884,88.6,14868,5628,259,282,91.8,460,492,93.5,62,99,62.6,0,0.2,1.0,-0.2,5,94,5,0,96,Matches
