rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,passes_completed,passes_attempted,pass_completion_pct,total_distance,progressive_distance,assists,expected_assists,expected_assists_minus_xag,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,expected_assists_xa,season,table_type,processed_at
1435,Armand Lauriente,FRA,FW,Sassuolo,Serie A,24,1998,32.3,628,908,69.2,9577,3171,4,4.0,0.0,47,49,36,6,99,3.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1436,Roméo Lavia,BEL,MF,Chelsea,Premier League,19,2004,0.4,22,27,81.5,350,51,0,0.0,0.0,0,4,0,0,1,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1437,Lázaro,BRA,"FW,MF",Almería,La Liga,21,2002,3.2,69,100,69.0,1137,308,0,0.5,-0.5,6,4,1,0,6,0.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1438,Valentino Lazaro,AUT,"DF,MF",Torino,Serie A,27,1996,22.2,839,1106,75.9,13621,4761,4,2.9,1.1,34,64,32,16,94,2.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1439,Darko Lazović,SRB,"FW,MF",Hellas Verona,Serie A,32,1990,21.4,431,671,64.2,7287,2845,2,4.4,-2.4,31,51,21,7,66,3.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1440,Manuel Lazzari,ITA,DF,Lazio,Serie A,29,1993,18.6,826,975,84.7,12173,3791,2,1.3,0.7,9,57,12,8,62,1.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1441,Théo Le Bris,FRA,"DF,MF",Lorient,Ligue 1,20,2002,16.8,531,680,78.1,7815,2186,2,1.6,0.4,13,21,18,2,58,1.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1442,Julien Le Cardinal,FRA,DF,Brest,Ligue 1,25,1997,5.3,212,258,82.2,4339,1880,0,0.1,-0.1,2,18,0,0,24,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1443,Julien Le Cardinal,FRA,DF,Lens,Ligue 1,25,1997,0.6,23,32,71.9,435,201,0,0.0,0.0,0,2,0,0,4,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1444,Jérémy Le Douaron,FRA,FW,Brest,Ligue 1,25,1998,18.0,252,387,65.1,3702,739,0,1.0,-1.0,10,11,8,5,21,1.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1445,Enzo Le Fée,FRA,MF,Rennes,Ligue 1,23,2000,17.0,897,1043,86.0,14631,4647,1,1.8,-0.8,28,112,26,2,124,2.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1446,Vincent Le Goff,FRA,"DF,MF",Lorient,Ligue 1,33,1989,6.0,252,322,78.3,3932,1509,1,0.9,0.1,9,17,4,0,22,0.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1447,Robin Le Normand,ESP,DF,Real Sociedad,La Liga,26,1996,27.4,1562,1765,88.5,31232,8514,0,0.1,-0.1,3,94,0,0,106,0.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1448,Nicola Leali,ITA,GK,Genoa,Serie A,30,1993,2.0,40,72,55.6,1453,1302,0,0.0,0.0,0,4,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1449,Rafael Leão,POR,FW,Milan,Serie A,24,1999,27.9,760,1032,73.6,12177,3205,9,9.1,-0.1,59,65,62,17,117,8.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1450,Adrien Lebeau,FRA,"MF,FW",Brest,Ligue 1,24,1999,0.6,19,29,65.5,284,93,1,0.5,0.5,4,2,0,0,0,0.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1451,Jean-Louis Leca,FRA,GK,Lens,Ligue 1,37,1985,1.0,16,26,61.5,315,199,0,0.0,0.0,0,0,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1452,Benjamin Lecomte,FRA,GK,Montpellier,Ligue 1,32,1991,30.0,670,1006,66.6,19197,14917,1,0.5,0.5,2,10,0,0,0,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1453,Jeremías Ledesma,ARG,GK,Cádiz,La Liga,30,1993,33.9,689,1186,58.1,26714,23314,0,0.1,-0.1,1,58,0,0,0,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1454,Pierre Lees-Melou,FRA,MF,Brest,Ligue 1,30,1993,28.0,1425,1673,85.2,28610,9103,0,2.4,-2.4,27,152,22,3,193,3.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1455,Diogo Leite,POR,DF,Union Berlin,Bundesliga,24,1999,30.0,1263,1581,79.9,23047,9175,0,0.2,-0.2,6,113,3,1,121,0.7,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1456,Maxim Leitsch,GER,DF,Mainz 05,Bundesliga,25,1998,4.2,133,171,77.8,2803,1006,0,0.0,0.0,0,7,1,0,7,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1457,Florian Lejeune,FRA,DF,Rayo Vallecano,La Liga,32,1991,37.0,1636,2031,80.6,35738,16035,1,0.7,0.3,9,137,5,1,114,0.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1458,Stefan Lekovic,SRB,DF,Villarreal,La Liga,19,2004,0.3,12,14,85.7,210,29,0,0.0,0.0,0,0,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1459,Iñigo Lekue,ESP,DF,Athletic Club,La Liga,30,1993,22.2,1012,1273,79.5,17290,6247,2,1.1,0.9,17,86,16,7,119,0.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1460,Thomas Lemar,FRA,MF,Atlético Madrid,La Liga,27,1995,1.8,71,84,84.5,1019,285,0,0.0,0.0,1,10,1,0,13,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1461,Mario Lemina,GAB,MF,Wolves,Premier League,29,1993,33.0,1261,1470,85.8,20364,5341,1,1.5,-0.5,20,65,8,3,76,1.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1462,Álvaro Lemos,ESP,DF,Las Palmas,La Liga,30,1993,2.8,145,185,78.4,2198,488,0,0.0,0.0,0,12,2,0,17,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1463,Ruben Lendinez,ESP,DF,Valencia,La Liga,20,2003,0.1,6,6,100.0,90,11,0,0.0,0.0,0,0,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1464,Clément Lenglet,FRA,DF,Aston Villa,Premier League,28,1995,12.8,822,918,89.5,15524,5173,1,0.8,0.2,2,34,3,0,51,0.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1465,Bernd Leno,GER,GK,Fulham,Premier League,31,1992,38.0,1250,1577,79.3,29886,18166,0,0.0,0.0,0,23,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1466,Christopher Lenz,GER,"DF,MF",RB Leipzig,Bundesliga,28,1994,0.5,38,49,77.6,600,211,0,0.1,-0.1,1,3,0,0,2,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1467,Christopher Lenz,GER,DF,Eint Frankfurt,Bundesliga,28,1994,0.1,5,9,55.6,117,53,0,0.0,0.0,0,1,0,0,1,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1468,Johann Lepenant,FRA,MF,Lyon,Ligue 1,20,2002,2.8,165,186,88.7,2972,734,0,0.1,-0.1,3,22,0,0,24,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1469,Jefferson Lerma,COL,"MF,DF",Crystal Palace,Premier League,28,1994,26.7,1018,1250,81.4,15825,5095,1,2.2,-1.2,24,109,20,3,106,2.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1470,Léo Leroy,FRA,MF,Montpellier,Ligue 1,23,2000,5.5,132,184,71.7,2315,933,1,0.7,0.3,4,12,2,0,21,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1471,Robert Lewandowski,POL,FW,Barcelona,La Liga,34,1988,30.6,416,592,70.3,5780,1192,8,4.9,3.1,27,27,25,4,64,3.6,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1472,Jamie Leweling,GER,"FW,MF",Stuttgart,Bundesliga,22,2001,16.9,470,599,78.5,6491,1524,4,3.2,0.8,23,19,18,10,35,3.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1473,Rico Lewis,ENG,"DF,MF",Manchester City,Premier League,18,2004,9.0,518,568,91.2,7100,1127,0,1.1,-1.1,13,29,9,0,33,1.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1474,Keane Lewis-Potter,ENG,"FW,DF",Brentford,Premier League,22,2001,16.0,289,415,69.6,4218,969,1,1.7,-0.7,13,11,14,4,32,2.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1475,Philipp Lienhart,AUT,DF,Freiburg,Bundesliga,27,1996,14.1,814,982,82.9,16894,6421,0,1.1,-1.1,3,51,5,0,53,0.6,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1476,Matthijs de Ligt,NED,DF,Bayern Munich,Bundesliga,23,1999,15.4,1120,1193,93.9,21822,7091,0,0.1,-0.1,3,109,1,1,98,0.6,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1477,Victor Lindelöf,SWE,DF,Manchester Utd,Premier League,29,1994,14.8,826,927,89.1,13195,3696,1,0.3,0.7,8,62,3,0,40,0.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1478,Jesper Lindstrøm,DEN,"FW,MF",Napoli,Serie A,23,2000,4.8,188,229,82.1,2592,472,0,1.0,-1.0,13,9,6,1,16,0.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1479,Jesper Lindstrøm,DEN,FW,Eint Frankfurt,Bundesliga,23,2000,0.9,24,32,75.0,384,27,0,0.0,0.0,0,0,1,0,1,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1480,Karol Linetty,POL,MF,Torino,Serie A,28,1995,20.6,755,884,85.4,12771,3517,0,0.8,-0.8,15,79,6,1,87,0.7,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1481,Samuel Lino,BRA,"DF,MF",Atlético Madrid,La Liga,23,1999,23.1,816,1015,80.4,11390,2608,5,4.7,0.3,34,36,38,3,84,3.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1482,Luca Lipani,ITA,MF,Sassuolo,Serie A,18,2005,4.3,123,160,76.9,2084,785,0,0.2,-0.2,3,22,2,1,20,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1483,Pol Lirola,ESP,DF,Frosinone,Serie A,25,1997,17.1,556,722,77.0,9018,3289,1,1.1,-0.1,13,37,14,3,65,1.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1484,Marcin Listkowski,POL,FW,Lecce,Serie A,25,1998,0.1,3,3,100.0,36,4,0,0.0,0.0,0,1,0,0,1,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1485,Valentino Livramento,ENG,DF,Newcastle Utd,Premier League,20,2002,14.6,689,802,85.9,10004,2947,0,0.8,-0.8,12,58,16,3,61,0.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1486,Dejan Ljubicic,AUT,"MF,FW",Köln,Bundesliga,25,1997,22.8,670,843,79.5,10615,2716,2,3.0,-1.0,28,54,20,5,84,2.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1487,Javier Llabrés,ESP,"MF,FW",Mallorca,La Liga,20,2002,2.7,64,97,66.0,1083,216,0,0.3,-0.3,5,2,2,1,5,0.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1488,Diego Llorente,ESP,DF,Roma,Serie A,29,1993,24.1,1501,1648,91.1,28395,9300,1,0.6,0.4,4,71,1,0,75,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1489,Marcos Llorente,ESP,"MF,DF",Atlético Madrid,La Liga,28,1995,28.5,974,1219,79.9,13597,3643,4,5.6,-1.6,26,60,36,11,106,4.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1490,Gautier Lloris,FRA,DF,Le Havre,Ligue 1,28,1995,30.9,1194,1398,85.4,21169,7934,0,0.2,-0.2,3,80,3,0,105,0.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1491,Abou Lô,SEN,"MF,DF",Metz,Ligue 1,23,2000,2.2,65,74,87.8,1319,446,0,0.3,-0.3,2,6,1,0,4,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1492,Giovani Lo Celso,ARG,MF,Tottenham,Premier League,27,1996,5.6,449,503,89.3,6799,2073,2,1.9,0.1,18,44,14,3,68,1.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1493,Stanislav Lobotka,SVK,MF,Napoli,Serie A,28,1994,36.5,2081,2278,91.4,34504,8906,1,1.3,-0.3,23,212,22,1,188,1.6,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1494,Manuel Locatelli,ITA,MF,Juventus,Serie A,25,1998,33.4,1703,1988,85.7,34595,11134,4,1.4,2.6,26,229,30,5,232,2.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1495,Bradley Locko,FRA,DF,Brest,Ligue 1,21,2002,32.9,1544,1852,83.4,25861,8098,3,1.6,1.4,24,109,37,26,129,1.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1496,Tom Lockyer,WAL,DF,Luton Town,Premier League,28,1994,13.0,301,422,71.3,6628,3120,1,0.6,0.4,3,37,4,0,37,0.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1497,Renan Lodi,BRA,DF,Marseille,Ligue 1,25,1998,13.7,579,748,77.4,9900,2568,0,1.3,-1.3,14,37,11,7,51,1.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1498,Ruben Loftus-Cheek,ENG,MF,Milan,Serie A,27,1996,23.0,619,733,84.4,8563,1765,1,2.4,-1.4,25,50,12,1,74,2.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1499,Elysée Logbo,FRA,FW,Le Havre,Ligue 1,19,2004,2.8,31,40,77.5,349,37,0,0.1,-0.1,3,2,0,0,2,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1500,Enzo Loiodice,FRA,MF,Las Palmas,La Liga,22,2000,19.9,935,1129,82.8,13041,2865,1,1.3,-0.3,19,81,7,0,97,1.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1501,Sean Longstaff,ENG,MF,Newcastle Utd,Premier League,25,1997,30.5,991,1241,79.9,15314,4980,2,2.3,-0.3,20,82,26,4,145,3.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1502,Ademola Lookman,NGA,"FW,MF",Atalanta,Serie A,25,1997,21.0,635,838,75.8,9115,2499,7,5.2,1.8,50,46,32,2,97,4.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1503,Noah Loosli,SUI,DF,Bochum,Bundesliga,26,1997,3.8,81,127,63.8,1325,512,0,0.0,0.0,0,4,1,0,6,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1504,Anthony Lopes,POR,GK,Lyon,Ligue 1,32,1990,31.0,773,1035,74.7,20175,14006,0,0.3,-0.3,1,9,1,0,1,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1505,David López,ESP,DF,Girona,La Liga,33,1989,21.8,1468,1582,92.8,26089,8718,0,0.2,-0.2,4,48,1,0,54,0.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1506,Diego López,ESP,"MF,FW",Valencia,La Liga,21,2002,29.5,512,791,64.7,7299,1914,6,5.4,0.6,39,35,21,7,73,2.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1507,Fermin López,ESP,"MF,FW",Barcelona,La Liga,20,2003,16.1,522,631,82.7,7613,1710,0,1.1,-1.1,18,53,16,2,76,1.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1508,Javi López,ESP,DF,Alavés,La Liga,21,2002,26.5,775,1129,68.6,13424,5698,3,3.0,0.0,14,63,21,16,92,2.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1509,Maxime Lopez,FRA,MF,Fiorentina,Serie A,25,1997,8.9,595,673,88.4,10449,3090,0,0.6,-0.6,7,67,5,1,48,0.6,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1510,Maxime Lopez,FRA,MF,Sassuolo,Serie A,25,1997,1.6,124,136,91.2,2097,777,0,0.2,-0.2,3,23,2,0,18,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1511,Pau López,ESP,GK,Marseille,Ligue 1,28,1994,32.7,924,1195,77.3,21981,14438,0,0.5,-0.5,2,19,2,0,0,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1512,Unai López,ESP,MF,Rayo Vallecano,La Liga,27,1995,23.4,1184,1462,81.0,21271,6407,2,2.5,-0.5,31,113,26,7,116,2.7,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1513,Dion Lopy,SEN,MF,Almería,La Liga,21,2002,21.3,745,882,84.5,14551,3507,0,1.2,-1.2,13,81,8,1,90,0.7,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1514,Anthony Losilla,FRA,MF,Bochum,Bundesliga,37,1986,28.6,649,896,72.4,9788,3147,2,1.5,0.5,19,69,10,3,100,1.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1515,Jordan Lotomba,SUI,DF,Nice,Ligue 1,24,1998,20.0,834,994,83.9,11866,3883,0,1.1,-1.1,12,36,14,5,52,1.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1516,Tom Louchet,FRA,"MF,DF",Nice,Ligue 1,20,2003,4.5,195,257,75.9,2973,772,1,0.7,0.3,7,9,5,2,18,0.7,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1517,Imran Louza,MAR,MF,Lorient,Ligue 1,24,1999,9.6,465,583,79.8,8875,3020,3,2.5,0.5,25,65,15,1,83,2.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1518,Matteo Lovato,ITA,DF,Torino,Serie A,23,2000,6.0,243,272,89.3,4102,968,0,0.0,0.0,0,6,0,0,4,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1519,Matteo Lovato,ITA,DF,Salernitana,Serie A,23,2000,10.5,323,400,80.8,5859,2412,0,0.2,-0.2,3,25,2,1,29,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1520,Dejan Lovren,CRO,DF,Lyon,Ligue 1,34,1989,8.0,371,440,84.3,7463,2174,0,0.0,0.0,1,24,0,0,20,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1521,Sandi Lovrić,SVN,MF,Udinese,Serie A,25,1998,22.1,543,718,75.6,9199,2859,3,3.3,-0.3,43,65,12,7,80,3.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1522,Max Lowe,ENG,"DF,MF",Sheffield Utd,Premier League,26,1997,5.6,84,130,64.6,1242,436,0,0.7,-0.7,2,6,3,0,12,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1523,Anthony Lozano,HON,"MF,FW",Getafe,La Liga,30,1993,1.0,10,16,62.5,128,43,0,0.3,-0.3,1,1,1,1,1,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1524,Anthony Lozano,HON,FW,Almería,La Liga,30,1993,8.6,98,136,72.1,1362,383,0,0.7,-0.7,7,12,1,0,16,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1525,Lucas,BRA,DF,Cádiz,La Liga,22,2001,17.1,595,807,73.7,9653,3843,0,1.9,-1.9,22,33,21,14,47,2.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1526,Lorenzo Lucca,ITA,FW,Udinese,Serie A,22,2000,28.8,271,454,59.7,3830,448,4,1.6,2.4,20,14,5,0,18,0.6,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1527,Jhon Lucumí,COL,DF,Bologna,Serie A,25,1998,24.6,1734,1857,93.4,31124,9471,0,0.3,-0.3,4,105,5,0,93,0.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1528,José Luis Gayà,ESP,DF,Valencia,La Liga,28,1995,19.9,801,1062,75.4,14090,4670,2,2.6,-0.6,25,50,22,12,72,2.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1529,José Luis Morales,ESP,"FW,MF",Villarreal,La Liga,36,1987,11.6,154,214,72.0,2424,530,0,0.6,-0.6,4,10,3,1,17,0.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1530,José Luis Palomino,ARG,DF,Atalanta,Serie A,33,1990,0.3,25,32,78.1,513,194,0,0.0,0.0,0,2,0,0,2,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1531,Douglas Luiz,BRA,MF,Aston Villa,Premier League,25,1998,33.3,1800,2101,85.7,31199,7807,5,5.4,-0.4,53,137,39,8,168,5.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1532,Romelu Lukaku,BEL,FW,Roma,Serie A,30,1993,29.3,438,621,70.5,5515,781,3,2.4,0.6,29,23,13,3,37,1.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1533,Castello Lukeba,FRA,DF,RB Leipzig,Bundesliga,20,2002,24.3,1726,1885,91.6,30847,11113,0,0.1,-0.1,4,107,8,2,107,0.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1534,Dodi Lukebakio,BEL,"FW,MF",Sevilla,La Liga,25,1997,12.5,269,351,76.6,4081,574,1,0.7,0.3,13,8,10,4,26,1.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1535,Saša Lukić,SRB,MF,Fulham,Premier League,26,1996,12.5,428,496,86.3,6753,1796,0,0.8,-0.8,11,31,5,0,43,0.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1536,Karlo Lulić,CRO,MF,Frosinone,Serie A,27,1996,0.2,8,12,66.7,106,28,0,0.0,0.0,0,1,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1537,Andriy Lunin,UKR,GK,Real Madrid,La Liga,24,1999,21.0,580,666,87.1,12727,7874,0,0.3,-0.3,1,6,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1538,Sebastiano Luperto,ITA,DF,Empoli,Serie A,26,1996,37.8,1455,1785,81.5,28218,10204,1,1.0,0.0,11,89,4,1,100,0.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1539,Mateus Lusuardi,BRA,DF,Frosinone,Serie A,19,2004,2.4,134,154,87.0,2107,820,0,0.0,0.0,0,11,0,0,12,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1540,Andreas Luthe,GER,GK,Bochum,Bundesliga,36,1987,1.0,25,49,51.0,1237,1147,0,0.0,0.0,0,8,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1541,Zito Luvumbo,ANG,"FW,MF",Cagliari,Serie A,21,2002,21.6,246,388,63.4,3858,869,5,3.1,1.9,26,11,21,19,21,2.7,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1542,Charalampos Lykogiannis,GRE,DF,Bologna,Serie A,29,1993,10.0,451,594,75.9,7235,2374,1,1.6,-0.6,9,29,10,9,35,0.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1543,Senne Lynen,BEL,MF,Werder Bremen,Bundesliga,24,1999,20.0,746,903,82.6,13189,3571,3,1.8,1.2,15,67,7,1,66,1.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1544,Joshua M'Bahia,CIV,MF,Clermont Foot,Ligue 1,18,2005,0.2,12,15,80.0,165,39,0,0.0,0.0,1,0,0,0,1,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1545,Othmane Maamma,MAR,FW,Montpellier,Ligue 1,17,2005,1.0,25,32,78.1,394,47,0,0.5,-0.5,3,1,1,0,2,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1546,Ian Maatsen,NED,"FW,MF",Chelsea,Premier League,21,2002,2.3,97,138,70.3,1316,400,0,0.1,-0.1,2,6,2,1,8,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1547,Ian Maatsen,NED,DF,Dortmund,Bundesliga,21,2002,14.0,928,1060,87.5,14738,4217,2,1.4,0.6,8,70,18,5,80,1.7,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1548,Alexis Mac Allister,ARG,MF,Liverpool,Premier League,24,1998,28.9,1704,1967,86.6,26565,7659,5,3.6,1.4,47,162,41,2,209,4.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1549,Deiver Machado,COL,DF,Lens,Ligue 1,29,1993,12.5,383,488,78.5,5645,1674,0,1.3,-1.3,13,27,11,5,26,1.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1550,Darwin Machís,VEN,MF,Cádiz,La Liga,30,1993,8.7,177,290,61.0,3220,1011,0,0.7,-0.7,11,12,7,6,15,1.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1551,James Maddison,ENG,MF,Tottenham,Premier League,26,1996,23.7,1210,1500,80.7,19513,6251,9,5.9,3.1,67,130,59,3,224,6.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1552,Noni Madueke,ENG,FW,Chelsea,Premier League,21,2002,11.7,412,486,84.8,5511,1281,2,2.6,-0.6,20,23,13,2,52,2.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1553,Pablo Maffeo,ESP,DF,Mallorca,La Liga,26,1997,16.2,374,603,62.0,6550,2806,2,0.9,1.1,11,32,9,8,41,0.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1554,Gabriel Magalhães,BRA,DF,Arsenal,Premier League,25,1997,33.8,1914,2157,88.7,32123,10388,0,0.7,-0.7,3,143,9,1,117,0.7,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1555,Soungoutou Magassa,FRA,"DF,MF",Monaco,Ligue 1,19,2003,15.0,871,998,87.3,16582,5928,0,0.1,-0.1,2,86,2,1,92,0.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1556,Giulio Maggiore,ITA,MF,Salernitana,Serie A,25,1998,20.0,619,797,77.7,10161,3055,2,1.1,0.9,11,58,4,1,64,0.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1557,Matej Maglica,CRO,DF,Darmstadt 98,Bundesliga,24,1998,18.9,759,999,76.0,15428,5811,0,0.7,-0.7,9,60,5,0,62,1.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1558,Giangiacomo Magnani,ITA,DF,Hellas Verona,Serie A,27,1995,27.2,785,994,79.0,17901,6086,0,0.2,-0.2,6,76,2,1,79,0.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1559,Hugo Magnetti,FRA,MF,Brest,Ligue 1,25,1998,26.0,1008,1143,88.2,16762,3382,0,1.8,-1.8,24,92,13,7,101,2.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1560,Yohann Magnin,FRA,MF,Clermont Foot,Ligue 1,26,1997,18.7,698,836,83.5,12081,2932,0,0.7,-0.7,9,59,7,4,71,1.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1561,Frank Magri,CMR,"FW,MF",Toulouse,Ligue 1,23,1999,16.0,231,333,69.4,3287,906,2,1.6,0.4,14,21,13,4,34,1.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1562,Harry Maguire,ENG,DF,Manchester Utd,Premier League,30,1993,18.4,917,1103,83.1,16999,6419,2,1.2,0.8,6,78,6,0,73,0.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
1563,Jon Magunazelaia,ESP,"FW,MF",Real Sociedad,La Liga,22,2001,1.3,30,45,66.7,391,61,0,0.5,-0.5,1,1,0,0,2,0.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
