rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,passes_attempted,passes_live,passes_dead,passes_free_kick,passes_through_ball,passes_switched,passes_crosses,passes_throw_in,passes_corner_kick,passes_in,passes_out,passes_straight,passes_completed,passes_offsides,passes_blocks,season,table_type,processed_at
2251,Óscar Rodríguez Arnaiz,ESP,"MF,FW",Getafe,La Liga,25,1998,10.7,442,418,23,6,3,8,17,3,11,3,4,0,333,1,15,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2252,Damián Rodríguez,ESP,MF,Celta Vigo,La Liga,20,2003,2.9,213,196,17,7,0,0,9,0,10,4,2,0,191,0,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2253,Dani Rodríguez,ESP,MF,Mallorca,La Liga,35,1988,29.1,1010,827,170,53,9,8,169,9,90,29,37,5,693,13,18,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2254,Guido Rodríguez,ARG,MF,Betis,La Liga,29,1994,20.5,1042,998,41,40,1,21,6,1,0,0,0,0,888,3,19,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2255,Jay Rodriguez,ENG,FW,Burnley,Premier League,34,1989,9.1,216,216,0,0,1,4,1,0,0,0,0,0,142,0,4,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2256,Kirian Rodríguez,ESP,MF,Las Palmas,La Liga,27,1996,35.7,3062,2929,114,101,16,10,26,4,6,1,0,0,2705,19,29,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2257,Miguel Rodríguez,ESP,MF,Celta Vigo,La Liga,20,2003,3.3,116,101,12,3,0,1,11,7,2,1,0,0,82,3,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2258,Ricardo Rodríguez,SUI,DF,Torino,Serie A,30,1992,30.8,1677,1566,108,28,1,11,57,51,15,11,4,0,1401,3,14,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2259,Rodrygo,BRA,FW,Real Madrid,La Liga,22,2001,26.4,1007,961,42,6,3,1,32,10,13,1,6,0,883,4,17,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2260,Mads Roerslev,DEN,DF,Brentford,Premier League,24,1999,22.1,742,664,74,3,1,3,62,71,0,0,0,0,496,4,29,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2261,Rogério,BRA,DF,Wolfsburg,Bundesliga,25,1998,10.1,552,441,111,13,0,5,27,98,0,0,0,0,455,0,12,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2262,Morgan Rogers,ENG,"MF,FW",Aston Villa,Premier League,21,2002,7.1,195,182,10,0,2,2,2,2,0,0,0,0,147,3,7,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2263,Merlin Röhl,GER,"MF,FW",Freiburg,Bundesliga,21,2002,16.4,458,454,4,4,1,2,16,0,0,0,0,0,365,0,14,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2264,Alessio Romagnoli,ITA,DF,Lazio,Serie A,28,1995,26.8,1759,1625,128,57,1,3,1,2,0,0,0,0,1604,6,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2265,Simone Romagnoli,ITA,DF,Frosinone,Serie A,33,1990,30.2,1421,1256,165,76,0,1,1,0,0,0,0,0,1221,0,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2266,Carlos Romero,ESP,DF,Villarreal,La Liga,21,2001,2.9,164,130,33,0,0,1,11,33,0,0,0,0,113,1,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2267,Cristian Romero,ARG,DF,Tottenham,Premier League,25,1998,31.0,2606,2456,147,123,6,4,3,14,0,0,0,0,2390,3,24,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2268,Isaac Romero,ESP,FW,Sevilla,La Liga,23,2000,11.5,209,187,17,0,1,1,12,0,0,0,0,0,146,5,11,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2269,Luka Romero,ARG,"FW,MF",Milan,Serie A,18,2004,1.0,39,37,2,0,0,0,2,1,1,1,0,0,33,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2270,Luka Romero,ARG,FW,Almería,La Liga,18,2004,4.9,148,145,3,2,0,0,2,1,0,0,0,0,137,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2271,Oriol Romeu,ESP,MF,Barcelona,La Liga,31,1991,10.4,806,793,13,12,4,7,6,1,0,0,0,0,717,0,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2272,Valentin Rongier,FRA,MF,Marseille,Ligue 1,28,1994,9.5,577,557,19,17,8,7,3,2,0,0,0,0,504,1,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2273,Frank Ronstadt,GER,"DF,MF",Darmstadt 98,Bundesliga,26,1997,0.8,42,39,3,0,0,0,2,3,0,0,0,0,35,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2274,Marten de Roon,NED,"MF,DF",Atalanta,Serie A,32,1991,28.9,1712,1636,74,60,5,22,16,13,0,0,0,0,1446,2,17,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2275,Unai Ropero,ESP,MF,Alavés,La Liga,21,2001,0.1,5,3,1,0,0,0,0,0,1,0,0,0,4,1,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2276,Vitor Roque,BRA,FW,Barcelona,La Liga,18,2005,3.6,67,65,1,0,0,0,2,0,0,0,0,0,49,1,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2277,Pablo Rosario,DOM,"MF,DF",Nice,Ligue 1,26,1997,22.3,1187,1103,81,32,5,0,6,49,0,0,0,0,1056,3,15,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2278,Valentin Rosier,FRA,"DF,MF",Nice,Ligue 1,26,1996,0.6,33,27,6,1,0,0,0,5,0,0,0,0,28,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2279,Francesco Rossi,ITA,GK,Atalanta,Serie A,32,1991,0.1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2280,Joe Rothwell,ENG,MF,Bournemouth,Premier League,28,1995,4.3,216,194,20,11,0,1,12,0,8,6,0,1,179,2,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2281,Anthony Rouault,FRA,DF,Stuttgart,Bundesliga,22,2001,11.2,931,881,49,17,2,5,3,28,0,0,0,0,824,1,12,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2282,Jérôme Roussillon,FRA,DF,Union Berlin,Bundesliga,30,1993,8.4,355,266,87,7,0,2,21,80,0,0,0,0,263,2,7,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2283,Nicolò Rovella,ITA,MF,Lazio,Serie A,21,2001,14.6,976,925,48,30,2,7,20,2,16,2,11,0,851,3,18,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2284,Amir Rrahmani,KVX,DF,Napoli,Serie A,29,1994,28.9,2255,2153,97,72,0,45,4,6,0,0,0,0,2028,5,8,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2285,Ruan,BRA,DF,Sassuolo,Serie A,24,1999,16.8,698,636,62,33,0,1,2,17,0,0,0,0,593,0,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2286,Pelly Ruddock Mpanzu,COD,MF,Luton Town,Premier League,30,1993,12.2,364,338,24,7,0,7,11,8,2,0,0,0,268,2,13,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2287,Antonio Rüdiger,GER,DF,Real Madrid,La Liga,30,1993,30.1,1815,1761,50,30,3,10,4,9,0,0,0,0,1630,4,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2288,Fabian Rüdlin,GER,MF,Freiburg,Bundesliga,26,1997,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2289,Javier Rueda Garcia,ESP,"MF,DF",Celta Vigo,La Liga,21,2002,0.2,16,13,3,0,0,0,0,3,0,0,0,0,14,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2290,Daniele Rugani,ITA,DF,Juventus,Serie A,29,1994,13.2,636,611,24,8,0,4,1,1,0,0,0,0,564,1,4,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2291,Matteo Ruggeri,ITA,DF,Atalanta,Serie A,21,2002,27.2,1562,1343,218,8,0,9,101,200,10,1,4,0,1250,1,33,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2292,Mário Rui,POR,DF,Napoli,Serie A,32,1991,13.4,1068,906,162,40,2,11,62,106,16,0,15,0,860,0,16,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2293,Aitor Ruibal,ESP,"DF,FW",Betis,La Liga,27,1996,11.3,586,490,95,11,0,4,28,84,0,0,0,0,445,1,27,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2294,Fabián Ruiz Peña,ESP,MF,Paris S-G,Ligue 1,27,1996,13.3,872,843,29,21,0,4,11,1,2,2,0,0,778,0,12,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2295,Sergio Ruiz,ESP,MF,Granada,La Liga,28,1994,27.7,1283,1231,46,35,3,11,17,3,6,2,2,0,1080,6,19,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2296,Julian Ryerson,NOR,DF,Dortmund,Bundesliga,25,1997,19.6,1129,997,129,9,0,2,40,120,0,0,0,0,974,3,19,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2297,Frederik Rønnow,DEN,GK,Union Berlin,Bundesliga,30,1992,33.0,1316,1003,311,93,0,3,0,0,0,0,0,0,951,2,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2298,José Sá,POR,GK,Wolves,Premier League,30,1993,33.7,1097,771,323,70,0,1,0,0,0,0,0,0,720,3,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2299,Youssouf Sabaly,SEN,DF,Betis,La Liga,30,1993,11.6,656,561,92,6,0,0,27,86,0,0,0,0,540,3,17,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2300,Emmanuel Sabbi,USA,"FW,MF",Le Havre,Ligue 1,25,1997,17.6,368,353,12,5,2,1,20,5,1,1,0,0,258,3,24,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2301,Stefano Sabelli,ITA,DF,Genoa,Serie A,30,1993,27.0,977,781,192,7,1,6,99,185,0,0,0,0,611,4,43,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2302,Marcel Sabitzer,AUT,MF,Dortmund,Bundesliga,29,1994,21.8,1067,993,72,19,1,4,30,14,17,7,8,0,868,2,19,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2303,Falaye Sacko,MLI,DF,Montpellier,Ligue 1,28,1995,15.4,784,636,148,10,0,2,27,138,0,0,0,0,605,0,20,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2304,Dominic Sadi,ENG,FW,Bournemouth,Premier League,19,2003,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2305,Umar Sadiq,NGA,FW,Real Sociedad,La Liga,26,1997,12.0,192,176,16,0,0,1,12,0,0,0,0,0,131,0,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2306,Alexis Saelemaekers,BEL,"FW,MF",Bologna,Serie A,24,1999,21.0,1008,908,92,25,5,8,86,14,50,27,21,0,786,8,36,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2307,Pablo Saenz,ESP,MF,Granada,La Liga,22,2001,0.2,7,7,0,0,0,0,1,0,0,0,0,0,5,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2308,Modibo Sagnan,MLI,DF,Montpellier,Ligue 1,24,1999,11.7,517,500,15,10,0,5,1,2,0,0,0,0,442,2,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2309,Moïse Sahi Dion,CIV,"MF,FW",Strasbourg,Ligue 1,21,2001,7.0,175,165,9,0,0,0,5,3,0,0,0,0,137,1,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2310,Wesley Saïd,FRA,"FW,MF",Lens,Ligue 1,28,1995,11.3,268,239,27,1,2,1,15,5,0,0,0,0,193,2,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2311,Théo Sainte-Luce,FRA,DF,Montpellier,Ligue 1,24,1998,3.8,172,134,36,4,0,0,7,32,0,0,0,0,136,2,4,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2312,Bukayo Saka,ENG,FW,Arsenal,Premier League,21,2001,32.4,1512,1365,138,7,4,3,181,12,119,99,0,0,1143,9,50,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2313,Mamadou Sakho,FRA,DF,Montpellier,Ligue 1,33,1990,0.1,16,15,1,1,0,0,0,0,0,0,0,0,15,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2314,Ibrahim Salah,MAR,"FW,MF",Rennes,Ligue 1,21,2001,5.8,232,230,2,0,1,1,20,0,2,0,1,0,177,0,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2315,Mohamed Salah,EGY,FW,Liverpool,Premier League,31,1992,28.2,1010,968,28,4,18,3,41,20,0,0,0,0,737,14,42,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2316,Amine Salama,FRA,FW,Reims,Ligue 1,23,2000,3.5,73,70,3,0,0,0,5,1,0,0,0,0,48,0,4,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2317,Kike Salas,ESP,DF,Sevilla,La Liga,21,2002,17.8,1009,951,54,23,2,4,7,31,0,0,0,0,794,4,13,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2318,William Saliba,FRA,DF,Arsenal,Premier League,22,2001,38.0,2851,2794,55,33,3,2,3,7,0,0,0,0,2635,2,11,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2319,Mohammed Salisu,GHA,DF,Monaco,Ligue 1,24,1999,11.5,778,751,27,19,0,0,1,7,0,0,0,0,657,0,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2320,Roland Sallai,HUN,"MF,FW",Freiburg,Bundesliga,26,1997,20.4,588,567,17,6,5,1,73,2,9,7,1,0,416,4,32,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2321,Yoann Salmier,GUF,DF,Le Havre,Ligue 1,30,1992,17.4,767,679,86,25,1,2,9,59,0,0,0,0,612,2,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2322,Salvi,ESP,MF,Rayo Vallecano,La Liga,32,1991,0.3,12,12,0,0,0,0,0,0,0,0,0,0,10,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2323,Lazar Samardzic,SRB,MF,Udinese,Serie A,21,2002,26.4,987,809,171,58,4,20,124,18,86,39,37,0,733,7,16,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2324,Diadie Samassékou,MLI,MF,Cádiz,La Liga,27,1996,1.0,47,46,1,1,0,1,0,0,0,0,0,0,45,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2325,Diadie Samassékou,MLI,MF,Hoffenheim,Bundesliga,27,1996,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2326,Mama Samba Baldé,GNB,"FW,MF",Lyon,Ligue 1,27,1995,6.1,135,132,3,0,2,1,5,0,0,0,0,0,88,0,7,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2327,Brice Samba,FRA,GK,Lens,Ligue 1,29,1994,33.0,1122,864,254,84,1,2,0,0,0,0,0,0,880,4,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2328,Albert Sambi Lokonga,BEL,MF,Luton Town,Premier League,23,1999,14.5,766,694,67,28,5,11,13,8,2,1,1,0,669,5,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2329,Junior Sambia,FRA,"DF,MF",Salernitana,Serie A,26,1996,11.5,508,419,88,8,0,1,28,75,5,1,4,0,397,1,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2330,Fede San Emeterio,ESP,MF,Cádiz,La Liga,26,1997,1.7,52,50,1,1,0,0,1,0,0,0,0,0,43,1,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2331,Antonio Sanabria,PAR,"FW,MF",Torino,Serie A,27,1996,23.7,624,587,37,2,0,5,6,2,0,0,0,0,494,0,17,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2332,Oihan Sancet,ESP,MF,Athletic Club,La Liga,23,2000,21.9,802,783,13,1,9,0,30,0,0,0,0,0,641,6,21,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2333,Renato Sanches,POR,MF,Roma,Serie A,25,1997,1.6,77,76,1,1,0,0,4,0,0,0,0,0,67,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2334,Ricard Sánchez,ESP,DF,Granada,La Liga,23,2000,25.5,1091,839,247,17,3,6,82,226,4,1,2,0,820,5,33,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2335,Alexis Sánchez,CHI,"FW,MF",Inter,Serie A,34,1988,8.5,367,335,31,6,5,6,31,0,21,10,6,0,276,1,13,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2336,Antonio Sánchez,ESP,MF,Mallorca,La Liga,26,1997,16.1,545,511,25,5,1,2,36,10,2,1,1,0,378,9,34,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2337,Davinson Sánchez,COL,DF,Tottenham,Premier League,27,1996,0.9,75,73,2,1,0,0,0,1,0,0,0,0,68,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2338,Juanlu Sánchez,ESP,DF,Sevilla,La Liga,19,2003,13.1,730,605,125,8,0,1,61,117,0,0,0,0,577,0,24,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2339,Manu Sánchez,ESP,"DF,MF",Celta Vigo,La Liga,22,2000,19.7,866,678,186,13,0,1,57,169,4,3,1,0,656,2,38,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2340,Robert Sánchez,ESP,GK,Chelsea,Premier League,25,1997,15.9,609,487,120,29,0,2,0,0,0,0,0,0,500,2,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2341,Jadon Sancho,ENG,"FW,MF",Manchester Utd,Premier League,23,2000,0.9,43,41,1,0,0,0,1,0,1,0,0,0,34,1,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2342,Jadon Sancho,ENG,"FW,MF",Dortmund,Bundesliga,23,2000,10.5,512,481,28,3,3,1,29,11,13,7,5,0,414,3,13,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2343,Alex Sandro,BRA,DF,Juventus,Serie A,32,1991,8.0,555,474,79,11,0,2,5,59,0,0,0,0,479,2,4,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2344,Ibou Sané,SEN,"MF,FW",Metz,Ligue 1,18,2005,1.4,46,40,6,0,0,0,4,3,1,0,1,0,37,0,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2345,Leroy Sané,GER,FW,Bayern Munich,Bundesliga,27,1996,23.7,1098,987,106,14,8,6,86,11,63,29,26,0,878,5,31,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2346,Sadibou Sané,SEN,DF,Metz,Ligue 1,19,2004,9.4,317,290,27,4,0,1,8,23,0,0,0,0,254,0,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2347,Arouna Sangante,SEN,DF,Le Havre,Ligue 1,21,2002,29.9,1521,1315,202,61,0,13,15,139,0,0,0,0,1233,4,29,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2348,Ibrahim Sangaré,CIV,MF,Nott'ham Forest,Premier League,25,1997,11.5,425,414,8,7,3,6,2,1,0,0,0,0,339,3,16,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2349,Morgan Sanson,FRA,MF,Nice,Ligue 1,28,1994,21.8,836,735,94,27,4,4,114,3,64,20,35,0,630,7,24,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2350,Nicola Sansone,ITA,"FW,MF",Lecce,Serie A,31,1991,8.5,277,253,22,6,1,5,28,0,16,8,7,0,207,2,5,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2351,Baptiste Santamaria,FRA,MF,Rennes,Ligue 1,28,1995,21.4,1207,1175,30,30,2,10,0,0,0,0,0,0,1055,2,14,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2352,Yellu Santiago,ESP,MF,Getafe,La Liga,19,2004,7.3,189,184,4,3,0,1,4,0,1,0,0,0,144,1,8,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2353,Andrey Santos,BRA,MF,Nott'ham Forest,Premier League,19,2004,0.1,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2354,Andrey Santos,BRA,MF,Strasbourg,Ligue 1,19,2004,9.2,511,488,22,10,2,1,3,0,0,0,0,0,444,1,8,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2355,Tiago Santos,POR,DF,Lille,Ligue 1,21,2002,26.3,1396,1129,266,58,1,9,83,208,0,0,0,0,1113,1,30,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2356,Paco Sanz,ESP,DF,Almería,La Liga,18,2004,0.3,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2357,Riccardo Saponara,ITA,"FW,MF",Hellas Verona,Serie A,31,1991,3.8,124,118,4,3,1,2,8,1,0,0,0,0,87,2,8,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2358,Pablo Sarabia,ESP,"MF,FW",Wolves,Premier League,31,1992,19.4,976,837,130,34,9,7,131,7,71,37,19,10,684,9,44,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2359,Amin Sarr,SWE,"FW,MF",Lyon,Ligue 1,22,2001,1.1,20,18,2,0,0,0,1,0,0,0,0,0,13,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2360,Amin Sarr,SWE,"FW,MF",Wolfsburg,Bundesliga,22,2001,4.3,130,123,6,1,0,0,1,1,1,0,0,0,95,1,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2361,Bouna Sarr,SEN,DF,Bayern Munich,Bundesliga,31,1992,1.2,104,92,12,1,0,0,1,11,0,0,0,0,92,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2362,Ismaila Sarr,SEN,"FW,MF",Marseille,Ligue 1,25,1998,16.1,483,476,6,0,0,3,38,4,0,0,0,0,366,1,14,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2363,Mamadou Sarr,FRA,DF,Lyon,Ligue 1,17,2005,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2364,Martin Satriano,URU,FW,Brest,Ligue 1,22,2001,20.7,456,447,8,2,1,10,11,6,0,0,0,0,325,1,11,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2365,Téji Savanier,FRA,MF,Montpellier,Ligue 1,31,1991,30.7,1888,1549,322,137,10,47,231,13,125,32,83,0,1306,17,31,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2366,Stefan Savić,MNE,DF,Atlético Madrid,La Liga,32,1991,18.1,989,941,40,33,3,8,3,7,0,0,0,0,820,8,7,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2367,Sávio,BRA,"FW,MF",Girona,La Liga,19,2004,33.1,1064,1042,17,2,1,9,120,11,4,3,0,0,812,5,42,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2368,Zanos Savva,CYP,"DF,MF",Torino,Serie A,17,2005,0.3,11,10,1,0,0,0,0,1,0,0,0,0,5,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2369,Saba Sazonov,GEO,DF,Torino,Serie A,21,2002,4.0,187,184,3,1,0,1,0,2,0,0,0,0,163,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2370,Joe Scally,USA,DF,Gladbach,Bundesliga,20,2002,24.8,1312,1083,228,21,0,9,46,207,0,0,0,0,1052,1,42,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2371,Giorgio Scalvini,ITA,DF,Atalanta,Serie A,19,2003,28.3,1564,1500,57,33,1,10,5,24,0,0,0,0,1272,7,23,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2372,Gianluca Scamacca,ITA,FW,Atalanta,Serie A,24,1999,16.1,434,420,9,1,4,16,6,0,0,0,0,0,293,5,18,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2373,Dane Scarlett,ENG,FW,Tottenham,Premier League,19,2004,0.2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2374,Kevin Schade,GER,"FW,MF",Brentford,Premier League,21,2001,3.7,95,93,0,0,1,0,5,0,0,0,0,0,58,2,4,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2375,András Schäfer,HUN,MF,Union Berlin,Bundesliga,24,1999,13.5,557,528,27,2,2,2,18,17,5,0,1,0,418,2,17,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2376,Fabian Schär,SUI,DF,Newcastle Utd,Premier League,31,1991,33.9,2128,2044,76,67,6,41,8,6,0,0,0,0,1762,8,15,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2377,Patrik Schick,CZE,FW,Leverkusen,Bundesliga,27,1996,11.8,231,220,11,0,1,1,1,2,0,0,0,0,184,0,5,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2378,Stefan Schimmer,GER,"MF,FW",Heidenheim,Bundesliga,29,1994,1.7,45,44,1,0,0,0,2,0,0,0,0,0,22,0,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2379,Xaver Schlager,AUT,MF,RB Leipzig,Bundesliga,25,1997,27.5,1798,1738,56,45,10,15,14,11,0,0,0,0,1587,4,20,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2380,Keven Schlotterbeck,GER,DF,Bochum,Bundesliga,26,1997,24.3,1027,970,51,18,0,2,12,5,0,0,0,0,802,6,5,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2381,Nico Schlotterbeck,GER,DF,Dortmund,Bundesliga,23,1999,31.8,2681,2540,136,72,4,42,8,11,0,0,0,0,2381,5,23,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2382,Jeffrey Schlupp,GHA,"FW,MF",Crystal Palace,Premier League,30,1992,15.0,334,329,4,2,0,0,10,0,0,0,0,0,247,1,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2383,Romano Schmid,AUT,"MF,FW",Werder Bremen,Bundesliga,23,2000,28.9,1211,1176,29,11,12,5,62,6,9,3,5,0,941,6,29,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2384,Kenneth Schmidt,GER,DF,Freiburg,Bundesliga,21,2002,0.8,48,41,7,1,0,0,2,6,0,0,0,0,43,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2385,Niklas Schmidt,GER,MF,Toulouse,Ligue 1,25,1998,14.1,840,777,56,25,3,11,50,7,18,6,9,0,679,7,14,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2386,Benno Schmitz,GER,DF,Köln,Bundesliga,28,1994,12.8,709,563,142,7,0,2,40,135,0,0,0,0,502,4,27,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
